"","tree_id","branch","species","year","week","...1","file","day","notes_leaf_area","more_notes_leaf_area","area_cm2","date_leaf_area","year_leaf_area","sub_branch","lwm_g","ldm_g","swm_g","sdm_g","l_cm","d_mm","length_new_cm","notes","date_alas","area_mm2","lma_g_cm2","d_cm","r_cm","area_stem_cm2","alas","sla_cm_g"
"450","2089",3,"L",0,17,507,"txt",27,NA,NA,64.882,2022-04-27,0,NA,1.8729,0.6118,0.1724,0.0548,5.458,1.2975,5.458,NA,2022-04-27,648.82,0.00942942572670386,0.12975,0.064875,0.0132222271681813,4907.04018125901,106.050997057862
"451","2089",3,"L",0,29,517,"txt",19,NA,NA,23.612,2022-07-19,0,NA,0.631,0.388,0.135,0.085,4.36,1.38,4.36,NA,2022-07-19,236.12,0.016432322547857,0.138,0.069,0.014957122623741,1578.64587955717,60.8556701030928
"452","2089",3,"L",1,14,511,"txt",4,NA,NA,65.629,2022-04-04,1,NA,2.047,1.247,0.566,0.316,7.34,1.91,7.34,NA,2022-04-04,656.29,0.0190007466211583,0.191,0.0955,0.0286521103989023,2290.54680741822,52.6295108259824
"453","2089",3,"L",1,17,508,"txt",27,NA,NA,38.175,2022-04-27,1,NA,1.1415,0.6609,0.1959,0.0951,4.816,1.445,4.816,NA,2022-04-27,381.75,0.0173123772102161,0.1445,0.07225,0.0163993100012796,2327.84184194465,57.7621425329097
"454","2089",3,"L",1,29,518,"txt",19,NA,NA,32.381,2022-07-19,1,NA,0.838,0.533,0.359,0.238,7.88,2.115,7.88,NA,2022-07-19,323.81,0.0164602699113678,0.2115,0.10575,0.0351326269946355,921.678871464532,60.7523452157598
"455","2089",3,"L",1,37,851,"csv",12,NA,NA,59.894,2022-09-12,1,NA,1.4433,0.8822,0.2163,0.1169,83.65,1.555,NA,"length in mm",2022-09-12,598.94,0.0147293551941764,0.1555,0.07775,0.0189911239404911,3153.78911683576,67.8916345499887
"456","2090",1,"B",0,14,246,"txt",4,NA,NA,25.116,2022-04-04,0,NA,0.699,0.319,0.089,0.032,2.08,0.95,2.08,NA,2022-04-04,251.16,0.0127010670488931,0.095,0.0475,0.00708821842466197,3543.34453247295,78.7335423197492
"457","2090",1,"B",0,17,243,"txt",27,NA,NA,29.421,2022-04-27,0,NA,0.7389,0.353,0.0494,0.0234,1.04,1.33,1.04,NA,2022-04-27,294.21,0.0119982325549777,0.133,0.0665,0.0138929081123375,2117.69917155595,83.3456090651558
"458","2090",1,"B",0,29,249,"txt",19,NA,NA,17.652,2022-07-19,0,NA,0.486,0.282,0.086,0.054,1.49,1.24,1.49,NA,2022-07-19,176.52,0.0159755268524813,0.124,0.062,0.0120762821603992,1461.70814539965,62.5957446808511
"459","2090",1,"B",0,37,798,"csv",12,NA,NA,32.48,2022-09-12,0,NA,0.8312,0.5035,0.0694,0.0413,11.14,1.7675,NA,NA,2022-09-12,324.8,0.0155018472906404,0.17675,0.088375,0.0245362804110032,1323.75402693207,64.5084409136048
"460","2090",2,"B",0,14,247,"txt",4,NA,NA,31.618,2022-04-04,0,NA,0.892,0.369,0.114,0.042,2.64,0.95,2.64,NA,2022-04-04,316.18,0.0116705673983174,0.095,0.0475,0.00708821842466197,4460.64132137799,85.6856368563686
"461","2090",2,"B",0,17,244,"txt",27,NA,NA,35.085,2022-04-27,0,NA,0.9755,0.4616,0.095,0.0452,1.675,1.2525,1.675,NA,2022-04-27,350.85,0.0131566196380219,0.12525,0.062625,0.0123209827756827,2847.58128785356,76.0073656845754
"462","2090",2,"B",0,29,250,"txt",19,NA,NA,24.689,2022-07-19,0,NA,0.676,0.388,0.102,0.063,1.35,1.33,1.35,NA,2022-07-19,246.89,0.0157155008303293,0.133,0.0665,0.0138929081123375,1777.093737349,63.6314432989691
"463","2090",2,"B",0,37,799,"csv",12,NA,NA,19.7,2022-09-12,0,NA,0.4466,0.2735,0.1219,0.0668,18.5,1.855,NA,NA,2022-09-12,197,0.0138832487309645,0.1855,0.09275,0.027025747152047,728.934518966956,72.0292504570384
"464","2090",3,"B",0,14,248,"txt",4,NA,NA,20.186,2022-04-04,0,NA,0.515,0.233,0.062,0.024,1.6,0.7275,1.6,NA,2022-04-04,201.86,0.011542653324086,0.07275,0.036375,0.00415676886716621,4856.17570884123,86.6351931330472
"465","2090",3,"B",0,17,245,"txt",27,NA,NA,19.848,2022-04-27,0,NA,0.5719,0.276,0.0527,0.0242,0.898,1.04,0.898,NA,2022-04-27,198.48,0.0139056831922612,0.104,0.052,0.0084948665353068,2336.46990420705,71.9130434782609
"466","2090",3,"B",0,29,251,"txt",19,NA,NA,34.564,2022-07-19,0,NA,1.012,0.592,0.192,0.115,2.11,1.6625,2.11,NA,2022-07-19,345.64,0.0171276472630483,0.16625,0.083125,0.0217076689255273,1592.24834866328,58.3851351351351
"467","2090",3,"B",0,37,800,"csv",12,NA,NA,33.199,2022-09-12,0,NA,0.8367,0.4985,0.2118,0.124,17.26,2.3875,NA,NA,2022-09-12,331.99,0.0150155125154372,0.23875,0.119375,0.0447689224982849,741.563525485159,66.5977933801404
"468","2091",1,"L",0,17,519,"txt",27,NA,NA,35.273,2022-04-27,0,NA,1.3417,0.5788,0.084,0.0346,2.42,1.0875,2.42,NA,2022-04-27,352.73,0.0164091514756329,0.10875,0.054375,0.00928856046680513,3797.46680080906,60.941603317208
"469","2091",1,"L",0,29,528,"txt",19,NA,NA,38.168,2022-07-19,0,NA,1.109,0.707,0.14,0.088,3.15,1.7475,3.15,NA,2022-07-19,381.68,0.0185233703626074,0.17475,0.087375,0.0239841455021348,1591.38460849492,53.98585572843
"470","2091",1,"L",0,37,852,"csv",12,NA,NA,107.905,2022-09-12,0,NA,3.549,2.02,1.0513,0.5867,79.66,3.5975,NA,NA,2022-09-12,1079.05,0.0187201705203651,0.35975,0.179875,0.101646279394283,1061.57353366019,53.4183168316832
"471","2091",1,"L",1,14,525,"txt",4,NA,NA,40.541,2022-04-04,1,NA,1.337,0.807,0.157,0.09,3.69,1.5075,3.69,NA,2022-04-04,405.41,0.0199057744012235,0.15075,0.075375,0.0178486150496739,2271.38071425551,50.2366790582404
"472","2091",1,"L",1,17,520,"txt",27,NA,NA,9.483,2022-04-27,1,NA,0.3048,0.1806,0.1148,0.0614,2.372,1.5375,2.372,NA,2022-04-27,94.83,0.0190446061372983,0.15375,0.076875,0.0185660762719375,510.77028129705,52.5083056478405
"473","2091",1,"L",1,37,853,"csv",12,NA,NA,15.735,2022-09-12,1,NA,0.5291,0.3317,0.567,0.3231,37.07,4.145,NA,NA,2022-09-12,157.35,0.0210803940260566,0.4145,0.20725,0.134939454802856,116.607852188142,47.4374434730178
"474","2091",2,"L",0,17,521,"txt",27,NA,NA,32.952,2022-04-27,0,NA,1.3865,0.5515,0.1318,0.0554,3.805,1.2475,3.805,NA,2022-04-27,329.52,0.016736465161447,0.12475,0.062375,0.012222808005258,2695.94351689274,59.7497733454216
"475","2091",2,"L",0,29,529,"txt",19,NA,NA,31.543,2022-07-19,0,NA,1.155,0.726,0.146,0.092,2.35,1.8,2.35,NA,2022-07-19,315.43,0.0230162001077894,0.18,0.09,0.0254469004940773,1239.56157282658,43.4476584022039
"476","2091",2,"L",0,37,854,"csv",12,NA,NA,107.117,2022-09-12,0,NA,4.1303,2.3783,1.8037,0.9884,130.3,4.12,NA,NA,2022-09-12,1071.17,0.0222028249484209,0.412,0.206,0.133316625847736,803.478180750992,45.0393137955683
"477","2091",2,"L",1,14,526,"txt",4,NA,NA,32.143,2022-04-04,1,NA,1.045,0.62,0.141,0.079,3.41,1.46,3.41,NA,2022-04-04,321.43,0.0192888031608748,0.146,0.073,0.01674154725098,1919.95396352141,51.8435483870968
"478","2091",2,"L",1,17,522,"txt",27,NA,NA,52.827,2022-04-27,1,NA,1.953,1.1336,0.6112,0.3194,7.933,2.045,7.933,NA,2022-04-27,528.27,0.021458723758684,0.2045,0.10225,0.0328455475428221,1608.34584751943,46.6010938602682
"479","2091",2,"L",1,29,530,"txt",19,NA,NA,29.356,2022-07-19,1,NA,0.938,0.617,0.181,0.115,3.3,1.7625,3.3,NA,2022-07-19,293.56,0.0210178498433029,0.17625,0.088125,0.0243976576351635,1203.23026246955,47.5786061588331
"480","2091",2,"L",1,37,856,"csv",12,NA,NA,19.349,2022-09-12,1,NA,0.7151,0.4357,0.7985,0.4624,39.65,3.7775,NA,NA,2022-09-12,193.49,0.0225179595844746,0.37775,0.188875,0.112072440013384,172.647262767628,44.4089970162956
"481","2091",3,"L",0,17,523,"txt",27,NA,NA,20.93,2022-04-27,0,NA,0.7614,0.2798,0.0564,0.0221,2.436,1.0275,2.436,NA,2022-04-27,209.3,0.0133683707596751,0.10275,0.051375,0.00829189019745377,2524.15305818052,74.8034310221587
"482","2091",3,"L",0,29,531,"txt",19,NA,NA,30.813,2022-07-19,0,NA,1.252,0.759,0.111,0.069,2.6,1.3225,2.6,NA,2022-07-19,308.13,0.0246324603251874,0.13225,0.066125,0.0137366629652066,2243.12120622351,40.596837944664
"483","2091",3,"L",1,14,527,"txt",4,NA,NA,43.171,2022-04-04,1,NA,1.514,0.92,0.296,0.161,4.89,1.795,4.89,NA,2022-04-04,431.71,0.0213106020245072,0.1795,0.08975,0.0253057251742066,1705.97758818636,46.925
"484","2091",3,"L",1,17,524,"txt",27,NA,NA,18.312,2022-04-27,1,NA,0.5993,0.3538,0.3349,0.1851,4.342,1.5,4.342,NA,2022-04-27,183.12,0.0193206640454347,0.15,0.075,0.0176714586764426,1036.24722414179,51.7580553985302
"485","2091",3,"L",1,29,532,"txt",19,NA,NA,29.626,2022-07-19,1,NA,1.087,0.716,0.25,0.16,4.56,1.8575,4.56,NA,2022-07-19,296.26,0.0241679605751705,0.18575,0.092875,0.0270986419190874,1093.26511964913,41.377094972067
"486","2092",1,"L",0,17,533,"txt",27,NA,NA,6.596,2022-04-27,0,NA,0.2313,0.1077,0.0258,0.012,1.484,0.765,1.484,NA,2022-04-27,65.96,0.0163280776228017,0.0765,0.03825,0.00459634640174272,1435.05284925851,61.2441968430826
"487","2092",1,"L",0,29,542,"txt",19,"b",NA,25.562,2022-07-19,0,"b",0.976,0.622,0.113,0.067,3.39,1.375,3.39,"""Y0b"" not sure what the b is for",2022-07-19,255.62,0.0243329942883968,0.1375,0.06875,0.014848934026733,1721.47037315809,41.096463022508
"488","2092",1,"L",0,29,542,"txt",19,"b",NA,25.562,2022-07-19,0,NA,1.202,0.77,0.197,0.118,4.75,1.7825,4.75,NA,2022-07-19,255.62,0.0301228385885298,0.17825,0.089125,0.0249545049330123,1024.34410414546,33.1974025974026
"489","2092",1,"L",0,29,541,"txt",19,"a",NA,32.927,2022-07-19,0,"b",0.976,0.622,0.113,0.067,3.39,1.375,3.39,"""Y0b"" not sure what the b is for",2022-07-19,329.27,0.0188902724208097,0.1375,0.06875,0.014848934026733,2217.46557299807,52.9372990353698
"490","2092",1,"L",0,29,541,"txt",19,"a",NA,32.927,2022-07-19,0,NA,1.202,0.77,0.197,0.118,4.75,1.7825,4.75,NA,2022-07-19,329.27,0.0233850639292981,0.17825,0.089125,0.0249545049330123,1319.48119541497,42.7623376623377
"491","2092",1,"L",0,37,859,"csv",12,"b",NA,15.727,2022-09-12,0,"b",1.0477,0.6527,0.2058,0.113,49.73,2.3525,NA,"length in mm",2022-09-12,157.27,0.0415018757550709,0.23525,0.117625,0.0434659469452085,361.823475738947,24.0952964608549
"492","2092",1,"L",0,37,859,"csv",12,"b",NA,15.727,2022-09-12,0,"c",1.1901,0.7511,0.1118,0.0597,20.41,1.4975,NA,"length in mm",2022-09-12,157.27,0.047758631652572,0.14975,0.074875,0.017612602901573,892.940134282788,20.9386233524165
"493","2092",1,"L",0,37,858,"csv",12,"c",NA,33.651,2022-09-12,0,"b",1.0477,0.6527,0.2058,0.113,49.73,2.3525,NA,"length in mm",2022-09-12,336.51,0.0193961546462215,0.23525,0.117625,0.0434659469452085,774.19226693529,51.5566110004596
"494","2092",1,"L",0,37,858,"csv",12,"c",NA,33.651,2022-09-12,0,"c",1.1901,0.7511,0.1118,0.0597,20.41,1.4975,NA,"length in mm",2022-09-12,336.51,0.0223202876586134,0.14975,0.074875,0.017612602901573,1910.62049079609,44.8022899747038
"495","2092",1,"L",0,37,857,"csv",12,"a",NA,14.869,2022-09-12,0,"b",1.0477,0.6527,0.2058,0.113,49.73,2.3525,NA,"length in mm",2022-09-12,148.69,0.0438966978276952,0.23525,0.117625,0.0434659469452085,342.083885086946,22.780756856136
"496","2092",1,"L",0,37,857,"csv",12,"a",NA,14.869,2022-09-12,0,"c",1.1901,0.7511,0.1118,0.0597,20.41,1.4975,NA,"length in mm",2022-09-12,148.69,0.0505144932409711,0.14975,0.074875,0.017612602901573,844.225017908741,19.796298761816
"497","2092",1,"L",1,14,538,"txt",4,NA,NA,12.452,2022-04-04,1,NA,0.385,0.237,0.112,0.06,3.17,1.2375,3.17,NA,2022-04-04,124.52,0.0190330870542885,0.12375,0.061875,0.0120276365616537,1035.28236292899,52.5400843881857
"498","2092",1,"L",1,17,534,"txt",27,NA,NA,25.24,2022-04-27,1,NA,0.9139,0.5666,0.1517,0.083,2.597,1.4275,2.597,NA,2022-04-27,252.4,0.0224484944532488,0.14275,0.071375,0.0160045001620167,1577.05643690778,44.546417225556
"499","2092",1,"L",1,29,543,"txt",19,NA,NA,49.147,2022-07-19,1,NA,1.866,1.189,0.664,0.397,6.2,1.8225,6.2,NA,2022-07-19,491.47,0.0241927279386331,0.18225,0.091125,0.0260870490846315,1883.96164857733,41.3347350714886
"500","2092",1,"L",1,37,860,"csv",12,"b",NA,61.783,2022-09-12,1,"c",1.5306,0.9323,0.567,0.302,55.74,2.7325,NA,NA,2022-09-12,617.83,0.0150899114643187,0.27325,0.136625,0.0586421956565374,1053.5587780829,66.2694411670063
"501","2092",1,"L",1,37,860,"csv",12,"b",NA,61.783,2022-09-12,1,"b",2.2477,1.356,0.2692,0.1516,58.45,2.405,NA,NA,2022-09-12,617.83,0.0219477849893984,0.2405,0.12025,0.0454276261204493,1360.03144509874,45.5626843657817
"502","2092",1,"L",1,37,860,"csv",12,"b",NA,61.783,2022-09-12,1,NA,0.6247,0.3721,0.0701,0.0373,19.56,1.74,NA,NA,2022-09-12,617.83,0.0060226923263681,0.174,0.087,0.0237787147950211,2598.24807743337,166.038699274389
"503","2092",1,"L",1,37,861,"csv",12,"c",NA,41.218,2022-09-12,1,"c",1.5306,0.9323,0.567,0.302,55.74,2.7325,NA,NA,2022-09-12,412.18,0.0226187587947013,0.27325,0.136625,0.0586421956565374,702.872727368711,44.2110908505846
"504","2092",1,"L",1,37,861,"csv",12,"c",NA,41.218,2022-09-12,1,"b",2.2477,1.356,0.2692,0.1516,58.45,2.405,NA,NA,2022-09-12,412.18,0.0328982483381047,0.2405,0.12025,0.0454276261204493,907.333345808394,30.3967551622419
"505","2092",1,"L",1,37,861,"csv",12,"c",NA,41.218,2022-09-12,1,NA,0.6247,0.3721,0.0701,0.0373,19.56,1.74,NA,NA,2022-09-12,412.18,0.00902760929690912,0.174,0.087,0.0237787147950211,1733.39898120273,110.771298038162
"506","2092",2,"L",0,29,544,"txt",19,NA,NA,12.285,2022-07-19,0,NA,0.362,0.239,0.055,0.034,1.98,1.31,1.98,NA,2022-07-19,122.85,0.0194546194546195,0.131,0.0655,0.0134782178820636,911.47064897567,51.4016736401674
"507","2092",2,"L",1,14,539,"txt",4,NA,NA,46.959,2022-04-04,1,NA,1.626,0.957,0.146,0.077,3.23,1.27,3.23,NA,2022-04-04,469.59,0.0203794799718904,0.127,0.0635,0.0126676869774374,3706.99087241729,49.0689655172414
"508","2092",2,"L",1,17,535,"txt",27,NA,NA,15.64,2022-04-27,1,NA,0.5722,0.3595,0.2206,0.1191,3.557,1.635,3.557,NA,2022-04-27,156.4,0.0229859335038363,0.1635,0.08175,0.0209954600534814,744.922948111661,43.5048678720445
"509","2092",2,"L",1,29,545,"txt",19,NA,NA,35.31,2022-07-19,1,NA,1.136,0.732,0.171,0.105,2.88,1.655,2.88,NA,2022-07-19,353.1,0.0207306711979609,0.1655,0.08275,0.021512252044997,1641.390214569,48.2377049180328
"510","2092",3,"L",0,17,536,"txt",27,NA,NA,17.356,2022-04-27,0,NA,0.6115,0.2847,0.0681,0.0328,2.301,0.64,2.301,NA,2022-04-27,173.56,0.0164035492048859,0.064,0.032,0.00321699087727595,5395.10389121667,60.9624165788549
"511","2092",3,"L",0,29,546,"txt",19,NA,NA,21.029,2022-07-19,0,NA,0.618,0.378,0.036,0.022,1.19,1,1.19,NA,2022-07-19,210.29,0.0179751771363355,0.1,0.05,0.00785398163397448,2677.49543862357,55.6322751322751
"512","2092",3,"L",1,14,540,"txt",4,NA,NA,26.85,2022-04-04,1,NA,0.959,0.588,0.294,0.148,5.04,1.8725,5.04,NA,2022-04-04,268.5,0.0218994413407821,0.18725,0.093625,0.0275380721915082,975.013785034654,45.6632653061225
"513","2092",3,"L",1,17,537,"txt",27,NA,NA,11.158,2022-04-27,1,NA,0.363,0.2295,0.0671,0.0374,1.932,1.065,1.932,NA,2022-04-27,111.58,0.0205682021867718,0.1065,0.05325,0.00890818231879471,1252.55631291454,48.6187363834423
"514","2092",3,"L",1,29,547,"txt",19,NA,NA,74.741,2022-07-19,1,NA,2.6,1.672,0.43,0.262,5.11,1.3775,5.11,NA,2022-07-19,747.41,0.0223705864251214,0.13775,0.068875,0.0149029792378518,5015.17171883101,44.7015550239234
"515","2093",1,"L",0,14,553,"txt",4,NA,NA,7.352,2022-04-04,0,NA,0.219,0.14,0.073,0.034,1.75,0.9025,1.75,NA,2022-04-04,73.52,0.0190424374319913,0.09025,0.045125,0.00639711712825743,1149.26768614641,52.5142857142857
"516","2093",1,"L",0,17,548,"txt",27,NA,NA,21.734,2022-04-27,0,NA,0.7442,0.3929,0.0648,0.0327,2.1735,0.9275,2.1735,NA,2022-04-27,217.34,0.0180776663292537,0.09275,0.046375,0.00675643678801176,3216.78433202596,55.3168745227793
"517","2093",1,"L",0,37,847,"csv",12,NA,NA,52.43,2022-09-12,0,NA,1.5379,0.0497,0.1039,0.0668,10.22,0.965,NA,NA,2022-09-12,524.3,0.000947930574098798,0.0965,0.04825,0.00731382404709789,7168.61653525889,1054.92957746479
"518","2093",1,"L",1,14,554,"txt",4,NA,NA,74.716,2022-04-04,1,NA,2.66,1.676,0.534,0.308,8.26,1.9,8.26,NA,2022-04-04,747.16,0.0224316076877777,0.19,0.095,0.0283528736986479,2635.21788987347,44.5799522673031
"519","2093",1,"L",1,17,549,"txt",27,NA,NA,47.303,2022-04-27,1,NA,1.5029,0.9266,0.4198,0.2405,9.247,1.8825,9.247,NA,2022-04-27,473.03,0.019588609601928,0.18825,0.094125,0.027832989201864,1699.52999503309,51.0500755450032
"520","2093",1,"L",1,37,862,"csv",12,NA,NA,24.462,2022-09-12,1,NA,0.7776,0.5223,0.4738,0.2949,87.4,2.0875,NA,"length in mm",2022-09-12,244.62,0.0213514839342654,0.20875,0.104375,0.0342249521546741,714.741685815891,46.8351522113728
"521","2093",2,"L",0,37,863,"csv",12,NA,NA,40.755,2022-09-12,0,NA,1.0213,0.7538,0.1079,0.0682,22.38,1.4025,NA,NA,2022-09-12,407.55,0.0184958900748374,0.14025,0.070125,0.015448830961413,2638.06368920696,54.0660652693022
"522","2093",2,"L",1,14,555,"txt",4,NA,NA,39.352,2022-04-04,1,NA,1.265,0.819,0.319,0.184,6.25,1.6725,6.25,NA,2022-04-04,393.52,0.020812156942468,0.16725,0.083625,0.0219695992130203,1791.20245291857,48.04884004884
"523","2093",2,"L",1,17,550,"txt",27,NA,NA,25.76,2022-04-27,1,NA,0.744,0.4617,0.1032,0.0632,4.234,1.185,4.234,NA,2022-04-27,257.6,0.0179231366459627,0.1185,0.05925,0.0110287573599678,2335.71191741906,55.7938055014078
"524","2093",2,"L",1,37,864,"csv",12,NA,NA,135.575,2022-09-12,1,NA,4.5107,2.8936,0.9899,0.6106,NA,NA,NA,"no diameter or length",2022-09-12,1355.75,0.0213431679881984,NA,NA,NA,NA,46.8534006082389
"525","2093",3,"L",0,14,556,"txt",4,NA,NA,6.136,2022-04-04,0,NA,0.193,0.121,0.04,0.017,0.67,NA,0.67,NA,2022-04-04,61.36,0.0197196870925684,NA,NA,NA,NA,50.7107438016529
"526","2093",3,"L",1,14,557,"txt",4,NA,NA,43.493,2022-04-04,1,NA,1.436,0.91,0.254,0.146,5.66,1.43,5.66,NA,2022-04-04,434.93,0.0209229071344814,0.143,0.0715,0.0160606070433144,2708.05455128204,47.7945054945055
"527","2093",3,"L",1,17,551,"txt",27,NA,NA,8.279,2022-04-27,1,NA,0.2874,0.1862,0.0393,0.0237,1.412,1.0925,1.412,NA,2022-04-27,82.79,0.0224906389660587,0.10925,0.054625,0.00937416886661546,883.171630232124,44.4629430719656
"528","2093",3,"L",2,17,552,"txt",27,NA,NA,50.251,2022-04-27,2,NA,1.5599,0.9791,0.6057,0.3663,11.042,2.09,11.042,NA,2022-04-27,502.51,0.0194841893693658,0.209,0.1045,0.0343069771753639,1464.74577877079,51.3236645899295
"529","2093",4,"L",0,37,866,"csv",12,NA,NA,64.001,2022-09-12,0,NA,18709,1.2427,0.1946,0.1101,17.80333333,1.5685,NA,"3 stems in sample, length is average of the stems",2022-09-12,640.01,0.0194168841111858,0.15685,0.078425,0.0193223047475464,3312.28602571995,51.5015691639173
"530","2301",1,"B",0,21,252,"txt",23,NA,NA,22.763,2022-05-23,0,NA,0.633,0.329,0.081,0.045,2.06,1.405,2.06,NA,2022-05-23,227.63,0.0144532794447129,0.1405,0.07025,0.0155039560950065,1468.20591212404,69.1884498480243
"531","2301",1,"L",0,37,867,"csv",12,NA,NA,29.66,2022-09-12,0,NA,0.9142,0.5511,0.0753,0.0469,25.6,1.36,NA,NA,2022-09-12,296.6,0.0185805799055968,0.136,0.068,0.0145267244301992,2041.75415748513,53.819633460352
"532","2301",1,"L",1,13,558,"txt",30,NA,NA,111.756,2022-03-30,1,NA,3.336,1.967,0.218,0.128,4.83,1.7175,4.83,NA,2022-03-30,1117.56,0.0176008446973764,0.17175,0.085875,0.0231677241112831,4823.77981812951,56.8154550076258
"533","2301",1,"L",1,21,565,"txt",23,NA,NA,85.454,2022-05-23,1,NA,2.939,1.702,0.303,0.178,7.15,1.8275,7.15,NA,2022-05-23,854.54,0.0199171484073303,0.18275,0.091375,0.0262303842494515,3257.82494024223,50.2079905992949
"534","2301",2,"B",0,21,253,"txt",23,NA,NA,37.052,2022-05-23,0,NA,1.123,0.578,0.148,0.081,2.19,1.675,2.19,NA,2022-05-23,370.52,0.0155996977221203,0.1675,0.08375,0.0220353272218197,1681.48172373454,64.1038062283737
"535","2301",2,"L",1,13,559,"txt",30,NA,NA,43.371,2022-03-30,1,NA,1.453,0.867,0.123,0.065,3.35,1.17,3.35,NA,2022-03-30,433.71,0.019990316109843,0.117,0.0585,0.0107513154587477,4034.01799216223,50.0242214532872
"536","2301",2,"L",1,17,563,"txt",25,NA,NA,79.211,2022-04-25,1,NA,2.717,1.666,0.303,0.187,5.32,1.7375,5.32,NA,2022-04-25,792.11,0.0210324323641918,0.17375,0.086875,0.0237104342421908,3340.76547021018,47.5456182472989
"537","2301",2,"L",1,21,566,"txt",23,NA,NA,88.278,2022-05-23,1,NA,3.289,1.878,0.392,0.228,7.28,1.96,7.28,NA,2022-05-23,882.78,0.0212737035274927,0.196,0.098,0.0301718558450764,2925.83924745238,47.0063897763578
"538","2301",3,"B",0,21,254,"txt",23,NA,NA,15.554,2022-05-23,0,NA,0.451,0.231,0.053,0.029,1.16,1.16,1.16,NA,2022-05-23,155.54,0.0148514851485149,0.116,0.058,0.0105683176866761,1471.75742262268,67.3333333333333
"539","2301",3,"L",0,13,560,"txt",30,NA,NA,7.155,2022-03-30,0,NA,0.234,0.139,0.042,0.022,1.02,NA,1.02,NA,2022-03-30,71.55,0.0194269741439553,NA,NA,NA,NA,51.4748201438849
"540","2301",3,"L",1,13,561,"txt",30,NA,NA,19.536,2022-03-30,1,NA,0.772,0.462,0.267,0.151,6.64,1.4425,6.64,NA,2022-03-30,195.36,0.0236486486486486,0.14425,0.072125,0.0163426140713593,1195.40239491044,42.2857142857143
"541","2301",3,"L",1,17,564,"txt",25,NA,NA,66.467,2022-04-25,1,NA,2.043,1.277,0.229,0.145,5.72,1.435,5.72,NA,2022-04-25,664.67,0.0192125415619781,0.1435,0.07175,0.0161731153302211,4109.72151270075,52.0493343774471
"542","2301",3,"L",1,21,567,"txt",23,NA,NA,70.021,2022-05-23,1,NA,2.742,1.582,0.38,0.217,7.84,1.71,7.84,NA,2022-05-23,700.21,0.02259322203339,0.171,0.0855,0.0229658276959048,3048.92124626042,44.2610619469027
"543","2331",1,"L",0,17,571,"txt",25,NA,NA,10.457,2022-04-25,0,NA,0.344,0.192,0.058,0.034,2.2,0.9875,2.2,NA,2022-04-25,104.57,0.0183609065697619,0.09875,0.049375,0.00765885927775543,1365.34692971466,54.4635416666667
"544","2331",1,"L",0,37,870,"csv",12,NA,NA,19.909,2022-09-12,0,NA,0.4807,0.3268,0.0539,0.0366,16.36,1.225,NA,NA,2022-09-12,199.09,0.016414686825054,0.1225,0.06125,0.011785881189483,1689.22456284097,60.921052631579
"545","2331",1,"L",1,13,568,"txt",30,NA,NA,48.717,2022-03-30,1,NA,1.168,0.977,0.296,0.168,7.75,1.685,7.75,NA,2022-03-30,487.17,0.0200546010632839,0.1685,0.08425,0.0222992210047212,2184.69515099588,49.863868986694
"546","2331",1,"L",1,17,572,"txt",25,NA,NA,56.943,2022-04-25,1,NA,1.776,1.144,0.327,0.217,7.35,1.865,7.35,NA,2022-04-25,569.43,0.0200902657043008,0.1865,0.09325,0.0273179152688309,2084.45627858619,49.7753496503497
"547","2331",1,"L",1,21,577,"txt",23,NA,NA,11.827,2022-05-23,1,NA,0.479,0.288,0.142,0.078,4.01,1.4725,4.01,NA,2022-05-23,118.27,0.0243510611313097,0.14725,0.073625,0.0170294447652504,694.502971942674,41.0659722222222
"548","2331",1,"L",1,29,583,"txt",19,NA,NA,66.259,2022-07-19,1,NA,2.158,1.51,0.431,0.314,8.58,1.8275,8.58,NA,2022-07-19,662.59,0.0227893569175508,0.18275,0.091375,0.0262303842494515,2526.04000650069,43.8801324503311
"549","2331",2,"L",0,17,573,"txt",25,NA,NA,8.493,2022-04-25,0,NA,0.283,0.165,0.073,0.041,3.22,1.0875,3.22,NA,2022-04-25,84.93,0.0194277640409749,0.10875,0.054375,0.00928856046680513,914.350510001172,51.4727272727273
"550","2331",2,"L",0,21,578,"txt",23,NA,NA,10.185,2022-05-23,0,NA,0.429,0.23,0.065,0.031,2.19,1.085,2.19,NA,2022-05-23,101.85,0.0225822287677958,0.1085,0.05425,0.00924590352905561,1101.56892379347,44.2826086956522
"551","2331",2,"L",0,37,871,"csv",12,NA,NA,9.189,2022-09-12,0,NA,0.2632,0.1625,0.0488,0.0309,27.01,1.4675,NA,NA,2022-09-12,91.89,0.0176841876156274,0.14675,0.073375,0.016913991235231,543.278039594806,56.5476923076923
"552","2331",2,"L",1,13,569,"txt",30,NA,NA,40.311,2022-03-30,1,NA,1.453,0.815,0.304,0.167,8.12,1.44,8.12,NA,2022-03-30,403.11,0.0202178065540423,0.144,0.072,0.0162860163162095,2475.19093787708,49.4613496932515
"553","2331",2,"L",1,17,574,"txt",25,NA,NA,17.301,2022-04-25,1,NA,0.749,0.497,0.183,0.12,5.27,1.5,5.27,NA,2022-04-25,173.01,0.028726663198659,0.15,0.075,0.0176714586764426,979.036327265024,34.8108651911469
