tree,plot,site,species,date,year,branch_number,length_mm,leaf_number,lma_g_cm2,sla_cm_g,alas_cm2_per_mm2
2085,Low,PineNeedle,blue oak,2023-05-12,0,2,20.62,6,0.014411377199100983,69.38962086582414,29.661055571959633
2085,NA,NA,NA,2023-04-14,0,2,14.26,6,0.007524271844660195,132.9032258064516,39.695756194941225
2085,NA,NA,NA,2023-07-28,0,3,30.52,7,0.01501782985226694,66.58751696065129,14.371521257624934
2085,NA,NA,NA,2023-04-14,0,3,23.95,6,0.009276373147340889,107.80075187969926,9.421820666190749
2085,NA,NA,NA,2023-07-28,0,1,77.57,8,0.02819959904984922,35.461497102574825,4.562552513805366
2085,NA,NA,NA,2023-05-12,0,2,10.07,4,0.010606060606060607,94.28571428571428,11.017841472485717
2085,NA,NA,NA,2023-09-29,0,2,60,8,0.018290010654765494,54.67465377005935,4.351640480600047
2085,NA,NA,NA,2023-07-28,0,1,205,11,0.018648782735036677,53.622802850356294,7.0948776283066195
2085,NA,NA,NA,2023-07-28,0,2,36.23,13,0.01431258228324243,69.86859395532194,15.991790481392318
2085,NA,NA,NA,2023-09-29,0,1,254,15,0.022639167768169755,44.171235013593616,10.271607225876037
2085,NA,NA,NA,2023-04-14,0,1,18.1,8,0.007445986357985283,134.3005415162455,40.903094178027374
2085,NA,NA,NA,2023-09-29,0,3,250,15,0.02892485060024327,34.57234797235528,5.6337146388800505
2085,NA,NA,NA,2023-05-12,0,2,20.62,6,0.014411377199100983,69.38962086582414,29.661055571959633
2086,NA,NA,NA,2023-09-29,0,1,50.1,8,0.01869781419918517,53.48218724109361,11.316418755448174
2086,NA,NA,NA,2023-04-14,0,3,37.11,9,0.006714177492214024,148.93857083159213,25.085076554445592
2086,NA,NA,NA,2023-04-14,0,1,53.43,10,0.006901468700983887,144.89669421487602,NA
2086,NA,NA,NA,2023-05-12,0,2,33.49,10,0.012865614410558229,77.72656385375153,19.193424244869718
2086,NA,NA,NA,2023-05-12,0,1,79.89,9,0.013188326781256279,75.82463011314185,23.885902833472485
2086,NA,NA,NA,2023-09-29,0,2,96,11,0.020338360918312866,49.1681706316653,7.235503480166449
2086,NA,NA,NA,2023-07-28,0,1,64.49,10,0.015641293013555786,63.93333333333334,11.65342549602769
2086,NA,NA,NA,2023-09-29,0,3,80,9,0.020435658356343457,48.934073107049606,5.833688003175704
2086,NA,NA,NA,2023-04-14,0,2,58.22,9,0.007047170222978574,141.90092879256966,9.63761086229876
2086,NA,NA,NA,2023-07-28,0,3,41.23,8,0.012966703214265105,77.12060525144638,14.45364315925996
2086,NA,NA,NA,2023-07-28,0,2,51.29,7,0.015173595343268795,65.9039586450823,9.713303568946788
2086,NA,NA,NA,2023-05-12,0,3,22.37,6,0.011785882908404155,84.84727090635954,25.335824014318757
2086,Low,PineNeedle,blue oak,2023-09-29,0,1,50.1,8,0.01869781419918517,53.48218724109361,11.316418755448174
2086,Low,PineNeedle,blue oak,2023-04-14,0,3,37.11,9,0.006714177492214024,148.93857083159213,25.085076554445592
2086,Low,PineNeedle,blue oak,2023-04-14,0,1,53.43,10,0.006901468700983887,144.89669421487602,NA
2086,Low,PineNeedle,blue oak,2023-05-12,0,2,33.49,10,0.012865614410558229,77.72656385375153,19.193424244869718
2086,Low,PineNeedle,blue oak,2023-05-12,0,1,79.89,9,0.013188326781256279,75.82463011314185,23.885902833472485
2086,Low,PineNeedle,blue oak,2023-09-29,0,2,96,11,0.020338360918312866,49.1681706316653,7.235503480166449
2086,Low,PineNeedle,blue oak,2023-07-28,0,1,64.49,10,0.015641293013555786,63.93333333333334,11.65342549602769
2086,Low,PineNeedle,blue oak,2023-09-29,0,3,80,9,0.020435658356343457,48.934073107049606,5.833688003175704
2086,Low,PineNeedle,blue oak,2023-04-14,0,2,58.22,9,0.007047170222978574,141.90092879256966,9.63761086229876
2086,Low,PineNeedle,blue oak,2023-07-28,0,3,41.23,8,0.012966703214265105,77.12060525144638,14.45364315925996
2086,Low,PineNeedle,blue oak,2023-07-28,0,2,51.29,7,0.015173595343268795,65.9039586450823,9.713303568946788
2086,Low,PineNeedle,blue oak,2023-05-12,0,3,22.37,6,0.011785882908404155,84.84727090635954,25.335824014318757
2087,Low,PineNeedle,blue oak,2023-09-29,0,3,147.56,24,0.018918700966556456,52.857751796370714,5.427632369998208
2087,Low,PineNeedle,blue oak,2023-05-12,0,1,10.35,7,0.014408421596486696,69.40385477364411,18.56120426203073
2087,Low,PineNeedle,blue oak,2023-04-14,0,2,18.63,8,0.007304647160068846,136.89915174363807,12.37452462127759
2087,Low,PineNeedle,blue oak,2023-04-14,0,3,21.84,8,0.006910469667318983,144.7079646017699,12.757312072493216
2087,Low,PineNeedle,blue oak,2023-07-28,0,3,133,13,0.012899245575689205,77.5239136376059,4.664852016924236
2087,Low,PineNeedle,blue oak,2023-07-28,0,1,182.5,17,0.016382588297610717,61.04041570438799,6.5933141400266395
2087,Low,PineNeedle,blue oak,2023-07-28,0,1,41.96,10,0.016925269670564607,59.08325358851675,6.623878528317762
2087,Low,PineNeedle,blue oak,2023-09-29,0,2,347,46,0.019306654608485945,51.79561245998907,7.599498236867683
2087,Low,PineNeedle,blue oak,2023-05-12,0,2,15.83,7,0.012843874167995343,77.85812807881774,20.089202001999748
2087,Low,PineNeedle,blue oak,2023-05-12,0,3,7.45,4,0.012997514614765289,76.93778615674657,24.238323414876724
2087,Low,PineNeedle,blue oak,2023-09-29,0,1,473,50,0.018894115680867483,52.92653103699464,7.20718974851511
2087,Low,PineNeedle,blue oak,2023-04-14,0,1,21.33,8,0.007594104432633828,131.68109668109668,11.403667603012606
2087,Low,PineNeedle,blue oak,2023-07-28,0,3,31.42,10,0.017535279623684015,57.027890142644246,7.591534940841265
2087,NA,NA,NA,2023-09-29,0,3,147.56,24,0.018918700966556456,52.857751796370714,5.427632369998208
2087,NA,NA,NA,2023-05-12,0,1,10.35,7,0.014408421596486696,69.40385477364411,18.56120426203073
2087,NA,NA,NA,2023-04-14,0,2,18.63,8,0.007304647160068846,136.89915174363807,12.37452462127759
2087,NA,NA,NA,2023-04-14,0,3,21.84,8,0.006910469667318983,144.7079646017699,12.757312072493216
2087,NA,NA,NA,2023-07-28,0,3,133,13,0.012899245575689205,77.5239136376059,4.664852016924236
2087,NA,NA,NA,2023-07-28,0,1,182.5,17,0.016382588297610717,61.04041570438799,6.5933141400266395
2087,NA,NA,NA,2023-07-28,0,1,41.96,10,0.016925269670564607,59.08325358851675,6.623878528317762
2087,NA,NA,NA,2023-09-29,0,2,347,46,0.019306654608485945,51.79561245998907,7.599498236867683
2087,NA,NA,NA,2023-05-12,0,2,15.83,7,0.012843874167995343,77.85812807881774,20.089202001999748
2087,NA,NA,NA,2023-05-12,0,3,7.45,4,0.012997514614765289,76.93778615674657,24.238323414876724
2087,NA,NA,NA,2023-09-29,0,1,473,50,0.018894115680867483,52.92653103699464,7.20718974851511
2087,NA,NA,NA,2023-04-14,0,1,21.33,8,0.007594104432633828,131.68109668109668,11.403667603012606
2087,NA,NA,NA,2023-07-28,0,3,31.42,10,0.017535279623684015,57.027890142644246,7.591534940841265
2088,NA,NA,NA,2023-04-14,0,1,11.2,9,0.00831251583939756,120.30052264808361,32.829843837783784
2088,NA,NA,NA,2023-05-12,0,3,14.95,6,0.014686460328662162,68.08992620559465,67.12727743196913
2088,NA,NA,NA,2023-07-28,0,1,183,22,0.010689125144101447,93.5530257639305,12.253567061474858
2088,NA,NA,NA,2023-05-12,0,1,28.52,8,0.012714466757652566,78.65056545907608,28.142312599719588
2088,NA,NA,NA,2023-07-28,0,3,26.08,9,0.012927306120030806,77.35563703024748,10.404607913816138
2088,NA,NA,NA,2023-09-29,0,2,71,6,0.01704112160497448,58.6815834767642,4.962934789849797
2088,NA,NA,NA,2023-04-14,0,2,15.14,10,0.009795383959563973,102.08890270438296,49.404221559773404
2088,NA,NA,NA,2023-05-12,0,2,12.99,6,0.01374238006891068,72.76759884281583,18.01221504083152
2088,NA,NA,NA,2023-07-28,0,2,11.55,5,0.011477256034862656,87.12883959044368,19.83438242758622
2088,NA,NA,NA,2023-09-29,0,3,237,31,0.016950794426183358,58.9942851560592,9.563410611474321
2088,NA,NA,NA,2023-09-29,0,1,51,10,0.018829443857293838,53.10831310679612,5.355477380658737
2088,NA,NA,NA,2023-07-28,0,1,30.18,8,0.00631027100221413,158.47179933304335,12.253567061474858
2088,NA,NA,NA,2023-05-12,0,3,8.34,8,0.011486011528187826,87.06242350061198,44.65755858827027
2088,NA,NA,NA,2023-04-14,0,3,15.83,11,0.00913265306122449,109.4972067039106,41.79506468786889
2088,Low,PineNeedle,blue oak,2023-04-14,0,1,11.2,9,0.00831251583939756,120.30052264808361,32.829843837783784
2088,Low,PineNeedle,blue oak,2023-05-12,0,3,14.95,6,0.014686460328662162,68.08992620559465,67.12727743196913
2088,Low,PineNeedle,blue oak,2023-07-28,0,1,183,22,0.010689125144101447,93.5530257639305,12.253567061474858
2088,Low,PineNeedle,blue oak,2023-05-12,0,1,28.52,8,0.012714466757652566,78.65056545907608,28.142312599719588
2088,Low,PineNeedle,blue oak,2023-07-28,0,3,26.08,9,0.012927306120030806,77.35563703024748,10.404607913816138
2088,Low,PineNeedle,blue oak,2023-09-29,0,2,71,6,0.01704112160497448,58.6815834767642,4.962934789849797
2088,Low,PineNeedle,blue oak,2023-04-14,0,2,15.14,10,0.009795383959563973,102.08890270438296,49.404221559773404
2088,Low,PineNeedle,blue oak,2023-05-12,0,2,12.99,6,0.01374238006891068,72.76759884281583,18.01221504083152
2088,Low,PineNeedle,blue oak,2023-07-28,0,2,11.55,5,0.011477256034862656,87.12883959044368,19.83438242758622
2088,Low,PineNeedle,blue oak,2023-09-29,0,3,237,31,0.016950794426183358,58.9942851560592,9.563410611474321
2088,Low,PineNeedle,blue oak,2023-09-29,0,1,51,10,0.018829443857293838,53.10831310679612,5.355477380658737
2088,Low,PineNeedle,blue oak,2023-07-28,0,1,30.18,8,0.00631027100221413,158.47179933304335,12.253567061474858
2088,Low,PineNeedle,blue oak,2023-05-12,0,3,8.34,8,0.011486011528187826,87.06242350061198,44.65755858827027
2088,Low,PineNeedle,blue oak,2023-04-14,0,3,15.83,11,0.00913265306122449,109.4972067039106,41.79506468786889
2089,NA,NA,NA,2023-05-12,1,1,50.45,9,0.01921818626551703,52.03404661522552,41.15882770325838
2089,NA,NA,NA,2023-05-12,0,3,48.59,8,0.013049310409975439,76.63240191110468,65.73882674258891
2089,NA,NA,NA,2023-04-14,0,1,62.29,9,0.006396618200399497,156.33260711692085,27.546588455614067
2089,NA,NA,NA,2023-05-12,1,3,113.69,20,0.019845214427719398,50.38998211091234,29.961872860339373
2089,NA,NA,NA,2023-04-14,0,2,65.09,8,0.006927944214876034,144.34296365330846,20.32511434858739
2089,NA,NA,NA,2023-05-12,0,1,103.46,8,0.013560276900993233,73.74480678390529,53.41304929312034
2089,NA,NA,NA,2023-07-28,1,2,26.79,1,0.01805225653206651,55.39473684210526,0.2397253387696234
2089,NA,NA,NA,2023-09-29,0,3,72.21,11,0.016710856823890594,59.84133611691023,17.378837626524362
2089,NA,NA,NA,2023-07-28,2,2,36.8,1,0.017305893358278767,57.78378378378378,1.5214531821564714
2089,NA,NA,NA,2023-05-12,0,2,43.53,7,0.011409884700964197,87.64330457392744,53.77975276031954
2089,NA,NA,NA,2023-09-29,0,1,83.22,11,0.016028325332788616,62.38954970263381,28.983457794631065
2089,NA,NA,NA,2023-05-12,1,2,40.89,4,0.018832085430219712,53.10086361414372,19.332702901060923
2089,NA,NA,NA,2023-04-14,0,3,34.21,8,0.006305999773165475,158.5791366906475,16.101191245193345
2089,NA,NA,NA,2023-07-28,0,3,40.83,9,0.01370827955006454,72.94861447403821,NA
2089,NA,NA,NA,2023-09-29,0,2,62.51,12,0.01729329852045257,57.82586814292904,29.498721853070233
2089,NA,NA,NA,2023-07-28,0,1,86.59,8,0.012357326991346312,80.92364964529044,29.040538418236615
2089,NA,NA,NA,2023-07-28,0,2,95.22,9,0.014320385731390294,69.83052124133775,25.654765725846463
2089,Low,PineNeedle,live oak,2023-05-12,1,1,50.45,9,0.01921818626551703,52.03404661522552,41.15882770325838
2089,Low,PineNeedle,live oak,2023-05-12,0,3,48.59,8,0.013049310409975439,76.63240191110468,65.73882674258891
2089,Low,PineNeedle,live oak,2023-04-14,0,1,62.29,9,0.006396618200399497,156.33260711692085,27.546588455614067
2089,Low,PineNeedle,live oak,2023-05-12,1,3,113.69,20,0.019845214427719398,50.38998211091234,29.961872860339373
2089,Low,PineNeedle,live oak,2023-04-14,0,2,65.09,8,0.006927944214876034,144.34296365330846,20.32511434858739
2089,Low,PineNeedle,live oak,2023-05-12,0,1,103.46,8,0.013560276900993233,73.74480678390529,53.41304929312034
2089,Low,PineNeedle,live oak,2023-07-28,1,2,26.79,1,0.01805225653206651,55.39473684210526,0.2397253387696234
2089,Low,PineNeedle,live oak,2023-09-29,0,3,72.21,11,0.016710856823890594,59.84133611691023,17.378837626524362
2089,Low,PineNeedle,live oak,2023-07-28,2,2,36.8,1,0.017305893358278767,57.78378378378378,1.5214531821564714
2089,Low,PineNeedle,live oak,2023-05-12,0,2,43.53,7,0.011409884700964197,87.64330457392744,53.77975276031954
2089,Low,PineNeedle,live oak,2023-09-29,0,1,83.22,11,0.016028325332788616,62.38954970263381,28.983457794631065
2089,Low,PineNeedle,live oak,2023-05-12,1,2,40.89,4,0.018832085430219712,53.10086361414372,19.332702901060923
2089,Low,PineNeedle,live oak,2023-04-14,0,3,34.21,8,0.006305999773165475,158.5791366906475,16.101191245193345
2089,Low,PineNeedle,live oak,2023-07-28,0,3,40.83,9,0.01370827955006454,72.94861447403821,NA
2089,Low,PineNeedle,live oak,2023-09-29,0,2,62.51,12,0.01729329852045257,57.82586814292904,29.498721853070233
2089,Low,PineNeedle,live oak,2023-07-28,0,1,86.59,8,0.012357326991346312,80.92364964529044,29.040538418236615
2089,Low,PineNeedle,live oak,2023-07-28,0,2,95.22,9,0.014320385731390294,69.83052124133775,25.654765725846463
2090,NA,NA,NA,2023-09-29,0,1,296,24,0.01792541320309215,55.786719595813786,11.579862376525963
2090,NA,NA,NA,2023-04-14,0,1,10.95,6,0.0076240036344112656,131.16468039003252,52.67879720906061
2090,NA,NA,NA,2023-07-28,0,3,127,22,0.014557157888221824,68.69472789115646,12.12576032671725
2090,NA,NA,NA,2023-04-14,0,2,11.14,7,0.00854209287065272,117.06732941708088,24.30386773412946
2090,NA,NA,NA,2023-05-12,0,2,21.94,8,0.011860808915507373,84.3112815596037,40.56192782231412
2090,NA,NA,NA,2023-09-29,0,2,301,32,0.01923353049931066,51.992534601790375,7.047658321179507
2090,NA,NA,NA,2023-05-12,0,3,13.12,5,0.01319979455572676,75.75875486381322,17.52782177742535
2090,NA,NA,NA,2023-07-28,0,1,186,16,0.015694251967502827,63.71759559300065,7.486119256038917
2090,NA,NA,NA,2023-09-29,0,3,294,34,0.018212811091329217,54.90640599001664,5.605426942608487
2090,NA,NA,NA,2023-07-28,0,1,38.55,7,0.01559820334830543,64.10994764397905,4.812571983914814
2090,NA,NA,NA,2023-04-14,0,3,21.5,8,0.007952705386331,125.74337303111795,56.02104235409584
2090,NA,NA,NA,2023-07-28,0,2,16.42,7,0.0122506104460723,81.6285853184249,26.509969862543393
2090,NA,NA,NA,2023-05-12,0,1,40.38,9,0.01463074176270086,68.34923452407367,19.58927901487929
2090,Low,PineNeedle,blue oak,2023-09-29,0,1,296,24,0.01792541320309215,55.786719595813786,11.579862376525963
2090,Low,PineNeedle,blue oak,2023-04-14,0,1,10.95,6,0.0076240036344112656,131.16468039003252,52.67879720906061
2090,Low,PineNeedle,blue oak,2023-07-28,0,3,127,22,0.014557157888221824,68.69472789115646,12.12576032671725
2090,Low,PineNeedle,blue oak,2023-04-14,0,2,11.14,7,0.00854209287065272,117.06732941708088,24.30386773412946
2090,Low,PineNeedle,blue oak,2023-05-12,0,2,21.94,8,0.011860808915507373,84.3112815596037,40.56192782231412
2090,Low,PineNeedle,blue oak,2023-09-29,0,2,301,32,0.01923353049931066,51.992534601790375,7.047658321179507
2090,Low,PineNeedle,blue oak,2023-05-12,0,3,13.12,5,0.01319979455572676,75.75875486381322,17.52782177742535
2090,Low,PineNeedle,blue oak,2023-07-28,0,1,186,16,0.015694251967502827,63.71759559300065,7.486119256038917
2090,Low,PineNeedle,blue oak,2023-09-29,0,3,294,34,0.018212811091329217,54.90640599001664,5.605426942608487
2090,Low,PineNeedle,blue oak,2023-07-28,0,1,38.55,7,0.01559820334830543,64.10994764397905,4.812571983914814
2090,Low,PineNeedle,blue oak,2023-04-14,0,3,21.5,8,0.007952705386331,125.74337303111795,56.02104235409584
2090,Low,PineNeedle,blue oak,2023-07-28,0,2,16.42,7,0.0122506104460723,81.6285853184249,26.509969862543393
2090,Low,PineNeedle,blue oak,2023-05-12,0,1,40.38,9,0.01463074176270086,68.34923452407367,19.58927901487929
2091,Low,PineNeedle,live oak,2023-05-12,0,2,45.57,7,0.01798821256995691,55.591960352422916,45.81149546860489
2091,Low,PineNeedle,live oak,2023-09-29,0,3,46,9,0.022510568940049918,44.42357732775201,13.490281113449113
2091,Low,PineNeedle,live oak,2023-04-14,0,3,44.69,9,0.0071570126266915805,139.72310126582278,11.073774625825896
2091,Low,PineNeedle,live oak,2023-07-28,0,1,212,13,0.01936605696992222,51.636737491432484,5.346881464726
2091,Low,PineNeedle,live oak,2023-07-28,0,2,33.48,9,0.018478586403114703,54.116693679092386,8.403921341721992
2091,Low,PineNeedle,live oak,2023-04-14,0,1,43.54,8,0.008675740179320133,115.26394052044608,14.236526277490078
2091,Low,PineNeedle,live oak,2023-04-14,0,2,54.58,10,0.009491065581438862,105.36224741251849,9.474096113799327
2091,Low,PineNeedle,live oak,2023-05-12,0,3,15.16,5,0.019172738846601835,52.15738909296412,14.467249569922497
2091,Low,PineNeedle,live oak,2023-09-29,0,1,218,14,0.02628942165575753,38.03811331775701,5.4225977249811566
2091,Low,PineNeedle,live oak,2023-07-28,0,3,101.28,11,0.023409871389132045,42.71702237818558,12.167632072303501
2091,Low,PineNeedle,live oak,2023-05-12,0,1,32.55,9,0.016491530289979905,60.637186629526454,32.9766012367086
2091,Low,PineNeedle,live oak,2023-09-29,0,2,241,18,0.02871318044617146,34.82721121314645,3.7231741942518455
2091,Low,PineNeedle,live oak,2023-05-12,1,1,32.07,5,0.02236994219653179,44.702842377260986,5.821196603780669
2091,Low,PineNeedle,live oak,2023-05-12,1,2,69.05,6,0.029001833027828695,34.480579177200646,7.929297282554275
2091,NA,NA,NA,2023-05-12,0,2,45.57,7,0.01798821256995691,55.591960352422916,45.81149546860489
2091,NA,NA,NA,2023-09-29,0,3,46,9,0.022510568940049918,44.42357732775201,13.490281113449113
2091,NA,NA,NA,2023-04-14,0,3,44.69,9,0.0071570126266915805,139.72310126582278,11.073774625825896
2091,NA,NA,NA,2023-07-28,0,1,212,13,0.01936605696992222,51.636737491432484,5.346881464726
2091,NA,NA,NA,2023-07-28,0,2,33.48,9,0.018478586403114703,54.116693679092386,8.403921341721992
2091,NA,NA,NA,2023-04-14,0,1,43.54,8,0.008675740179320133,115.26394052044608,14.236526277490078
2091,NA,NA,NA,2023-04-14,0,2,54.58,10,0.009491065581438862,105.36224741251849,9.474096113799327
2091,NA,NA,NA,2023-05-12,0,3,15.16,5,0.019172738846601835,52.15738909296412,14.467249569922497
2091,NA,NA,NA,2023-09-29,0,1,218,14,0.02628942165575753,38.03811331775701,5.4225977249811566
2091,NA,NA,NA,2023-07-28,0,3,101.28,11,0.023409871389132045,42.71702237818558,12.167632072303501
2091,NA,NA,NA,2023-05-12,0,1,32.55,9,0.016491530289979905,60.637186629526454,32.9766012367086
2091,NA,NA,NA,2023-09-29,0,2,241,18,0.02871318044617146,34.82721121314645,3.7231741942518455
2091,NA,NA,NA,2023-05-12,1,1,32.07,5,0.02236994219653179,44.702842377260986,5.821196603780669
2091,NA,NA,NA,2023-05-12,1,2,69.05,6,0.029001833027828695,34.480579177200646,7.929297282554275
2092,NA,NA,NA,2023-04-14,0,3,35.2,8,0.007536907536907537,132.680412371134,54.672520074936926
2092,NA,NA,NA,2023-09-29,0,3,74,12,0.016427109705494575,60.87498153527993,35.02400279351034
2092,NA,NA,NA,2023-07-28,0,2,38,6,0.015761586365877996,63.44539038055737,50.85536315990531
2092,NA,NA,NA,2023-07-28,0,1,42.28,9,0.016017639655156096,62.431170979558075,53.72525661815898
2092,NA,NA,NA,2023-05-12,2,3,42.03,7,0.02419830713422007,41.32520487707376,8.124761601049224
2092,NA,NA,NA,2023-05-12,1,2,5.68,1,0.02333333333333333,42.85714285714286,2.3557374057275053
2092,NA,NA,NA,2023-09-29,0,2,33,10,0.01708179848815846,58.54184503424658,26.389326698753276
2092,NA,NA,NA,2023-04-14,0,1,60.88,11,0.007255323576333495,137.82982791586997,69.887141526032
2092,NA,NA,NA,2023-09-29,0,1,57,10,0.01658529593564396,60.29437182672572,28.517025091609167
2092,NA,NA,NA,2023-04-14,0,2,33.64,10,0.007639145236044461,130.9046979865772,79.26931173082576
2092,NA,NA,NA,2023-05-12,0,3,165.96,15,0.017642431352868974,56.681529886603876,41.47977338844059
2092,NA,NA,NA,2023-07-28,0,3,26.88,7,0.01774863949950722,56.34234669241912,30.104574415708505
2092,NA,NA,NA,2023-05-12,1,1,8.53,2,0.021265920494017754,47.023593466424686,1.647648820891162
2092,NA,NA,NA,2023-05-12,0,2,15.88,4,0.0163409422555764,61.19598150215276,57.106607180431375
2092,NA,NA,NA,2023-05-12,1,3,30.28,12,0.023510897788968445,42.53346720214191,10.98172955238273
2092,NA,NA,NA,2023-05-12,0,1,58.42,12,0.016338686904341686,61.20442884147988,47.24787880807076
2092,Low,PineNeedle,live oak,2023-04-14,0,3,35.2,8,0.007536907536907537,132.680412371134,54.672520074936926
2092,Low,PineNeedle,live oak,2023-09-29,0,3,74,12,0.016427109705494575,60.87498153527993,35.02400279351034
2092,Low,PineNeedle,live oak,2023-07-28,0,2,38,6,0.015761586365877996,63.44539038055737,50.85536315990531
2092,Low,PineNeedle,live oak,2023-07-28,0,1,42.28,9,0.016017639655156096,62.431170979558075,53.72525661815898
2092,Low,PineNeedle,live oak,2023-05-12,2,3,42.03,7,0.02419830713422007,41.32520487707376,8.124761601049224
2092,Low,PineNeedle,live oak,2023-05-12,1,2,5.68,1,0.02333333333333333,42.85714285714286,2.3557374057275053
2092,Low,PineNeedle,live oak,2023-09-29,0,2,33,10,0.01708179848815846,58.54184503424658,26.389326698753276
2092,Low,PineNeedle,live oak,2023-04-14,0,1,60.88,11,0.007255323576333495,137.82982791586997,69.887141526032
2092,Low,PineNeedle,live oak,2023-09-29,0,1,57,10,0.01658529593564396,60.29437182672572,28.517025091609167
2092,Low,PineNeedle,live oak,2023-04-14,0,2,33.64,10,0.007639145236044461,130.9046979865772,79.26931173082576
2092,Low,PineNeedle,live oak,2023-05-12,0,3,165.96,15,0.017642431352868974,56.681529886603876,41.47977338844059
2092,Low,PineNeedle,live oak,2023-07-28,0,3,26.88,7,0.01774863949950722,56.34234669241912,30.104574415708505
2092,Low,PineNeedle,live oak,2023-05-12,1,1,8.53,2,0.021265920494017754,47.023593466424686,1.647648820891162
2092,Low,PineNeedle,live oak,2023-05-12,0,2,15.88,4,0.0163409422555764,61.19598150215276,57.106607180431375
2092,Low,PineNeedle,live oak,2023-05-12,1,3,30.28,12,0.023510897788968445,42.53346720214191,10.98172955238273
2092,Low,PineNeedle,live oak,2023-05-12,0,1,58.42,12,0.016338686904341686,61.20442884147988,47.24787880807076
2093,NA,NA,NA,2023-04-14,0,2,75.07,16,0.009096898160856437,109.92757996379,12.585185397190285
2093,NA,NA,NA,2023-05-12,0,3,56.54,11,0.018604347115541757,53.750878425860854,41.83174192184735
2093,NA,NA,NA,2023-04-14,0,1,39.21,12,0.007806513409961685,128.09815950920247,24.289696679416203
2093,NA,NA,NA,2023-07-28,0,3,48.27,10,0.01828203682460677,54.698500478570665,31.581080972397583
2093,NA,NA,NA,2023-05-12,1,1,48.6,2,0.024522073992573234,40.77958496915311,4.656568950138006
2093,NA,NA,NA,2023-05-12,1,2,16.96,4,0.026356151113981274,37.94180704441041,5.285367662438236
2093,NA,NA,NA,2023-09-29,0,2,42,16,0.021907818280681928,45.645804944520144,17.94077228221638
2093,NA,NA,NA,2023-09-29,0,3,75,13,0.004852856869864323,206.06418586335892,19.712611057985523
2093,NA,NA,NA,2023-07-28,1,1,85,4,0.027815299133017196,35.951437919752024,6.866710339183522
2093,NA,NA,NA,2023-05-12,1,3,36.5,5,0.02468682891911238,40.50743022834361,6.438052271483692
2093,NA,NA,NA,2023-05-12,0,2,1.4075,12,0.019251191286589513,51.94483734087695,NA
2093,NA,NA,NA,2023-07-28,0,1,9.02,5,0.020142202710440923,49.6470030798389,21.95135393131057
2093,NA,NA,NA,2023-04-14,0,3,60.62,12,0.008270982847254034,120.90461538461537,21.15182440832807
2093,NA,NA,NA,2023-05-12,0,1,11.27,6,0.01840118689182703,54.344320607066635,27.772831073594983
2093,NA,NA,NA,2023-07-28,0,2,77.1,16,0.02061099467999355,48.51779429018381,23.878374114461813
2093,NA,NA,NA,2023-09-29,0,1,106,13,0.026623057072555967,37.56142644605743,13.62777362438947
2093,NA,NA,NA,2023-07-28,1,2,42.23,7,0.02247148288973384,44.500846023688666,6.611692056421372
2093,Low,PineNeedle,live oak,2023-04-14,0,2,75.07,16,0.009096898160856437,109.92757996379,12.585185397190285
2093,Low,PineNeedle,live oak,2023-05-12,0,3,56.54,11,0.018604347115541757,53.750878425860854,41.83174192184735
2093,Low,PineNeedle,live oak,2023-04-14,0,1,39.21,12,0.007806513409961685,128.09815950920247,24.289696679416203
2093,Low,PineNeedle,live oak,2023-07-28,0,3,48.27,10,0.01828203682460677,54.698500478570665,31.581080972397583
2093,Low,PineNeedle,live oak,2023-05-12,1,1,48.6,2,0.024522073992573234,40.77958496915311,4.656568950138006
2093,Low,PineNeedle,live oak,2023-05-12,1,2,16.96,4,0.026356151113981274,37.94180704441041,5.285367662438236
2093,Low,PineNeedle,live oak,2023-09-29,0,2,42,16,0.021907818280681928,45.645804944520144,17.94077228221638
2093,Low,PineNeedle,live oak,2023-09-29,0,3,75,13,0.004852856869864323,206.06418586335892,19.712611057985523
2093,Low,PineNeedle,live oak,2023-07-28,1,1,85,4,0.027815299133017196,35.951437919752024,6.866710339183522
2093,Low,PineNeedle,live oak,2023-05-12,1,3,36.5,5,0.02468682891911238,40.50743022834361,6.438052271483692
2093,Low,PineNeedle,live oak,2023-05-12,0,2,1.4075,12,0.019251191286589513,51.94483734087695,NA
2093,Low,PineNeedle,live oak,2023-07-28,0,1,9.02,5,0.020142202710440923,49.6470030798389,21.95135393131057
2093,Low,PineNeedle,live oak,2023-04-14,0,3,60.62,12,0.008270982847254034,120.90461538461537,21.15182440832807
2093,Low,PineNeedle,live oak,2023-05-12,0,1,11.27,6,0.01840118689182703,54.344320607066635,27.772831073594983
2093,Low,PineNeedle,live oak,2023-07-28,0,2,77.1,16,0.02061099467999355,48.51779429018381,23.878374114461813
2093,Low,PineNeedle,live oak,2023-09-29,0,1,106,13,0.026623057072555967,37.56142644605743,13.62777362438947
2093,Low,PineNeedle,live oak,2023-07-28,1,2,42.23,7,0.02247148288973384,44.500846023688666,6.611692056421372
2301,Hobbiton,LL,live oak,2023-07-28,0,3,17.82,7,0.02166814167283761,46.150704342752356,19.89258128131349
2301,Hobbiton,LL,live oak,2023-05-12,0,2,34.6,10,0.016262879635704088,61.48972521475013,83.56899310475366
2301,Hobbiton,LL,live oak,2023-07-28,1,3,59.04,3,0.019045038535645473,52.50711349984192,5.919756546278544
