"","tree_id","branch","year","date","sub_branch","notes_leaf_area","area_cm2","species","lwm_g","ldm_g","swm_g","sdm_g","l_cm","d_mm","length_new_cm","notes","week","dry_scan","area_mm2","lma_g_cm2","d_cm","r_mm","r_cm","area_stem_mm2","alas_cm2_per_mm2","sla_cm_g"
"574","2345","2",1,2022-04-25,NA,NA,36.636,"L",1.067,0.636,0.249,0.158,5.89,1.68,5.89,NA,17,NA,366.36,0.017359973796266,0.168,1.68,0.084,8.86683110549183,4.131803071935,57.6037735849057
"575","2345","2",1,2022-05-23,NA,NA,NA,"L",2.332,1.352,0.344,0.191,6.06,1.7775,6.06,NA,21,NA,NA,NA,0.17775,1.7775,0.088875,9.92588162397104,NA,NA
"576","2345","2",1,2022-07-19,NA,NA,39.268,"L",1.175,0.762,0.127,0.083,4.05,1.375,4.05,NA,29,NA,392.68,0.0194051135784863,0.1375,1.375,0.06875,5.9395736106932,6.61124898415344,51.5328083989501
"577","2345","3",0,2022-04-25,NA,NA,NA,"L",1.036,0.624,0.296,0.186,6.45,1.4025,6.45,"Repeat of cell A-448",17,NA,NA,NA,0.14025,1.4025,0.070125,6.17953238456521,NA,NA
"578","2345","3",0,2022-04-25,NA,NA,NA,"B",1.015,0.548,0.094,0.049,1.46,1.4375,1.46,"Label says 2345 with 5 crossed out. Repeat of cell A-380",17,NA,NA,NA,0.14375,1.4375,0.071875,6.49180669433203,NA,NA
"579","2345","3",1,2022-03-08,NA,NA,52.934,"L",1.903,1.068,0.446,0.221,6.18,1.76,6.18,NA,10,NA,529.34,0.0201760683114822,0.176,1.76,0.088,9.73139740375974,5.43950655838481,49.563670411985
"580","2345","3",1,2022-03-15,"a",NA,56.824,"L",1.755,1.052,0.32,0.182,7.55,2.0725,7.55,NA,11,NA,568.24,0.0185133042376461,0.20725,2.0725,0.103625,13.4939454802856,4.21107377994217,54.0152091254753
"581","2345","3",1,2022-03-15,"b",NA,57.61,"L",1.713,1.066,0.164,0.098,4.43,1.7575,4.43,NA,11,NA,576.1,0.0185037319909738,0.17575,1.7575,0.087875,9.70377102336224,5.93686720979931,54.0431519699812
"582","2345","3",1,2022-03-15,NA,NA,60.064,"L",2.065,1.212,0.319,0.177,5.41,1.76,5.41,NA,11,NA,600.64,0.0201784762919552,0.176,1.76,0.088,9.73139740375974,6.17218653271668,49.5577557755776
"583","2345","3",1,2022-03-30,NA,NA,62.769,"L",2.008,1.122,0.618,0.33,10.37,1.945,10.37,NA,13,NA,627.69,0.0178750657171534,0.1945,1.945,0.09725,11.8847235483465,5.28148591295864,55.9438502673797
"584","2345","3",1,2022-03-30,NA,NA,71.16,"L",2.008,1.122,0.618,0.33,10.37,1.945,10.37,NA,13,NA,711.6,0.0157672849915683,0.1945,1.945,0.09725,11.8847235483465,5.98751832219944,63.4224598930481
"585","2345","3",1,2022-05-23,NA,NA,NA,"L",1.768,0.972,0.284,0.147,5.65,1.5325,5.65,NA,21,NA,NA,NA,0.15325,1.5325,0.076625,7.37820706154239,NA,NA
"586","2345","3",1,2022-07-19,NA,NA,34.648,"L",1.067,0.707,0.198,0.134,4.11,1.7025,4.11,NA,29,NA,346.48,0.0204052181944124,0.17025,1.7025,0.085125,9.1059259413841,3.80499470597863,49.007072135785
"587","2345","4",1,2022-03-08,NA,NA,56.734,"L",1.958,1.07,0.288,0.144,5.96,1.4625,5.96,NA,10,NA,567.34,0.0188599428913879,0.14625,1.4625,0.073125,6.71957216171729,8.4430970654984,53.0224299065421
"588","2345","5",1,2022-03-08,NA,NA,48.076,"L",1.742,0.993,0.462,0.216,7.98,1.7375,7.98,NA,10,NA,480.76,0.0206547965720942,0.17375,1.7375,0.086875,9.48417369687631,5.06907628819938,48.4149043303122
"589","2345","6",1,2022-03-08,NA,NA,74.175,"L",2.864,1.609,0.706,0.334,10.24,1.915,10.24,NA,10,NA,741.75,0.0216919447253118,0.1915,1.915,0.09575,11.5209271190608,6.43828393613227,46.100062150404
"590","2346","1",0,2022-03-30,NA,NA,18.816,"B",0.51,0.232,0.051,0.02,1.64,0.99,1.64,NA,13,NA,188.16,0.0123299319727891,0.099,0.99,0.0495,3.07907495978336,6.11092625082564,81.1034482758621
"591","2346","1",0,2022-03-30,NA,NA,16.986,"B",0.51,0.232,0.051,0.02,1.64,0.99,1.64,NA,13,NA,169.86,0.0136583068409278,0.099,0.99,0.0495,3.07907495978336,5.51659190564011,73.2155172413793
"592","2346","1",0,2022-04-25,NA,NA,16.382,"B",0.381,0.212,0.026,0.014,0.81,0.8175,0.81,NA,17,NA,163.82,0.012941032840923,0.08175,0.8175,0.040875,2.09954600534814,7.80263921736907,77.2735849056604
"593","2346","1",0,2022-05-23,NA,NA,11.26,"B",0.305,0.155,0.038,0.017,0.9,0.8875,0.9,NA,21,NA,112.6,0.013765541740675,0.08875,0.8875,0.044375,2.47449508855409,4.5504232568833,72.6451612903226
"594","2346","1",0,2022-07-19,NA,NA,10.887,"B",0.257,0.169,0.024,0.015,0.74,0.8975,0.74,NA,29,NA,108.87,0.0155231009460825,0.08975,0.8975,0.044875,2.53057251742066,4.3021885067719,64.4201183431953
"595","2346","2",0,2022-03-30,NA,NA,21.888,"B",0.742,0.326,0.093,0.038,2.52,1,2.52,NA,13,NA,218.88,0.0148940058479532,0.1,1,0.05,3.14159265358979,6.96716678879081,67.1411042944785
"596","2346","2",0,2022-03-30,NA,NA,24.348,"B",0.742,0.326,0.093,0.038,2.52,1,2.52,NA,13,NA,243.48,0.0133891900772137,0.1,1,0.05,3.14159265358979,7.75020910880294,74.6871165644172
"597","2346","2",0,2022-04-25,NA,NA,10.337,"B",0.229,0.129,0.028,0.016,1.09,0.7225,1.09,NA,17,NA,103.37,0.012479442778369,0.07225,0.7225,0.036125,1.63993100012796,6.30331398040128,80.1317829457364
"598","2346","2",0,2022-05-23,NA,NA,11.782,"B",0.335,0.163,0.02,0.009,0.67,0.85,0.67,NA,21,NA,117.82,0.0138346630453234,0.085,0.85,0.0425,2.26980069221863,5.1907641232075,72.282208588957
"599","2346","2",0,2022-07-19,NA,NA,16.113,"B",0.366,0.241,0.028,0.02,1.13,0.915,1.13,NA,29,NA,161.13,0.0149568671259232,0.0915,0.915,0.04575,2.63021990940171,6.12610373087213,66.8589211618257
"600","2346","3",0,2022-03-30,NA,NA,22.534,"B",0.637,0.295,0.146,0.058,2.83,1.0025,2.83,NA,13,NA,225.34,0.0130913286589154,0.10025,1.0025,0.050125,3.15732025181183,7.13706504339206,76.3864406779661
"601","2346","3",0,2022-03-30,NA,NA,20.555,"B",0.637,0.295,0.146,0.058,2.83,1.0025,2.83,NA,13,NA,205.55,0.0143517392361956,0.10025,1.0025,0.050125,3.15732025181183,6.5102676829202,69.6779661016949
"602","2346","3",0,2022-04-25,NA,NA,15.292,"B",0.329,0.185,0.021,0.012,0.82,0.76,0.82,NA,17,NA,152.92,0.0120978289301596,0.076,0.76,0.038,1.81458391671346,8.42727628033679,82.6594594594595
"603","2346","3",0,2022-05-23,NA,NA,7.476,"B",0.193,0.093,0.017,0.008,0.63,0.695,0.63,NA,21,NA,74.76,0.0124398073836276,0.0695,0.695,0.03475,1.51746779150021,4.92662845424154,80.3870967741936
"604","2346","3",0,2022-07-19,NA,NA,11.931,"B",0.273,0.178,0.017,0.012,0.69,0.7825,0.69,NA,29,NA,119.31,0.0149191182633476,0.07825,0.7825,0.039125,1.92361681674712,6.20237871499565,67.0280898876404
"605","2347","1",0,2022-03-30,NA,NA,26.128,"B",1.027,0.357,0.094,0.028,1.29,NA,1.29,NA,13,NA,261.28,0.0136635027556644,NA,NA,NA,NA,NA,73.187675070028
"606","2347","1",0,2022-03-30,NA,NA,36.051,"B",1.027,0.357,0.094,0.028,1.29,NA,1.29,NA,13,NA,360.51,0.00990263792959973,NA,NA,NA,NA,NA,100.983193277311
"607","2347","1",0,2022-04-25,NA,NA,31.202,"B",0.817,0.432,0.124,0.064,1.52,1.0575,1.52,NA,17,NA,312.02,0.0138452663290815,0.10575,1.0575,0.052875,3.51326269946355,8.88120322023295,72.2268518518519
"608","2347","1",0,2022-05-23,NA,NA,27.063,"B",0.829,0.38,0.088,0.04,1.57,1.11,1.57,NA,21,NA,270.63,0.014041311015039,0.111,1.11,0.0555,3.87075630848798,6.99165688644747,71.2184210526316
"609","2347","1",0,2022-07-19,NA,NA,22.809,"B",0.562,0.348,0.038,0.026,0.99,1.01,0.99,NA,29,NA,228.09,0.0152571353413126,0.101,1.01,0.0505,3.20473866592695,7.11727300653473,65.5431034482759
"610","2347","2",0,2022-03-30,NA,NA,16.158,"B",0.434,0.152,0.062,0.018,1.09,0.8175,1.09,NA,13,NA,161.58,0.00940710483970788,0.08175,0.8175,0.040875,2.09954600534814,7.69594948567021,106.302631578947
"611","2347","2",0,2022-03-30,NA,NA,11.637,"B",0.434,0.152,0.062,0.018,1.09,0.8175,1.09,NA,13,NA,116.37,0.0130617856835954,0.08175,0.8175,0.040875,2.09954600534814,5.54262682044463,76.5592105263158
"612","2347","2",0,2022-04-25,NA,NA,28.486,"B",0.728,0.385,0.051,0.026,1,0.985,1,NA,17,NA,284.86,0.0135154110791266,0.0985,0.985,0.04925,3.04805173232916,9.3456419055698,73.9896103896104
"613","2347","2",0,2022-05-23,NA,NA,15.161,"B",0.439,0.2,0.028,0.013,0.74,0.98,0.74,NA,21,NA,151.61,0.0131917419695271,0.098,0.98,0.049,3.01718558450764,5.02488149149568,75.805
"614","2347","2",0,2022-07-19,NA,NA,34.651,"B",0.809,0.504,0.052,0.036,1.05,1.12,1.05,NA,29,NA,346.51,0.0145450347753312,0.112,1.12,0.056,3.94081382466304,8.79285384738084,68.7519841269841
"615","2347","3",0,2022-03-30,NA,NA,16.193,"B",0.627,0.22,0.088,0.027,1.08,NA,1.08,NA,13,NA,161.93,0.0135861174581609,NA,NA,NA,NA,NA,73.6045454545455
"616","2347","3",0,2022-03-30,NA,NA,21.112,"B",0.627,0.22,0.088,0.027,1.08,NA,1.08,NA,13,NA,211.12,0.0104206138688897,NA,NA,NA,NA,NA,95.9636363636364
"617","2347","3",0,2022-04-25,NA,NA,32.32,"B",0.834,0.442,0.062,0.032,1.35,0.955,1.35,NA,17,NA,323.2,0.0136757425742574,0.0955,0.955,0.04775,2.86521103989023,11.2801464010966,73.1221719457014
"618","2347","3",0,2022-05-23,NA,NA,18.624,"B",0.557,0.254,0.044,0.019,0.82,0.84,0.82,NA,21,NA,186.24,0.0136383161512028,0.084,0.84,0.042,2.21670777637296,8.40164869655175,73.3228346456693
"619","2347","3",0,2022-07-19,NA,NA,10.145,"B",0.224,0.138,0.029,0.019,0.96,1.065,0.96,NA,29,NA,101.45,0.0136027599802859,0.1065,1.065,0.05325,3.56327292751788,2.84710158507753,73.5144927536232
"620","2352","1",0,2022-03-15,NA,NA,20.105,"L",0.614,0.347,0.07,0.034,2.33,1.0125,2.33,NA,11,NA,201.05,0.0172593882118876,0.10125,1.0125,0.050625,3.22062334378166,6.24258034980044,57.9394812680115
"621","2352","1",0,2022-03-30,NA,NA,16.53,"L",0.606,0.27,0.032,0.013,1.86,NA,1.86,NA,13,NA,165.3,0.0163339382940109,NA,NA,NA,NA,NA,61.2222222222222
"622","2352","1",0,2022-03-30,NA,NA,19.715,"L",0.606,0.27,0.032,0.013,1.86,NA,1.86,NA,13,NA,197.15,0.0136951559726097,NA,NA,NA,NA,NA,73.0185185185185
"623","2352","1",0,2022-07-19,NA,NA,27.004,"L",0.716,0.456,0.036,0.025,2.3,0.89,2.3,NA,29,NA,270.04,0.016886387201896,0.089,0.89,0.0445,2.48845554090848,10.8517108528053,59.219298245614
"624","2352","1",1,2022-03-08,NA,NA,38.392,"L",1.105,0.717,0.283,0.154,8.31,1.405,8.31,NA,10,NA,383.92,0.0186757657845384,0.1405,1.405,0.07025,6.20158243800259,6.19067800578417,53.5453277545328
"625","2352","1",1,2022-03-15,NA,NA,7.831,"L",0.2,0.122,0.2,0.112,6.39,1.265,6.39,NA,11,NA,78.31,0.0155791086706679,0.1265,1.265,0.06325,5.02725510409073,1.55770889637724,64.1885245901639
"626","2352","1",1,2022-04-25,NA,NA,36.832,"L",0.834,0.54,0.152,0.098,5.18,1.33,5.18,NA,17,NA,368.32,0.0146611642050391,0.133,1.33,0.0665,5.55716324493499,6.62784200798314,68.2074074074074
"627","2352","1",1,2022-05-23,NA,NA,45.4,"L",1.33,0.835,0.347,0.216,10.19,1.7725,10.19,NA,21,NA,454,0.0183920704845815,0.17725,1.7725,0.088625,9.87011835436982,4.59974220875477,54.3712574850299
"628","2352","1",1,2022-07-19,NA,NA,4.451,"L",0.093,0.069,0.074,0.055,3.98,1.1125,3.98,NA,29,NA,44.51,0.015502134351831,0.11125,1.1125,0.055625,3.88821178266949,1.14474217166847,64.5072463768116
"629","2352","2",0,2022-03-30,NA,NA,11.68,"L",0.294,0.131,0.039,0.015,2.18,NA,2.18,NA,13,NA,116.8,0.0112157534246575,NA,NA,NA,NA,NA,89.1603053435114
"630","2352","2",0,2022-03-30,NA,NA,9.328,"L",0.294,0.131,0.039,0.015,2.18,NA,2.18,NA,13,NA,93.28,0.0140437392795883,NA,NA,NA,NA,NA,71.206106870229
"631","2352","2",0,2022-07-19,NA,NA,12.767,"L",0.375,0.243,0.02,0.016,1.66,0.8825,1.66,NA,29,NA,127.67,0.0190334456019425,0.08825,0.8825,0.044125,2.44669199356982,5.21806587570202,52.5390946502058
"632","2352","2",1,2022-03-08,NA,NA,63.131,"L",1.452,0.904,0.508,0.298,13.53,1.915,13.53,NA,10,NA,631.31,0.0143194310243779,0.1915,1.915,0.09575,11.5209271190608,5.47968052810201,69.8351769911504
"633","2352","2",1,2022-03-15,NA,NA,11.768,"L",0.41,0.242,0.034,0.018,1.37,0.92,1.37,NA,11,NA,117.68,0.0205642420122366,0.092,0.92,0.046,2.6590440219984,4.4256506859769,48.6280991735537
"634","2352","2",1,2022-03-30,NA,NA,26.921,"L",0.782,0.486,0.242,0.131,6,1.4775,6,NA,13,NA,269.21,0.0180528212176368,0.14775,1.4775,0.073875,6.8581163977406,3.92542185619204,55.3930041152263
"635","2352","2",1,2022-03-30,NA,NA,25.097,"L",0.782,0.486,0.242,0.131,6,1.4775,6,NA,13,NA,250.97,0.0193648643264135,0.14775,1.4775,0.073875,6.8581163977406,3.65945961609345,51.6399176954733
"636","2352","2",1,2022-04-25,NA,NA,3.9,"L",0.088,0.059,0.034,0.022,2.03,1.335,2.03,NA,17,NA,39,0.0151282051282051,0.1335,1.335,0.06675,5.59902496704407,0.69654984983197,66.1016949152542
"637","2352","2",1,2022-05-23,NA,NA,51.204,"L",1.563,0.98,0.557,0.349,13,1.84,13,NA,21,NA,512.04,0.0191391297554879,0.184,1.84,0.092,10.6361760879936,4.81413616852399,52.2489795918367
"638","2352","2",1,2022-07-19,NA,NA,15.256,"L",0.311,0.216,0.065,0.044,3.33,1.1,3.33,NA,29,NA,152.56,0.0141583639223912,0.11,1.1,0.055,3.80132711084365,4.01333522613216,70.6296296296296
"639","2352","3",0,2022-03-15,NA,NA,1.62,"L",0.085,0.031,0.012,0.004,0.99,NA,0.99,NA,11,NA,16.2,0.0191358024691358,NA,NA,NA,NA,NA,52.258064516129
"640","2352","3",0,2022-07-19,NA,NA,9.276,"L",0.198,0.123,0.018,0.012,1.68,0.915,1.68,NA,29,NA,92.76,0.0132600258732212,0.0915,0.915,0.04575,2.63021990940171,3.52670130997144,75.4146341463415
"641","2352","3",1,2022-03-08,NA,NA,57.112,"L",1.661,1.08,0.463,0.257,10.7,1.715,10.7,NA,10,NA,571.12,0.0189102115142177,0.1715,1.715,0.08575,9.24013085255464,6.18086485043771,52.8814814814815
"642","2352","3",1,2022-03-15,NA,NA,6.471,"L",0.194,0.117,0.037,0.02,1.92,0.8975,1.92,NA,11,NA,64.71,0.0180806675938804,0.08975,0.8975,0.044875,2.53057251742066,2.55712885343262,55.3076923076923
"643","2352","3",1,2022-03-30,NA,NA,34.011,"L",0.955,0.605,0.246,0.147,6.51,1.35,6.51,NA,13,NA,340.11,0.0177883625885743,0.135,1.35,0.0675,5.7255526111674,5.94021264142491,56.2165289256198
"644","2352","3",1,2022-03-30,NA,NA,35.537,"L",0.955,0.605,0.246,0.147,6.51,1.35,6.51,NA,13,NA,355.37,0.0170245096659819,0.135,1.35,0.0675,5.7255526111674,6.20673713323093,58.7388429752066
"645","2352","3",1,2022-04-25,NA,NA,19.43,"L",0.465,0.314,0.059,0.038,2.23,1.18,2.23,NA,17,NA,194.3,0.0161605764282038,0.118,1.18,0.059,4.37435361085843,4.44179911559254,61.8789808917197
"646","2352","3",1,2022-05-23,NA,NA,57.762,"L",1.747,1.1,0.735,0.452,15.7,2.08,15.7,NA,21,NA,577.62,0.0190436619230636,0.208,2.08,0.104,13.5917864564909,4.24977247729015,52.5109090909091
"647","2352","3",1,2022-07-19,NA,NA,15.088,"L",0.339,0.243,0.047,0.034,2.77,1.0025,2.77,NA,29,NA,150.88,0.0161055143160127,0.10025,1.0025,0.050125,3.15732025181183,4.77873601556312,62.0905349794239
"648","2352","4",0,2022-07-19,NA,NA,9.905,"L",0.287,0.185,0.022,0.014,1.82,0.88,1.82,NA,29,NA,99.05,0.0186774356385664,0.088,0.88,0.044,2.43284935093994,4.07135772553002,53.5405405405405
"649","2352","4",1,2022-03-08,NA,NA,59.063,"L",1.394,0.87,0.382,0.221,11.76,1.72,11.76,NA,10,NA,590.63,0.0147300340314579,0.172,1.72,0.086,9.29408770638004,6.35490021892686,67.8885057471264
"650","2352","5",0,2022-07-19,NA,NA,7.584,"L",0.186,0.119,0.018,0.012,1.56,0.9225,1.56,NA,29,NA,75.84,0.0156909282700422,0.09225,0.9225,0.046125,2.673514983159,2.83671497925881,63.7310924369748
"651","2352","6",0,2022-07-19,NA,NA,10.351,"L",0.25,0.167,0.027,0.018,1.83,0.8425,1.83,NA,29,NA,103.51,0.0161337068882234,0.08425,0.8425,0.042125,2.22992210047212,4.64186618797512,61.9820359281437
"652","2354","1",0,2022-03-08,NA,NA,5.703,"L",0.299,0.086,0.044,0.012,2.31,0.4575,2.31,NA,10,NA,57.03,0.0150797825705769,0.04575,0.4575,0.022875,0.657554977350429,8.67303905595823,66.3139534883721
"653","2354","1",0,2022-04-25,NA,NA,31.795,"L",0.778,0.419,0.05,0.025,2.65,0.8625,2.65,NA,17,NA,317.95,0.0131781726686586,0.08625,0.8625,0.043125,2.33705040995953,13.6047557487434,75.8830548926014
"654","2354","1",0,2022-04-27,NA,NA,21.44,"B",0.6096,0.291,0.0836,0.0368,2.054,1.0425,2.054,NA,17,NA,214.4,0.0135727611940298,0.10425,1.0425,0.052125,3.41430253087547,6.27946697930792,73.6769759450172
"655","2354","1",1,2022-03-08,NA,NA,24.162,"L",0.698,0.398,0.103,0.047,3.81,1.07,3.81,NA,10,NA,241.62,0.0164721463455012,0.107,1.07,0.0535,3.59680942909495,6.71762028995786,60.7085427135678
"656","2354","1",1,2022-03-30,NA,NA,69.378,"L",2.28,1.209,0.488,0.257,9.22,2.34,9.22,NA,13,NA,693.78,0.017426273458445,0.234,2.34,0.117,17.2021047339963,4.03311112638963,57.3846153846154
"657","2354","1",1,2022-03-30,NA,NA,63.928,"L",2.28,1.209,0.488,0.257,9.22,2.34,9.22,NA,13,NA,639.28,0.0189119008884996,0.234,2.34,0.117,17.2021047339963,3.71628943019165,52.8767576509512
"658","2354","1",1,2022-04-25,NA,NA,12.629,"L",0.346,0.216,0.162,0.092,4.96,1.3875,4.96,NA,17,NA,126.29,0.0171034919629424,0.13875,1.3875,0.069375,6.04805673201247,2.08810871980656,58.4675925925926
"659","2354","1",1,2022-05-23,NA,NA,97.439,"L",3.454,1.817,0.768,0.377,11.74,2.375,11.74,NA,21,NA,974.39,0.0186475641170373,0.2375,2.375,0.11875,17.7205460616549,5.49864545149915,53.6263070996147
"660","2354","1",1,2022-07-19,NA,NA,54.184,"L",1.381,0.917,0.153,0.099,5.47,1.7,5.47,NA,29,NA,541.84,0.0169238151483833,0.17,1.7,0.085,9.0792027688745,5.96792486954412,59.0883315158124
"661","2354","2",0,2022-03-08,NA,NA,7.767,"L",0.402,0.111,0.035,0.01,1.64,0.67,1.64,NA,10,NA,77.67,0.0142912321359598,0.067,0.67,0.0335,1.41026094219646,5.50749139226888,69.972972972973
"662","2354","2",0,2022-04-25,NA,NA,34.469,"L",0.862,0.469,0.074,0.038,3.87,0.93,3.87,NA,17,NA,344.69,0.0136064289651571,0.093,0.93,0.0465,2.71716348608981,12.6856555288115,73.4946695095949
"663","2354","2",0,2022-04-27,NA,NA,49.802,"B",1.2982,0.6214,0.3068,0.1356,6.785,1.3375,6.785,NA,17,NA,498.02,0.0124774105457612,0.13375,1.3375,0.066875,5.62001473296086,8.86154260555865,80.1448342452527
"664","2354","2",1,2022-03-08,"a",NA,48.419,"L",1.073,0.643,0.155,0.079,5.14,1.4875,5.14,NA,10,NA,484.19,0.0132799107788265,0.14875,1.4875,0.074375,6.95126461991954,6.96549515051557,75.3017107309487
"665","2354","2",1,2022-03-08,"b",NA,8.867,"L",0.205,0.114,0.036,0.017,1.66,1.09,1.66,NA,10,NA,88.67,0.012856659524078,0.109,1.09,0.0545,3.73252623173003,2.37560286237831,77.780701754386
"666","2354","2",1,2022-03-30,NA,NA,66.86,"L",2.269,1.259,0.313,0.17,7.09,1.8125,7.09,NA,13,NA,668.6,0.0188303918635956,0.18125,1.8125,0.090625,10.3206227408946,6.47829125030149,53.1056393963463
"667","2354","2",1,2022-03-30,NA,NA,71.866,"L",2.269,1.259,0.313,0.17,7.09,1.8125,7.09,NA,13,NA,718.66,0.0175187153869702,0.18125,1.8125,0.090625,10.3206227408946,6.96333950036145,57.0818109610802
"668","2354","2",1,2022-04-25,NA,NA,9.772,"L",0.252,0.153,0.054,0.031,2.06,1.085,2.06,NA,17,NA,97.72,0.0156569791240278,0.1085,1.085,0.05425,3.69836141162224,2.64225123301663,63.8692810457516
"669","2354","2",1,2022-05-23,NA,NA,52.138,"L",1.951,1.03,0.407,0.202,9.12,1.81,9.12,NA,21,NA,521.38,0.0197552648739883,0.181,1.81,0.0905,10.2921716924255,5.06579190068999,50.6194174757281
"670","2354","2",1,2022-07-19,NA,NA,29.954,"L",0.749,0.516,0.145,0.093,5.64,1.5,5.64,NA,29,NA,299.54,0.0172264138345463,0.15,1.5,0.075,7.06858347057703,4.23762414699967,58.0503875968992
"671","2354","2",2,2022-03-08,NA,NA,47.969,"L",1.671,0.98,0.679,0.346,9.04,1.8075,9.04,NA,10,NA,479.69,0.0204298609518647,0.18075,1.8075,0.090375,10.2637599138646,4.67362841712635,48.9479591836735
"672","2354","3",0,2022-03-30,NA,NA,7.25,"L",0.215,0.057,0.035,0.01,1.35,NA,1.35,NA,13,NA,72.5,0.00786206896551724,NA,NA,NA,NA,NA,127.19298245614
"673","2354","3",0,2022-03-30,NA,NA,3.125,"L",0.215,0.057,0.035,0.01,1.35,NA,1.35,NA,13,NA,31.25,0.01824,NA,NA,NA,NA,NA,54.8245614035088
"674","2354","3",0,2022-04-25,NA,NA,36.296,"L",0.909,0.499,0.078,0.041,3.93,0.95,3.93,NA,17,NA,362.96,0.0137480714128279,0.095,0.95,0.0475,2.83528736986479,12.8015242425782,72.7374749498998
"675","2354","3",0,2022-04-27,NA,NA,36.448,"B",1.0403,0.4935,0.119,0.0531,2.317,1.26,2.317,NA,17,NA,364.48,0.0135398375768218,0.126,1.26,0.063,4.98759249683916,7.30773414690527,73.8561296859169
"676","2354","3",1,2022-03-08,NA,NA,54.688,"L",1.619,0.982,0.472,0.244,7.82,2.3875,7.82,NA,10,NA,546.88,0.0179564072557051,0.23875,2.3875,0.119375,17.9075689993139,3.05390419001569,55.6904276985743
"677","2354","3",1,2022-03-30,NA,NA,96.421,"L",3.496,1.903,0.522,0.273,7.98,2.2275,7.98,NA,13,NA,964.21,0.0197363644849151,0.22275,2.2275,0.111375,15.5878169839032,6.18566410547219,50.6678928008408
"678","2354","3",1,2022-03-30,NA,NA,93.545,"L",3.496,1.903,0.522,0.273,7.98,2.2275,7.98,NA,13,NA,935.45,0.0203431503554439,0.22275,2.2275,0.111375,15.5878169839032,6.00116104112585,49.1565948502365
"679","2354","3",1,2022-04-25,NA,NA,9.419,"L",0.235,0.147,0.15,0.087,4.66,1.2475,4.66,NA,17,NA,94.19,0.0156067523091623,0.12475,1.2475,0.062375,4.8891232021032,1.92652130262296,64.0748299319728
"680","2354","3",1,2022-05-23,NA,NA,90.826,"L",3.325,1.794,0.525,0.26,9.18,2.245,9.18,NA,21,NA,908.26,0.0197520533767864,0.2245,2.245,0.11225,15.8337055139089,5.73624411040203,50.6276477146042
"681","2354","3",1,2022-07-19,NA,NA,44.634,"L",1.145,0.776,0.122,0.081,5.62,1.38,5.62,NA,29,NA,446.34,0.0173858493525115,0.138,1.38,0.069,5.9828490494964,7.46032527826471,57.5180412371134
"682","2354","4",1,2022-03-08,NA,NA,18.478,"L",0.468,0.268,0.107,0.051,4.53,1.08,4.53,NA,10,NA,184.78,0.0145037341703648,0.108,1.08,0.054,3.66435367114713,5.04263552546646,68.9477611940299
"683","2354","4",2,2022-03-08,NA,NA,11.099,"L",0.364,0.218,0.192,0.094,3.38,1.6,3.38,NA,10,NA,110.99,0.0196414091359582,0.16,1.6,0.08,8.04247719318987,1.38004743232574,50.9128440366973
"684","2360","1",0,2022-03-30,NA,NA,15.816,"B",0.412,0.18,0.026,0.008,0.83,NA,0.83,NA,13,NA,158.16,0.0113808801213961,NA,NA,NA,NA,NA,87.8666666666667
"685","2360","1",0,2022-03-30,NA,NA,14.817,"B",0.412,0.18,0.026,0.008,0.83,NA,0.83,NA,13,NA,148.17,0.0121482081392995,NA,NA,NA,NA,NA,82.3166666666667
"686","2360","1",0,2022-04-25,NA,NA,30.066,"B",0.695,0.393,0.047,0.028,1.51,0.9775,1.51,NA,17,NA,300.66,0.0130712432648174,0.09775,0.9775,0.048875,3.00181141545913,10.0159523163787,76.5038167938931
"687","2360","1",0,2022-05-23,NA,NA,44.946,"B",1.233,0.611,0.198,0.111,4.36,1.61,4.36,NA,21,NA,449.46,0.0135940906866017,0.161,1.61,0.0805,8.1433223173701,5.51936890722451,73.5613747954174
"688","2360","1",0,2022-07-19,NA,NA,19.203,"B",0.449,0.283,0.031,0.021,0.95,1.105,0.95,NA,29,NA,192.03,0.0147372806332344,0.1105,1.105,0.05525,3.83596316984948,5.00604389294841,67.8551236749117
"689","2360","2",0,2022-03-30,NA,NA,28.313,"B",0.764,0.327,0.049,0.016,1.2,NA,1.2,NA,13,NA,283.13,0.011549464910112,NA,NA,NA,NA,NA,86.5840978593272
"690","2360","2",0,2022-03-30,NA,NA,25.54,"B",0.764,0.327,0.049,0.016,1.2,NA,1.2,NA,13,NA,255.4,0.0128034455755677,NA,NA,NA,NA,NA,78.1039755351682
"691","2360","2",0,2022-04-25,NA,NA,18.823,"B",0.426,0.242,0.021,0.012,0.65,0.9075,0.65,NA,17,NA,188.23,0.012856611592201,0.09075,0.9075,0.045375,2.58727826481796,7.2752128195706,77.7809917355372
"692","2360","2",0,2022-05-23,NA,NA,26.954,"B",0.727,0.36,0.125,0.068,3.33,1.405,3.33,NA,21,NA,269.54,0.0133560881501818,0.1405,1.405,0.07025,6.20158243800259,4.34631003771375,74.8722222222222
"693","2360","2",0,2022-07-19,NA,NA,18.526,"B",0.428,0.271,0.04,0.028,1.04,1.1,1.04,NA,29,NA,185.26,0.0146280902515384,0.11,1.1,0.055,3.80132711084365,4.87356111689331,68.3616236162362
"694","2360","3",0,2022-03-30,NA,NA,37.26,"B",1.023,0.445,0.085,0.034,2.08,1.1375,2.08,NA,13,NA,372.6,0.0119431025228127,0.11375,1.1375,0.056875,4.06492636943392,9.16621769097107,83.7303370786517
