"","time","type","year","notes","tree","lfm_wet_per_dry_g","lfm_percent","lfm_wet_wt_g","lfm_dry_wt_g","date_lfm","week"
"1087","md","stem",1,NA,2375,0.654728370221328,65.4728370221328,0.8224,0.497,2022-05-23,21
"1088","md","stem",0,NA,2382,0.650621118012422,65.0621118012422,0.5315,0.322,2022-05-23,21
"1089","md","stem",1,NA,2367,0.587793427230047,58.7793427230047,0.3382,0.213,2022-05-23,21
"1090","md","stem",1,NA,2381,0.664220183486238,66.4220183486239,0.907,0.545,2022-05-23,21
"1091","md","stem",0,NA,2346,0.612280701754386,61.2280701754386,0.2757,0.171,2022-05-23,21
"1092","md","stem",1,NA,2360,0.599570815450644,59.9570815450644,0.7454,0.466,2022-05-23,21
"1093","md","stem",1,NA,2022,0.661771058315335,66.1771058315335,0.7694,0.463,2022-05-23,21
"1094","md","stem",0,NA,2365,0.728813559322034,72.8813559322034,0.102,0.059,2022-05-23,21
"1095","md","stem",0,NA,2031,0.65891472868217,65.891472868217,0.214,0.129,2022-05-23,21
"1096","md","stem",0,NA,2367,0.621374045801527,62.1374045801527,0.2124,0.131,2022-05-23,21
"1097","md","stem",1,NA,2376,0.545138888888889,54.5138888888889,0.6675,0.432,2022-05-23,21
"1098","md","stem",0,NA,2014,0.764197530864198,76.4197530864197,0.7145,0.405,2022-05-23,21
"1099","md","leaf",0,NA,2031,0.704772727272727,70.4772727272727,2.2503,1.32,2022-05-23,21
"1100","md","stem",1,NA,2009,0.538012958963283,53.8012958963283,0.7121,0.463,2022-05-23,21
"1101","md","stem",1,NA,2010,0.640587219343696,64.0587219343696,0.9499,0.579,2022-05-23,21
"1102","md","stem",0,NA,2381,0.719101123595506,71.9101123595506,0.153,0.089,2022-05-23,21
"1103","md","leaf",0,NA,2377,0.722413793103448,72.2413793103448,0.1998,0.116,2022-05-23,21
"1104","md","leaf",0,NA,2375,0.746327319587629,74.6327319587629,2.7103,1.552,2022-05-23,21
"1105","md","stem",1,NA,2031,0.575,57.5,0.3087,0.196,2022-05-23,21
"1106","md","leaf",1,NA,2352,0.463587684069612,46.3587684069612,1.0933,0.747,2022-05-23,21
"1107","md","leaf",0,NA,2009,0.614859437751004,61.4859437751004,2.0105,1.245,2022-05-23,21
"1108","md","leaf",0,NA,2010,0.89495026778883,89.495026778883,2.4767,1.307,2022-05-23,21
"1109","md","stem",1,NA,2346,0.562919708029197,56.2919708029197,2.1412,1.37,2022-05-23,21
"1110","md","leaf",0,NA,2367,0.74944,74.944,1.0934,0.625,2022-05-23,21
"1111","md","stem",1,NA,2352,0.516923076923077,51.6923076923077,0.3944,0.26,2022-05-23,21
"1112","md","stem",0,NA,2022,1.04615384615385,104.615384615385,0.0266,0.013,2022-05-23,21
"1113","md","leaf",1,NA,2354,0.547470331043098,54.7470331043098,2.4775,1.601,2022-05-23,21
"1114","md","leaf",1,NA,2354,0.576234567901235,57.6234567901235,2.0428,1.296,2022-05-23,21
"1115","md","leaf",1,NA,2376,0.612740899357602,61.2740899357602,4.5189,2.802,2022-05-23,21
"1116","md","leaf",1,NA,2345,0.599590163934426,59.9590163934426,2.3418,1.464,2022-05-23,21
"1117","md","leaf",0,NA,2365,0.732809773123909,73.280977312391,0.9929,0.573,2022-05-23,21
"1118","md","stem",1,NA,2365,0.557954545454546,55.7954545454546,0.1371,0.088,2022-05-23,21
"1119","md","stem",0,NA,2360,0.593203883495146,59.3203883495146,0.1641,0.103,2022-05-23,21
"1120","md","stem",0,NA,30,5.0108606557377,501.08606557377,2.9333,0.488,2022-05-24,21
"1121","md","stem",0,NA,11,4.17102137767221,417.102137767221,2.177,0.421,2022-05-24,21
"1122","md","leaf",0,NA,30,2.78635642517187,278.635642517187,7.16,1.891,2022-05-24,21
"1123","md","stem",0,NA,40,6.62327586206897,662.327586206897,1.7686,0.232,2022-05-24,21
"1124","md","stem",0,NA,40,4.98579545454546,498.579545454546,2.107,0.352,2022-05-24,21
"1125","md","stem",0,NA,11,5.95,595,1.6819,0.242,2022-05-24,21
"1126","md","leaf",0,NA,11,2.38225538971808,238.225538971808,4.079,1.206,2022-05-24,21
"1127","md","leaf",0,NA,30,3.53251533742331,353.251533742331,7.388,1.63,2022-05-24,21
"1128","md","stem",0,NA,30,4.84369602763385,484.369602763385,3.3835,0.579,2022-05-24,21
"1129","md","stem",0,NA,30,5.00978723404255,500.978723404255,2.8246,0.47,2022-05-24,21
"1130","md","stem",0,NA,30,6.79135446685879,679.135446685879,2.7036,0.347,2022-05-24,21
"1131","md","leaf",0,NA,11,2.57178988326848,257.178988326848,3.6718,1.028,2022-05-24,21
"1132","md","leaf",0,NA,11,1.88908954100828,188.908954100828,3.8396,1.329,2022-05-24,21
"1133","md","leaf",0,NA,30,-0.722455396996709,-72.2455396996709,2.083,7.5051,2022-05-24,21
"1134","md","leaf",0,NA,40,2.31428571428571,231.428571428571,3.6192,1.092,2022-05-24,21
"1135","md","leaf",0,NA,40,2.69062253743105,269.062253743105,4.6834,1.269,2022-05-24,21
"1136","md","leaf",0,NA,11,2.53263378803778,253.263378803778,3.3666,0.953,2022-05-24,21
"1137","md","leaf",0,NA,40,2.35679012345679,235.679012345679,4.3504,1.296,2022-05-24,21
"1138","md","stem",0,NA,11,3.82619647355164,382.619647355164,1.916,0.397,2022-05-24,21
"1139","md","stem",0,NA,11,5.01893687707641,501.893687707641,1.8117,0.301,2022-05-24,21
"1140","md","stem",0,NA,40,5.89015151515151,589.015151515152,1.819,0.264,2022-05-24,21
"1141","md","leaf",0,NA,30,2.77676311030741,277.676311030741,8.3542,2.212,2022-05-24,21
"1142","md","stem",0,NA,2006,1.15491071428571,115.491071428571,0.4827,0.224,2022-05-25,21
"1143","md","leaf",0,NA,2005,1.06703935205564,106.703935205564,4.6959,2.2718,2022-05-25,21
"1144","md","stem",1,NA,2085,0.765921787709497,76.5921787709497,0.3161,0.179,2022-05-25,21
"1145","md","stem",0,NA,2005,1.07818181818182,107.818181818182,0.9144,0.44,2022-05-25,21
"1146","md","stem",0,NA,2085,1.79524107701941,179.524107701941,0.4464,0.1597,2022-05-25,21
"1147","md","stem",1,NA,2012,0.878731775052071,87.8731775052071,0.8118,0.4321,2022-05-25,21
"1148","md","leaf",0,NA,2012,0.973112452908087,97.3112452908087,3.8233,1.9377,2022-05-25,21
"1149","md","leaf",0,NA,2085,1.27549852893102,127.549852893102,2.7843,1.2236,2022-05-25,21
"1150","md","stem",1,NA,2005,0.896323215049166,89.6323215049166,0.8871,0.4678,2022-05-25,21
"1151","md","stem",0,NA,2012,1.25051072522983,125.051072522983,0.8813,0.3916,2022-05-25,21
"1152","md","stem",0,NA,2090,0.700836820083682,70.0836820083682,0.2439,0.1434,2022-05-25,21
"1153","md","leaf",0,NA,2090,1.12120567375887,112.120567375887,2.9909,1.41,2022-05-25,21
"1154","md","stem",0,NA,2089,1.13836477987421,113.836477987421,0.17,0.0795,2022-05-25,21
"1155","md","stem",0,NA,2087,1.05466486382075,105.466486382075,1.0637,0.5177,2022-05-25,21
"1156","md","stem",0,NA,2015,0.665859564164649,66.5859564164649,0.344,0.2065,2022-05-25,21
"1157","md","stem",1,NA,2086,0.777616279069767,77.7616279069768,0.3669,0.2064,2022-05-25,21
"1158","md","leaf",0,NA,2088,0.937802907915993,93.7802907915993,4.0783,2.1046,2022-05-25,21
"1159","md","stem",1,NA,1478,0.596095179987797,59.6095179987798,0.5232,0.3278,2022-05-25,21
"1160","md","leaf",0,NA,2092,0.815599512515234,81.5599512515234,1.9367,1.0667,2022-05-25,21
"1161","md","stem",0,NA,2092,-0.15301724137931,-15.301724137931,0.0393,0.0464,2022-05-25,21
"1162","md","leaf",0,NA,2086,0.918885601577909,91.8885601577909,0.7783,0.4056,2022-05-25,21
"1163","md","leaf",0,NA,2006,0.873489630297566,87.3489630297566,4.1554,2.218,2022-05-25,21
"1164","md","stem",0,NA,2086,0.97667638483965,97.667638483965,0.1356,0.0686,2022-05-25,21
"1165","md","stem",0,NA,2008,0.8887103254319,88.87103254319,0.4701,0.2489,2022-05-25,21
"1166","md","leaf",1,NA,2093,0.711988304093567,71.1988304093567,0.2342,0.1368,2022-05-25,21
"1167","md","leaf",1,NA,2092,0.634741558649384,63.4741558649384,2.0431,1.2498,2022-05-25,21
"1168","md","stem",1,NA,2093,0.752356780275562,75.2356780275562,0.4833,0.2758,2022-05-25,21
"1169","md","stem",1,NA,2091,0.77491103202847,77.491103202847,0.798,0.4496,2022-05-25,21
"1170","md","leaf",0,NA,2087,0.875989740158358,87.5989740158358,3.3644,1.7934,2022-05-25,21
"1171","md","stem",0,NA,2091,1.72393822393822,172.393822393822,0.1411,0.0518,2022-05-25,21
"1172","md","stem",1,NA,2012,0.382397572078907,38.2397572078907,0.0911,0.0659,2022-05-25,21
"1173","md","leaf",0,NA,2007,0.828391226583827,82.8391226583827,1.9423,1.0623,2022-05-25,21
"1174","md","leaf",1,NA,2089,0.697191584020762,69.7191584020762,1.8311,1.0789,2022-05-25,21
"1175","md","stem",0,NA,2093,0.983561643835617,98.3561643835617,0.0724,0.0365,2022-05-25,21
"1176","md","stem",1,NA,2008,0.444961240310078,44.4961240310078,0.466,0.3225,2022-05-25,21
"1177","md","leaf",0,NA,2008,0.701880437833286,70.1880437833286,3.0319,1.7815,2022-05-25,21
"1178","md","leaf",0,NA,2015,0.874920270442658,87.4920270442658,2.9395,1.5678,2022-05-25,21
"1179","md","stem",0,NA,1478,1.0088,100.88,0.2511,0.125,2022-05-25,21
"1180","md","leaf",0,NA,2004,0.788674292143259,78.8674292143259,1.9078,1.0666,2022-05-25,21
"1181","md","leaf",1,NA,2091,0.698620896417329,69.8620896417329,2.2663,1.3342,2022-05-25,21
"1182","md","stem",0,NA,2088,0.937891582675021,93.7891582675021,0.7114,0.3671,2022-05-25,21
"1183","md","stem",1,NA,2007,0.300119474313023,30.0119474313023,0.5441,0.4185,2022-05-25,21
"1184","md","stem",1,NA,2089,0.737336694934678,73.7336694934678,0.758,0.4363,2022-05-25,21
"1185","md","stem",1,NA,2087,0.684716704996864,68.4716704996864,0.8058,0.4783,2022-05-25,21
"1186","md","stem",1,NA,2004,0.689204417399144,68.9204417399144,0.7495,0.4437,2022-05-25,21
"1187","md","stem",1,NA,2006,0.73689197725837,73.689197725837,0.5499,0.3166,2022-05-25,21
"1188","md","stem",0,NA,2091,1.00738488271069,100.738488271069,0.4621,0.2302,2022-05-25,21
"1189","md","stem",0,NA,2004,0.864877161055505,86.4877161055505,0.4099,0.2198,2022-05-25,21
"1190","md","leaf",0,NA,2089,0.867258443016019,86.7258443016019,1.8301,0.9801,2022-05-25,21
"1191","md","leaf",0,NA,2012,0.761577573175759,76.1577573175759,1.2819,0.7277,2022-05-25,21
"1192","md","stem",0,NA,2007,0.848357524828113,84.8357524828113,0.4839,0.2618,2022-05-25,21
"1193","md","stem",1,NA,2090,0.623705408515535,62.3705408515535,0.4233,0.2607,2022-05-25,21
"1194","md","stem",1,NA,2015,0.395712209302326,39.5712209302326,0.3841,0.2752,2022-05-25,21
"1195","md","leaf",1,NA,2093,0.644885627967199,64.4885627967199,1.9056,1.1585,2022-05-25,21
"1196","md","stem",1,NA,2088,0.619801602441816,61.9801602441816,0.8491,0.5242,2022-05-25,21
"1197","md","stem",1,NA,2092,0.852257181942544,85.2257181942544,0.5416,0.2924,2022-05-25,21
"1198","md","stem",0,NA,2012,0.662352493338409,66.2352493338409,0.4367,0.2627,2022-05-25,21
"1199","md","leaf",0,NA,1478,0.729859719438878,72.9859719438878,1.2948,0.7485,2022-05-25,21
"1200","pd","stem",1,NA,2025,0.683168316831683,68.3168316831683,0.51,0.303,2022-05-25,21
"1201","pd","leaf",0,NA,2021,0.827899518973811,82.7899518973811,1.71,0.9355,2022-05-25,21
"1202","pd","stem",0,NA,2012,0.840490797546012,84.0490797546012,0.3,0.163,2022-05-25,21
"1203","pd","leaf",0,NA,2027,0.716937354988399,71.6937354988399,4.44,2.586,2022-05-25,21
"1204","pd","stem",0,NA,2089,1.05882352941176,105.882352941176,0.35,0.17,2022-05-25,21
"1205","pd","leaf",0,NA,2086,0.910688140556369,91.0688140556369,2.61,1.366,2022-05-25,21
"1206","pd","leaf",0,NA,2091,0.796875,79.6875,2.76,1.536,2022-05-25,21
"1207","pd","leaf",1,NA,2092,0.617944475087332,61.7944475087332,0.88,0.5439,2022-05-25,21
"1208","pd","stem",0,NA,2031,0.724137931034483,72.4137931034483,0.31,0.1798,2022-05-25,21
"1209","pd","leaf",0,NA,2029,0.726539954224301,72.6539954224301,3.47,2.0098,2022-05-25,21
"1210","pd","leaf",0,NA,2087,0.916484886257401,91.6484886257401,1.23,0.6418,2022-05-25,21
"1211","pd","stem",1,NA,2005,0.80633147113594,80.633147113594,0.97,0.537,2022-05-25,21
"1212","pd","stem",1,NA,2012,0.717687074829932,71.7687074829932,1.01,0.588,2022-05-25,21
"1213","pd","leaf",0,NA,2030,0.744780699115577,74.4780699115577,2.9,1.6621,2022-05-25,21
"1214","pd","leaf",0,NA,2005,0.85743884264476,85.743884264476,5.11,2.7511,2022-05-25,21
"1215","pd","leaf",0,NA,2006,0.840819730727987,84.0819730727987,3.09,1.6786,2022-05-25,21
"1216","pd","leaf",0,NA,2028,0.805054151624549,80.5054151624549,2.15,1.1911,2022-05-25,21
"1217","pd","stem",1,NA,2008,0.628222523744912,62.8222523744912,0.96,0.5896,2022-05-25,21
"1218","pd","leaf",0,NA,2004,0.77990852482504,77.990852482504,3.23,1.8147,2022-05-25,21
"1219","pd","stem",0,NA,2027,0.66147455867082,66.147455867082,0.48,0.2889,2022-05-25,21
"1220","pd","leaf",1,NA,2022,0.581081081081081,58.1081081081081,1.17,0.74,2022-05-25,21
"1221","pd","leaf",0,NA,2022,0.720226843100189,72.0226843100189,2.73,1.587,2022-05-25,21
"1222","pd","leaf",0,NA,2093,0.719049727017855,71.9049727017855,2.33,1.3554,2022-05-25,21
"1223","pd","stem",1,NA,2023,0.585081585081585,58.5081585081585,0.68,0.429,2022-05-25,21
"1224","pd","stem",0,NA,2085,0.944652206432311,94.4652206432311,0.52,0.2674,2022-05-25,21
"1225","pd","stem",1,NA,2090,0.801801801801802,80.1801801801802,0.18,0.0999,2022-05-25,21
"1226","pd","stem",1,NA,2027,0.641791044776119,64.1791044776119,0.44,0.268,2022-05-25,21
"1227","pd","stem",0,NA,2029,0.641586867305062,64.1586867305061,0.12,0.0731,2022-05-25,21
"1228","pd","stem",1,NA,2004,0.734367868553172,73.4367868553172,0.38,0.2191,2022-05-25,21
"1229","pd","leaf",0,NA,2023,0.77406523468576,77.406523468576,2.23,1.257,2022-05-25,21
"1230","pd","stem",0,NA,2088,0.979307242465137,97.9307242465137,0.44,0.2223,2022-05-25,21
"1231","pd","stem",0,NA,1478,0.954022988505747,95.4022988505747,0.51,0.261,2022-05-25,21
"1232","pd","leaf",0,NA,2026,0.821047102083698,82.1047102083698,2.08,1.1422,2022-05-25,21
"1233","pd","stem",1,NA,2028,0.700879765395894,70.0879765395894,0.29,0.1705,2022-05-25,21
"1234","pd","stem",0,NA,2025,0.708278580814718,70.8278580814717,0.26,0.1522,2022-05-25,21
"1235","pd","leaf",0,NA,2031,0.821908449100433,82.1908449100433,2.4,1.3173,2022-05-25,21
"1236","pd","leaf",0,NA,2092,0.797632820147726,79.7632820147726,2.02,1.1237,2022-05-25,21
"1237","pd","stem",0,NA,2020,0.823899371069182,82.3899371069182,0.58,0.318,2022-05-25,21
"1238","pd","leaf",0,NA,2090,0.814714971398514,81.4714971398514,2.76,1.5209,2022-05-25,21
"1239","pd","stem",1,NA,2029,0.68141592920354,68.141592920354,0.57,0.339,2022-05-25,21
"1240","pd","stem",1,NA,2021,0.715686274509804,71.5686274509804,0.28,0.1632,2022-05-25,21
"1241","pd","stem",0,NA,2006,0.774622892635315,77.4622892635315,0.4,0.2254,2022-05-25,21
"1242","pd","stem",1,NA,2030,0.644648153141008,64.4648153141008,0.61,0.3709,2022-05-25,21
"1243","pd","stem",1,NA,2020,0.778444396828798,77.8444396828798,0.83,0.4667,2022-05-25,21
"1244","pd","stem",0,NA,2092,0.854882705946536,85.4882705946536,0.68,0.3666,2022-05-25,21
"1245","pd","leaf",0,NA,2013,0.862260830068699,86.2260830068699,3.28,1.7613,2022-05-25,21
"1246","pd","stem",1,NA,1478,0.838024124066628,83.8024124066628,0.32,0.1741,2022-05-25,21
"1247","pd","leaf",0,NA,2088,0.93671963677639,93.671963677639,2.73,1.4096,2022-05-25,21
"1248","pd","stem",0,NA,2022,0.733333333333334,73.3333333333334,0.13,0.075,2022-05-25,21
"1249","pd","stem",1,NA,2015,0.654135338345865,65.4135338345865,0.55,0.3325,2022-05-25,21
"1250","pd","stem",1,NA,2088,0.745108408249604,74.5108408249604,0.33,0.1891,2022-05-25,21
"1251","pd","leaf",1,NA,2093,0.582408549116317,58.2408549116317,0.77,0.4866,2022-05-25,21
"1252","pd","stem",1,NA,2087,0.895734597156398,89.5734597156398,0.4,0.211,2022-05-25,21
"1253","pd","stem",0,NA,2004,0.845207585853408,84.5207585853408,0.72,0.3902,2022-05-25,21
"1254","pd","both",0,NA,NA,0.681883709754925,68.1883709754925,0.35,0.2081,2022-05-25,21
"1255","pd","leaf",0,NA,1478,0.731793960923624,73.1793960923624,1.95,1.126,2022-05-25,21
"1256","pd","stem",1,NA,2085,0.745423584504044,74.5423584504044,0.41,0.2349,2022-05-25,21
"1257","pd","stem",0,NA,2028,0.790510295434199,79.0510295434199,0.2,0.1117,2022-05-25,21
"1258","pd","stem",1,NA,2006,0.658767772511848,65.8767772511848,0.35,0.211,2022-05-25,21
"1259","pd","leaf",0,NA,2012,0.743375174337518,74.3375174337518,2.5,1.434,2022-05-25,21
"1260","pd","leaf",0,NA,2024,0.854582137037325,85.4582137037325,2.39,1.2887,2022-05-25,21
"1261","pd","stem",0,NA,2008,0.777777777777778,77.7777777777778,0.4,0.225,2022-05-25,21
"1262","pd","stem",0,NA,2030,0.777777777777778,77.7777777777778,0.32,0.18,2022-05-25,21
"1263","pd","stem",1,NA,2089,0.708217913204063,70.8217913204063,0.37,0.2166,2022-05-25,21
"1264","pd","stem",1,NA,2007,0.666666666666667,66.6666666666667,0.51,0.306,2022-05-25,21
"1265","pd","stem",0,NA,2024,0.704822211397954,70.4822211397954,0.35,0.2053,2022-05-25,21
"1266","pd","stem",1,NA,2092,0.95712954333644,95.712954333644,0.21,0.1073,2022-05-25,21
"1267","pd","leaf",1,NA,2029,0.5220700152207,52.20700152207,0.9,0.5913,2022-05-25,21
"1268","pd","stem",0,NA,2093,0.891252955082742,89.1252955082742,0.16,0.0846,2022-05-25,21
"1269","pd","stem",0,NA,2087,1.17687074829932,117.687074829932,0.32,0.147,2022-05-25,21
"1270","pd","stem",0,NA,2091,1.07407407407407,107.407407407407,0.28,0.135,2022-05-25,21
"1271","pd","stem",0,NA,2005,0.833333333333333,83.3333333333333,0.77,0.42,2022-05-25,21
"1272","pd","both",0,NA,10,0.721311475409836,72.1311475409836,1.05,0.61,2022-05-25,21
"1273","pd","stem",0,NA,2013,0.843137254901961,84.3137254901961,0.47,0.255,2022-05-25,21
"1274","pd","stem",0,NA,2086,0.98019801980198,98.019801980198,0.44,0.2222,2022-05-25,21
"1275","pd","stem",1,NA,2091,0.739130434782609,73.9130434782609,0.4,0.23,2022-05-25,21
"1276","pd","leaf",1,NA,2091,0.625615763546798,62.5615763546798,1.32,0.812,2022-05-25,21
"1277","pd","stem",0,NA,2007,0.752577319587629,75.2577319587629,0.34,0.194,2022-05-25,21
"1278","pd","stem",0,NA,2021,0.818181818181818,81.8181818181818,0.2,0.11,2022-05-25,21
"1279","pd","stem",0,NA,2090,0.977011494252874,97.7011494252874,0.43,0.2175,2022-05-25,21
"1280","pd","stem",0,NA,2015,1.52293577981651,152.293577981651,0.44,0.1744,2022-05-25,21
"1281","pd","stem",1,NA,2031,0.632208922742111,63.2208922742111,0.45,0.2757,2022-05-25,21
"1282","pd","leaf",1,NA,2023,0.566892243623113,56.6892243623113,3.01,1.921,2022-05-25,21
"1283","pd","stem",1,NA,2093,0.778154106689246,77.8154106689246,0.21,0.1181,2022-05-25,21
"1284","pd","stem",0,NA,2026,0.707317073170732,70.7317073170732,0.42,0.246,2022-05-25,21
"1285","pd","both",0,NA,10,0.735966735966736,73.5966735966736,1.67,0.962,2022-05-25,21
"1286","pd","leaf",0,NA,2085,0.909009812667261,90.9009812667261,2.14,1.121,2022-05-25,21
"1287","pd","leaf",0,NA,2007,0.878685762426285,87.8685762426285,2.23,1.187,2022-05-25,21
"1288","pd","stem",1,NA,2026,0.64257555847569,64.257555847569,0.25,0.1522,2022-05-25,21
"1289","pd","stem",1,NA,2013,0.738035264483627,73.8035264483627,0.69,0.397,2022-05-25,21
"1290","pd","stem",1,NA,2022,0.651785714285714,65.1785714285714,0.37,0.224,2022-05-25,21
"1291","pd","leaf",0,NA,2015,0.818181818181818,81.8181818181818,3,1.65,2022-05-25,21
"1292","pd","stem",0,NA,2023,0.764705882352941,76.4705882352941,0.18,0.102,2022-05-25,21
"1293","pd","leaf",0,NA,2025,0.792963464140731,79.2963464140731,2.65,1.478,2022-05-25,21
"1294","pd","leaf",0,NA,2020,0.805617476593848,80.5617476593847,4.05,2.243,2022-05-25,21
"1295","pd","leaf",1,NA,2089,0.665505226480836,66.5505226480836,2.39,1.435,2022-05-25,21
"1296","pd","leaf",1,NA,2030,0.626712328767123,62.6712328767123,1.9,1.168,2022-05-25,21
"1297","pd","leaf",0,NA,2008,0.801554012239566,80.1554012239566,2.62,1.4543,2022-05-25,21
"1298","pd","stem",1,NA,2024,0.661538461538462,66.1538461538462,0.54,0.325,2022-05-25,21
"1299","pd","leaf",0,NA,2089,0.78516228748068,78.516228748068,2.31,1.294,2022-05-25,21
"1300","md","stem",0,NA,2026,0.603720930232558,60.3720930232558,0.1724,0.1075,2022-05-25,21
"1301","md","leaf",0,NA,2026,0.727073107724102,72.7073107724102,1.3371,0.7742,2022-05-25,21
"1302","md","stem",1,NA,2026,0.59180790960452,59.180790960452,0.2254,0.1416,2022-05-25,21
"1303","md","leaf",0,NA,2023,0.687765048420786,68.7765048420786,2.6665,1.5799,2022-05-25,21
"1304","md","stem",0,NA,2023,13.8517060367454,1385.17060367454,1.1317,0.0762,2022-05-25,21
"1305","md","stem",1,NA,2023,0.614285714285714,61.4285714285714,0.0678,0.042,2022-05-25,21
"1306","md","stem",0,NA,30,3.03304347826087,303.304347826087,1.1595,0.2875,2022-05-31,22
"1307","md","stem",0,NA,30,3.25283937263386,325.283937263386,1.5727,0.3698,2022-05-31,22
"1308","md","stem",0,NA,40,0.075264270613108,7.5264270613108,0.2543,0.2365,2022-05-31,22
"1309","md","stem",0,NA,11,-0.360521415270019,-36.0521415270019,0.1717,0.2685,2022-05-31,22
"1310","md","leaf",0,NA,11,2.78609127600124,278.609127600124,2.439,0.6442,2022-05-31,22
"1311","md","leaf",0,NA,30,3.21068433585257,321.068433585257,8.1342,1.9318,2022-05-31,22
"1312","md","leaf",0,NA,30,3.02758406942507,302.758406942507,5.198,1.2906,2022-05-31,22
"1313","md","leaf",0,NA,30,2.67025733093956,267.025733093956,7.3596,2.0052,2022-05-31,22
"1314","md","stem",0,NA,30,2.16059628092823,216.059628092823,2.0566,0.6507,2022-05-31,22
"1315","md","stem",0,NA,40,4.19577252138903,419.577252138903,1.0324,0.1987,2022-05-31,22
"1316","md","leaf",0,NA,11,1.1991341991342,119.91341991342,2.1336,0.9702,2022-05-31,22
"1317","md","stem",0,NA,11,-0.56548463356974,-56.548463356974,0.0919,0.2115,2022-05-31,22
"1318","md","stem",0,NA,11,2.89635485287659,289.635485287659,0.8872,0.2277,2022-05-31,22
"1319","md","stem",0,NA,11,4.40146878824969,440.146878824969,0.8826,0.1634,2022-05-31,22
"1320","md","leaf",0,NA,40,2.24214402618658,224.214402618658,3.9619,1.222,2022-05-31,22
"1321","md","leaf",0,NA,30,3.31467698719857,331.467698719857,4.3479,1.0077,2022-05-31,22
"1322","md",NA,0,NA,40,2.01901660012608,201.901660012608,2.8735,0.9518,2022-05-31,22
"1323","md","leaf",0,NA,40,1.31265367883488,131.265367883488,2.4454,1.0574,2022-05-31,22
"1324","md","leaf",0,NA,11,1.56811499509964,156.811499509964,2.3583,0.9183,2022-05-31,22
"1325","md",NA,0,NA,11,2.08994548758328,208.994548758328,2.0406,0.6604,2022-05-31,22
"1326","md","stem",0,NA,40,4.17058501913614,417.058501913614,0.9457,0.1829,2022-05-31,22
"1327","md","stem",0,NA,30,3.05006297229219,305.006297229219,1.2863,0.3176,2022-05-31,22
"1328","md","stem",0,"SERPENTINE",2052,0.530871158725684,53.0871158725684,0.543,0.3547,2022-10-05,40
"1329","md","leaf",0,"SERPENTINE",2052,0.677166695045122,67.7166695045122,0.985,0.5873,2022-10-05,40
"1330","md","stem",1,"SERPENTINE",2042,1.13661581137309,113.661581137309,0.3081,0.1442,2022-10-05,40
"1331","md","stem",1,"SERPENTINE",2052,0.63906339234723,63.906339234723,1.148,0.7004,2022-10-05,40
"1332","md","stem",0,"SERPENTINE",2049,0.604017216642755,60.4017216642755,0.1118,0.0697,2022-10-05,40
"1333","md","leaf",0,"SERPENTINE",2049,0.601581299415607,60.1581299415607,0.9318,0.5818,2022-10-05,40
"1334","md","stem",1,"SERPENTINE",2049,0.635340833884844,63.5340833884844,0.2471,0.1511,2022-10-05,40
"1335","md","leaf",0,"SERPENTINE",2040,0.64293659621802,64.293659621802,0.1477,0.0899,2022-10-05,40
"1336","md","stem",0,"SERPENTINE",2040,0.442622950819672,44.2622950819672,0.1056,0.0732,2022-10-05,40
"1337","md","stem",1,"SERPENTINE",2040,0.642752562225476,64.2752562225476,0.1122,0.0683,2022-10-05,40
"1338","md","leaf",0,"SERPENTINE",2046,0.459058487874465,45.9058487874465,0.5114,0.3505,2022-10-05,40
"1339","md","stem",1,"SERPENTINE",2046,0.492766726943942,49.2766726943942,0.1651,0.1106,2022-10-05,40
"1340","md","leaf",0,"SERPENTINE",2041,0.659507862550961,65.9507862550961,2.2795,1.3736,2022-10-05,40
"1341","md","stem",0,"SERPENTINE",2041,0.563953488372093,56.3953488372093,0.9146,0.5848,2022-10-05,40
"1342","md","stem",1,"SERPENTINE",2041,0.569554277498203,56.9554277498203,0.8733,0.5564,2022-10-05,40
"1343","md","leaf",0,"SERPENTINE",2044,0.570291777188329,57.0291777188329,0.6512,0.4147,2022-10-05,40
"1344","md","stem",0,"SERPENTINE",2044,0.543615107913669,54.3615107913669,0.3433,0.2224,2022-10-05,40
"1345","md","stem",1,"SERPENTINE",2044,0.575196008553101,57.5196008553101,0.663,0.4209,2022-10-05,40
"1346","md","stem",0,"SERPENTINE",2046,0.461254612546126,46.1254612546126,0.0792,0.0542,2022-10-05,40
"1347","md","leaf",0,"SERPENTINE",2045,0.50519357884797,50.519357884797,0.3188,0.2118,2022-10-05,40
"1348","md","stem",0,"SERPENTINE",2045,0.52241112828439,52.241112828439,0.0985,0.0647,2022-10-05,40
"1349","md","stem",1,"SERPENTINE",2045,0.644772521843929,64.4772521843929,0.5459,0.3319,2022-10-05,40
"1350","md","leaf",0,"SERPENTINE",2043,0.61924995381489,61.924995381489,0.8765,0.5413,2022-10-05,40
"1351","md","stem",0,"SERPENTINE",2043,0.526542605288933,52.6542605288933,0.7793,0.5105,2022-10-05,40
"1352","md","stem",1,"SERPENTINE",2043,0.572978558512012,57.2978558512012,0.6089,0.3871,2022-10-05,40
"1353","md","stem",0,"SERPENTINE",2042,0.591119333950046,59.1119333950046,0.172,0.1081,2022-10-05,40
"1354","md","leaf",0,"SERPENTINE",2042,0.620654656178635,62.0654656178635,0.6387,0.3941,2022-10-05,40
