"","tree","plot","site","species","date_lfm","date_wp","week","time","mpa","type","lfm_y0_percent","lfm_y1_percent","lfm_wet_wt_y0_g","lfm_wet_wt_y1_g","lfm_dry_wt_y0_g","lfm_dry_wt_y1_g","lfm_both_percent","lfm_wet_wt_both_g","lfm_dry_wt_both_g"
"1537",2012,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"md",2.883,"stem",125.051072522983,87.8731775052071,0.8813,0.8118,0.3916,0.4321,NA,NA,NA
"1538",2012,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"md",2.883,"stem",66.2352493338409,87.8731775052071,0.4367,0.8118,0.2627,0.4321,NA,NA,NA
"1539",2012,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"md",3.2,"stem",125.051072522983,38.2397572078907,0.8813,0.0911,0.3916,0.0659,NA,NA,NA
"1540",2012,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"md",3.2,"stem",66.2352493338409,38.2397572078907,0.4367,0.0911,0.2627,0.0659,NA,NA,NA
"1541",2012,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"pd",2.713,"stem",84.0490797546012,71.7687074829932,0.3,1.01,0.163,0.588,NA,NA,NA
"1542",2012,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"pd",2.258,"stem",84.0490797546012,71.7687074829932,0.3,1.01,0.163,0.588,NA,NA,NA
"1543",2012,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"pd",2.85,"stem",84.0490797546012,71.7687074829932,0.3,1.01,0.163,0.588,NA,NA,NA
"1544",2013,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"md",1.8,"stem",NA,115.451388888889,NA,0.8687,NA,0.4032,NA,NA,NA
"1545",2013,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"md",1.45,"stem",NA,115.451388888889,NA,0.8687,NA,0.4032,NA,NA,NA
"1546",2013,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.628,"stem",198.743354277429,127.723008427413,0.6181,2.8643,0.2069,1.2578,NA,NA,NA
"1547",2013,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.886,"stem",198.743354277429,127.723008427413,0.6181,2.8643,0.2069,1.2578,NA,NA,NA
"1548",2013,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.718,"stem",198.743354277429,127.723008427413,0.6181,2.8643,0.2069,1.2578,NA,NA,NA
"1549",2013,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.836,"stem",198.743354277429,127.723008427413,0.6181,2.8643,0.2069,1.2578,NA,NA,NA
"1550",2013,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.554,"stem",198.743354277429,127.723008427413,0.6181,2.8643,0.2069,1.2578,NA,NA,NA
"1551",2013,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"md",1.55,"stem",NA,115.451388888889,NA,0.8687,NA,0.4032,NA,NA,NA
"1552",2013,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"md",2.201,"stem",112.150906418422,85.8304297328688,0.866,1.12,0.4082,0.6027,NA,NA,NA
"1553",2013,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"md",2.411,"stem",112.150906418422,85.8304297328688,0.866,1.12,0.4082,0.6027,NA,NA,NA
"1554",2013,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"md",2.258,"stem",112.150906418422,85.8304297328688,0.866,1.12,0.4082,0.6027,NA,NA,NA
"1555",2013,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"pd",1.268,"stem",119.353228865156,90.4093812166265,2.1977,3.6372,1.0019,1.9102,NA,NA,NA
"1556",2013,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"pd",1.048,"stem",119.353228865156,90.4093812166265,2.1977,3.6372,1.0019,1.9102,NA,NA,NA
"1557",2013,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"pd",1.278,"stem",119.353228865156,90.4093812166265,2.1977,3.6372,1.0019,1.9102,NA,NA,NA
"1558",2013,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"pd",1.198,"stem",119.353228865156,90.4093812166265,2.1977,3.6372,1.0019,1.9102,NA,NA,NA
"1559",2013,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"pd",1.956,"stem",84.3137254901961,73.8035264483627,0.47,0.69,0.255,0.397,NA,NA,NA
"1560",2013,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"pd",2.008,"stem",84.3137254901961,73.8035264483627,0.47,0.69,0.255,0.397,NA,NA,NA
"1561",2013,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"pd",2.348,"stem",84.3137254901961,73.8035264483627,0.47,0.69,0.255,0.397,NA,NA,NA
"1562",2014,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"md",2.8,"stem",208.863920099875,NA,0.9896,NA,0.3204,NA,NA,NA,NA
"1563",2014,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"md",2.1,"stem",208.863920099875,NA,0.9896,NA,0.3204,NA,NA,NA,NA
"1564",2014,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"md",2.5,"stem",208.863920099875,NA,0.9896,NA,0.3204,NA,NA,NA,NA
"1565",2014,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",1.156,"stem",313.611111111111,229.681624467285,1.489,1.3151,0.36,0.3989,NA,NA,NA
"1566",2014,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.586,"stem",313.611111111111,229.681624467285,1.489,1.3151,0.36,0.3989,NA,NA,NA
"1567",2014,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",1,"stem",313.611111111111,229.681624467285,1.489,1.3151,0.36,0.3989,NA,NA,NA
"1568",2014,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.355,"stem",313.611111111111,229.681624467285,1.489,1.3151,0.36,0.3989,NA,NA,NA
"1569",2014,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.919,"stem",313.611111111111,229.681624467285,1.489,1.3151,0.36,0.3989,NA,NA,NA
"1570",2014,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.706,"stem",313.611111111111,229.681624467285,1.489,1.3151,0.36,0.3989,NA,NA,NA
"1571",2014,"Low","Cucu Mesa","blue oak","2022-05-23",NA,21,"md",NA,"stem",76.4197530864197,59.2546583850932,0.7145,0.5128,0.405,0.322,NA,NA,NA
"1572",2015,"Low","Cucu Mesa","blue oak","2022-04-04",NA,14,"md",NA,"stem",149.560485558811,31.4176245210728,1.7886,0.6174,0.7167,0.4698,NA,NA,NA
"1573",2015,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.768,"stem",186.610793131643,108.341608738828,1.4021,1.4686,0.4892,0.7049,NA,NA,NA
"1574",2015,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.498,"stem",186.610793131643,108.341608738828,1.4021,1.4686,0.4892,0.7049,NA,NA,NA
"1575",2015,"Low","Cucu Mesa","blue oak","2022-04-04",2022-04-04,14,"pd",0.587,"stem",186.610793131643,108.341608738828,1.4021,1.4686,0.4892,0.7049,NA,NA,NA
"1576",2015,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"md",2.702,"stem",93.4954007884363,75.9386671908787,0.589,1.79,0.3044,1.0174,NA,NA,NA
"1577",2015,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"md",2.816,"stem",93.4954007884363,75.9386671908787,0.589,1.79,0.3044,1.0174,NA,NA,NA
"1578",2015,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"md",2.675,"stem",93.4954007884363,75.9386671908787,0.589,1.79,0.3044,1.0174,NA,NA,NA
"1579",2015,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"pd",1.328,"stem",101.525054466231,NA,0.555,NA,0.2754,NA,NA,NA,NA
"1580",2015,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"pd",1.258,"stem",101.525054466231,NA,0.555,NA,0.2754,NA,NA,NA,NA
"1581",2015,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"pd",1.38,"stem",101.525054466231,NA,0.555,NA,0.2754,NA,NA,NA,NA
"1582",2015,"Low","Cucu Mesa","blue oak","2022-04-27",2022-04-27,17,"pd",1.338,"stem",101.525054466231,NA,0.555,NA,0.2754,NA,NA,NA,NA
"1583",2015,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"md",3.189,"stem",66.5859564164649,39.5712209302326,0.344,0.3841,0.2065,0.2752,NA,NA,NA
"1584",2015,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"md",3.148,"stem",66.5859564164649,39.5712209302326,0.344,0.3841,0.2065,0.2752,NA,NA,NA
"1585",2015,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"pd",2.1,"stem",152.293577981651,65.4135338345865,0.44,0.55,0.1744,0.3325,NA,NA,NA
"1586",2015,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"pd",2.008,"stem",152.293577981651,65.4135338345865,0.44,0.55,0.1744,0.3325,NA,NA,NA
"1587",2015,"Low","Cucu Mesa","blue oak","2022-05-25",2022-05-25,21,"pd",1.838,"stem",152.293577981651,65.4135338345865,0.44,0.55,0.1744,0.3325,NA,NA,NA
"1588",2020,"Chamise","Chamise","blue oak","2022-03-11",2022-03-08,10,"md",2.2,"stem",289.714993804213,110.688989053445,1.258,1.636,0.3228,0.7765,NA,NA,NA
"1589",2020,"Chamise","Chamise","blue oak","2022-03-11",2022-03-08,10,"md",2.02,"stem",289.714993804213,110.688989053445,1.258,1.636,0.3228,0.7765,NA,NA,NA
"1590",2020,"Chamise","Chamise","blue oak","2022-03-11",2022-03-08,10,"md",2.3,"stem",289.714993804213,110.688989053445,1.258,1.636,0.3228,0.7765,NA,NA,NA
"1591",2020,"Chamise","Chamise","blue oak","2022-03-15",2022-03-15,11,"pd",1.59,"stem",150,182.986847687739,0.4125,2.001,0.165,0.7071,NA,NA,NA
"1592",2020,"Chamise","Chamise","blue oak","2022-03-15",2022-03-15,11,"pd",1.64,"stem",150,182.986847687739,0.4125,2.001,0.165,0.7071,NA,NA,NA
"1593",2020,"Chamise","Chamise","blue oak","2022-03-15",2022-03-15,11,"pd",1.315,"stem",150,182.986847687739,0.4125,2.001,0.165,0.7071,NA,NA,NA
"1594",2020,"Chamise","Chamise","blue oak","2022-03-15",2022-03-15,11,"pd",1.786,"stem",150,182.986847687739,0.4125,2.001,0.165,0.7071,NA,NA,NA
"1595",2020,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"md",2.4,"stem",135.651381718797,NA,0.776,NA,0.3293,NA,NA,NA,NA
"1596",2020,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"md",2.6,"stem",135.651381718797,NA,0.776,NA,0.3293,NA,NA,NA,NA
"1597",2020,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"md",2.3,"stem",135.651381718797,NA,0.776,NA,0.3293,NA,NA,NA,NA
"1598",2020,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"pd",0.415,"stem",255.111111111111,138.157894736842,1.598,0.905,0.45,0.38,NA,NA,NA
"1599",2020,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"pd",0.487,"stem",255.111111111111,138.157894736842,1.598,0.905,0.45,0.38,NA,NA,NA
"1600",2020,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"pd",0.845,"stem",255.111111111111,138.157894736842,1.598,0.905,0.45,0.38,NA,NA,NA
"1601",2020,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"pd",0.998,"stem",255.111111111111,138.157894736842,1.598,0.905,0.45,0.38,NA,NA,NA
"1602",2020,"Chamise","Chamise","blue oak","2022-04-27",2022-04-27,17,"md",1.681,"stem",97.7624218492925,NA,0.601,NA,0.3039,NA,NA,NA,NA
"1603",2020,"Chamise","Chamise","blue oak","2022-04-27",2022-04-27,17,"md",1.789,"stem",97.7624218492925,NA,0.601,NA,0.3039,NA,NA,NA,NA
"1604",2020,"Chamise","Chamise","blue oak","2022-04-27",2022-04-27,17,"md",1.873,"stem",97.7624218492925,NA,0.601,NA,0.3039,NA,NA,NA,NA
"1605",2020,"Chamise","Chamise","blue oak","2022-05-23",2022-05-23,21,"md",2.931,"stem",80.6981519507187,73.1301939058172,0.44,0.75,0.2435,0.4332,NA,NA,NA
"1606",2020,"Chamise","Chamise","blue oak","2022-05-23",2022-05-23,21,"md",3.03,"stem",80.6981519507187,73.1301939058172,0.44,0.75,0.2435,0.4332,NA,NA,NA
"1607",2020,"Chamise","Chamise","blue oak","2022-05-25",2022-05-25,21,"pd",1.7,"stem",82.3899371069182,77.8444396828798,0.58,0.83,0.318,0.4667,NA,NA,NA
"1608",2020,"Chamise","Chamise","blue oak","2022-05-25",2022-05-25,21,"pd",1.85,"stem",82.3899371069182,77.8444396828798,0.58,0.83,0.318,0.4667,NA,NA,NA
"1609",2021,"Chamise","Chamise","blue oak","2022-03-11",2022-03-08,10,"md",1.81,"stem",285.826210826211,79.5972284532177,1.0834,3.6029,0.2808,2.0061,NA,NA,NA
"1610",2021,"Chamise","Chamise","blue oak","2022-03-11",2022-03-08,10,"md",1.91,"stem",285.826210826211,79.5972284532177,1.0834,3.6029,0.2808,2.0061,NA,NA,NA
"1611",2021,"Chamise","Chamise","blue oak","2022-03-11",2022-03-08,10,"md",1.9,"stem",285.826210826211,79.5972284532177,1.0834,3.6029,0.2808,2.0061,NA,NA,NA
"1612",2021,"Chamise","Chamise","blue oak","2022-03-15",2022-03-15,11,"pd",1.52,"stem",156.533333333333,153.995188046093,0.481,2.0058,0.1875,0.7897,NA,NA,NA
"1613",2021,"Chamise","Chamise","blue oak","2022-03-15",2022-03-15,11,"pd",1.14,"stem",156.533333333333,153.995188046093,0.481,2.0058,0.1875,0.7897,NA,NA,NA
"1614",2021,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"md",2.95,"stem",146.244131455399,NA,0.4196,NA,0.1704,NA,NA,NA,NA
"1615",2021,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"md",2.8,"stem",146.244131455399,NA,0.4196,NA,0.1704,NA,NA,NA,NA
"1616",2021,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"pd",0.108,"stem",160.186142709411,124.639954370455,0.5032,1.5754,0.1934,0.7013,NA,NA,NA
"1617",2021,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"pd",0.138,"stem",160.186142709411,124.639954370455,0.5032,1.5754,0.1934,0.7013,NA,NA,NA
"1618",2021,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"pd",0.279,"stem",160.186142709411,124.639954370455,0.5032,1.5754,0.1934,0.7013,NA,NA,NA
"1619",2021,"Chamise","Chamise","blue oak","2022-03-15",2022-03-15,11,"pd",1.53,"stem",156.533333333333,153.995188046093,0.481,2.0058,0.1875,0.7897,NA,NA,NA
"1620",2021,"Chamise","Chamise","blue oak","2022-04-04",2022-04-04,14,"pd",0.208,"stem",160.186142709411,124.639954370455,0.5032,1.5754,0.1934,0.7013,NA,NA,NA
"1621",2021,"Chamise","Chamise","blue oak","2022-04-27",2022-04-27,17,"md",2.189,"stem",88.5714285714286,NA,0.33,NA,0.175,NA,NA,NA,NA
"1622",2021,"Chamise","Chamise","blue oak","2022-04-27",2022-04-27,17,"md",2.043,"stem",88.5714285714286,NA,0.33,NA,0.175,NA,NA,NA,NA
"1623",2021,"Chamise","Chamise","blue oak","2022-04-27",2022-04-27,17,"md",2.195,"stem",88.5714285714286,NA,0.33,NA,0.175,NA,NA,NA,NA
"1624",2021,"Chamise","Chamise","blue oak","2022-04-27",2022-04-27,17,"pd",0.85,"stem",-82.124079915878,93.7715820437396,0.034,1.5151,0.1902,0.7819,NA,NA,NA
"1625",2021,"Chamise","Chamise","blue oak","2022-04-27",2022-04-27,17,"pd",0.931,"stem",-82.124079915878,93.7715820437396,0.034,1.5151,0.1902,0.7819,NA,NA,NA
"1626",2021,"Chamise","Chamise","blue oak","2022-04-27",2022-04-27,17,"pd",0.863,"stem",-82.124079915878,93.7715820437396,0.034,1.5151,0.1902,0.7819,NA,NA,NA
"1627",2021,"Chamise","Chamise","blue oak","2022-05-23",2022-05-23,21,"md",4.112,"stem",65.6626506024096,61.4601614601615,0.11,0.46,0.0664,0.2849,NA,NA,NA
"1628",2021,"Chamise","Chamise","blue oak","2022-05-23",2022-05-23,21,"md",3.701,"stem",65.6626506024096,61.4601614601615,0.11,0.46,0.0664,0.2849,NA,NA,NA
"1629",2021,"Chamise","Chamise","blue oak","2022-05-23",2022-05-23,21,"md",3.406,"stem",65.6626506024096,61.4601614601615,0.11,0.46,0.0664,0.2849,NA,NA,NA
"1630",2021,"Chamise","Chamise","blue oak","2022-05-23",2022-05-23,21,"md",4.02,"stem",65.6626506024096,61.4601614601615,0.11,0.46,0.0664,0.2849,NA,NA,NA
"1631",2021,"Chamise","Chamise","blue oak","2022-05-23",2022-05-23,21,"md",3.462,"stem",65.6626506024096,61.4601614601615,0.11,0.46,0.0664,0.2849,NA,NA,NA
"1632",2021,"Chamise","Chamise","blue oak","2022-05-25",2022-05-25,21,"pd",1.65,"stem",81.8181818181818,71.5686274509804,0.2,0.28,0.11,0.1632,NA,NA,NA
"1633",2022,"Chamise","Chamise","live oak","2022-03-15",2022-03-15,11,"pd",1.56,"stem",433.161953727506,163.507995916979,1.037,1.5489,0.1945,0.5878,NA,NA,NA
"1634",2022,"Chamise","Chamise","live oak","2022-03-15",2022-03-15,11,"pd",0.92,"stem",433.161953727506,163.507995916979,1.037,1.5489,0.1945,0.5878,NA,NA,NA
"1635",2022,"Chamise","Chamise","live oak","2022-03-15",2022-03-15,11,"pd",0.55,"stem",433.161953727506,163.507995916979,1.037,1.5489,0.1945,0.5878,NA,NA,NA
"1636",2022,"Chamise","Chamise","live oak","2022-03-15",2022-03-15,11,"pd",0.98,"stem",433.161953727506,163.507995916979,1.037,1.5489,0.1945,0.5878,NA,NA,NA
"1637",2022,"Chamise","Chamise","live oak","2022-04-04",NA,14,"md",NA,"stem",116.989914662529,-48.2469748681353,0.2797,0.1668,0.1289,0.3223,NA,NA,NA
"1638",2022,"Chamise","Chamise","live oak","2022-04-04",2022-04-04,14,"pd",0.156,"stem",442.189781021898,121.144519883608,0.7428,1.824,0.137,0.8248,NA,NA,NA
"1639",2022,"Chamise","Chamise","live oak","2022-04-04",2022-04-04,14,"pd",0.278,"stem",442.189781021898,121.144519883608,0.7428,1.824,0.137,0.8248,NA,NA,NA
"1640",2022,"Chamise","Chamise","live oak","2022-04-04",2022-04-04,14,"pd",0.17,"stem",442.189781021898,121.144519883608,0.7428,1.824,0.137,0.8248,NA,NA,NA
"1641",2022,"Chamise","Chamise","live oak","2022-04-04",2022-04-04,14,"pd",0.147,"stem",442.189781021898,121.144519883608,0.7428,1.824,0.137,0.8248,NA,NA,NA
"1642",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"md",1.673,"stem",87.6955161626694,67.0601305374254,0.18,1.203,0.0959,0.7201,NA,NA,NA
"1643",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"md",1.884,"stem",87.6955161626694,67.0601305374254,0.18,1.203,0.0959,0.7201,NA,NA,NA
"1644",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"md",2.271,"stem",87.6955161626694,67.0601305374254,0.18,1.203,0.0959,0.7201,NA,NA,NA
"1645",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.913,"stem",135.875216637782,154.807358556057,0.5444,1.4682,0.2308,0.5762,NA,NA,NA
"1646",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.913,"stem",135.875216637782,120.353553698995,0.5444,1.8199,0.2308,0.8259,NA,NA,NA
"1647",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.913,"stem",209.097578870139,154.807358556057,0.4213,1.4682,0.1363,0.5762,NA,NA,NA
"1648",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.913,"stem",209.097578870139,120.353553698995,0.4213,1.8199,0.1363,0.8259,NA,NA,NA
"1649",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.871,"stem",135.875216637782,154.807358556057,0.5444,1.4682,0.2308,0.5762,NA,NA,NA
"1650",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.871,"stem",135.875216637782,120.353553698995,0.5444,1.8199,0.2308,0.8259,NA,NA,NA
"1651",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.871,"stem",209.097578870139,154.807358556057,0.4213,1.4682,0.1363,0.5762,NA,NA,NA
"1652",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.871,"stem",209.097578870139,120.353553698995,0.4213,1.8199,0.1363,0.8259,NA,NA,NA
"1653",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.878,"stem",135.875216637782,154.807358556057,0.5444,1.4682,0.2308,0.5762,NA,NA,NA
"1654",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.878,"stem",135.875216637782,120.353553698995,0.5444,1.8199,0.2308,0.8259,NA,NA,NA
"1655",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.878,"stem",209.097578870139,154.807358556057,0.4213,1.4682,0.1363,0.5762,NA,NA,NA
"1656",2022,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.878,"stem",209.097578870139,120.353553698995,0.4213,1.8199,0.1363,0.8259,NA,NA,NA
"1657",2022,"Chamise","Chamise","live oak","2022-05-23",2022-05-23,21,"md",2.801,"stem",104.615384615385,66.1771058315335,0.0266,0.7694,0.013,0.463,NA,NA,NA
"1658",2022,"Chamise","Chamise","live oak","2022-05-23",2022-05-23,21,"md",2.2,"stem",104.615384615385,66.1771058315335,0.0266,0.7694,0.013,0.463,NA,NA,NA
"1659",2022,"Chamise","Chamise","live oak","2022-05-23",2022-05-23,21,"md",2.92,"stem",104.615384615385,66.1771058315335,0.0266,0.7694,0.013,0.463,NA,NA,NA
"1660",2022,"Chamise","Chamise","live oak","2022-05-23",2022-05-23,21,"md",2.709,"stem",104.615384615385,66.1771058315335,0.0266,0.7694,0.013,0.463,NA,NA,NA
"1661",2022,"Chamise","Chamise","live oak","2022-05-23",2022-05-23,21,"md",2.313,"stem",104.615384615385,66.1771058315335,0.0266,0.7694,0.013,0.463,NA,NA,NA
"1662",2022,"Chamise","Chamise","live oak","2022-05-23",2022-05-23,21,"md",2.962,"stem",104.615384615385,66.1771058315335,0.0266,0.7694,0.013,0.463,NA,NA,NA
"1663",2022,"Chamise","Chamise","live oak","2022-05-25",2022-05-25,21,"pd",1.75,"stem",73.3333333333334,65.1785714285714,0.13,0.37,0.075,0.224,NA,NA,NA
"1664",2022,"Chamise","Chamise","live oak","2022-05-25",2022-05-25,21,"pd",1.2,"stem",73.3333333333334,65.1785714285714,0.13,0.37,0.075,0.224,NA,NA,NA
"1665",2022,"Chamise","Chamise","live oak","2022-05-25",2022-05-25,21,"pd",1.15,"stem",73.3333333333334,65.1785714285714,0.13,0.37,0.075,0.224,NA,NA,NA
"1666",2022,"Chamise","Chamise","live oak","2022-05-25",2022-05-25,21,"pd",1.72,"stem",73.3333333333334,65.1785714285714,0.13,0.37,0.075,0.224,NA,NA,NA
"1667",2023,"Chamise","Chamise","live oak","2022-03-11",2022-03-08,10,"md",1.7,"stem",158.120684479135,130.890732780166,0.8598,2.3096,0.3331,1.0003,NA,NA,NA
"1668",2023,"Chamise","Chamise","live oak","2022-03-11",2022-03-08,10,"md",1.75,"stem",158.120684479135,130.890732780166,0.8598,2.3096,0.3331,1.0003,NA,NA,NA
"1669",2023,"Chamise","Chamise","live oak","2022-03-11",2022-03-08,10,"md",1.85,"stem",158.120684479135,130.890732780166,0.8598,2.3096,0.3331,1.0003,NA,NA,NA
"1670",2023,"Chamise","Chamise","live oak","2022-03-11",2022-03-08,10,"md",1.43,"stem",158.120684479135,130.890732780166,0.8598,2.3096,0.3331,1.0003,NA,NA,NA
"1671",2023,"Chamise","Chamise","live oak","2022-03-11",2022-03-08,10,"md",1.55,"stem",158.120684479135,130.890732780166,0.8598,2.3096,0.3331,1.0003,NA,NA,NA
"1672",2023,"Chamise","Chamise","live oak","2022-03-15",2022-03-15,11,"pd",0.645,"stem",325.392552714222,114.668246445498,0.9482,0.9059,0.2229,0.422,NA,NA,NA
"1673",2023,"Chamise","Chamise","live oak","2022-03-15",2022-03-15,11,"pd",0.782,"stem",325.392552714222,114.668246445498,0.9482,0.9059,0.2229,0.422,NA,NA,NA
"1674",2023,"Chamise","Chamise","live oak","2022-03-15",2022-03-15,11,"pd",0.779,"stem",325.392552714222,114.668246445498,0.9482,0.9059,0.2229,0.422,NA,NA,NA
"1675",2023,"Chamise","Chamise","live oak","2022-03-15",2022-03-15,11,"pd",0.617,"stem",325.392552714222,114.668246445498,0.9482,0.9059,0.2229,0.422,NA,NA,NA
"1676",2023,"Chamise","Chamise","live oak","2022-04-04",2022-04-04,14,"pd",0.22,"stem",45.9513362584763,115.381165919282,0.3659,1.9212,0.2507,0.892,NA,NA,NA
"1677",2023,"Chamise","Chamise","live oak","2022-04-04",2022-04-04,14,"pd",0.396,"stem",45.9513362584763,115.381165919282,0.3659,1.9212,0.2507,0.892,NA,NA,NA
"1678",2023,"Chamise","Chamise","live oak","2022-04-04",2022-04-04,14,"pd",0.503,"stem",45.9513362584763,115.381165919282,0.3659,1.9212,0.2507,0.892,NA,NA,NA
"1679",2023,"Chamise","Chamise","live oak","2022-04-04",2022-04-04,14,"pd",0.178,"stem",45.9513362584763,115.381165919282,0.3659,1.9212,0.2507,0.892,NA,NA,NA
"1680",2023,"Chamise","Chamise","live oak","2022-04-04",2022-04-04,14,"pd",0.318,"stem",45.9513362584763,115.381165919282,0.3659,1.9212,0.2507,0.892,NA,NA,NA
"1681",2023,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"md",2.217,"stem",81.9882415820417,68.3729433272395,0.681,0.921,0.3742,0.547,NA,NA,NA
"1682",2023,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"md",2.435,"stem",81.9882415820417,68.3729433272395,0.681,0.921,0.3742,0.547,NA,NA,NA
"1683",2023,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"md",2.631,"stem",81.9882415820417,68.3729433272395,0.681,0.921,0.3742,0.547,NA,NA,NA
"1684",2023,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.748,"stem",38.9809699201964,-36.6450683945284,0.2264,0.176,0.1629,0.2778,NA,NA,NA
"1685",2023,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.753,"stem",38.9809699201964,-36.6450683945284,0.2264,0.176,0.1629,0.2778,NA,NA,NA
"1686",2023,"Chamise","Chamise","live oak","2022-04-27",2022-04-27,17,"pd",0.818,"stem",38.9809699201964,-36.6450683945284,0.2264,0.176,0.1629,0.2778,NA,NA,NA
