site,plot,species,mpa,week,tree,time,date_wp
NA,NA,blue oak,2.245,17,2032,md,2022-04-25
LL,MiddleEarth,live oak,2.774,17,2352,md,2022-04-25
LL,MiddleEarth,live oak,2.8,17,2352,md,2022-04-25
LL,MiddleEarth,live oak,2.628,17,2352,md,2022-04-25
LL,MiddleEarth,blue oak,2.88,17,2360,md,2022-04-25
LL,MiddleEarth,blue oak,2.531,17,2360,md,2022-04-25
LL,MiddleEarth,blue oak,2.864,17,2360,md,2022-04-25
LL,MiddleEarth,blue oak,3.5,17,2369,md,2022-04-25
LL,MiddleEarth,live oak,2.571,17,2376,md,2022-04-25
LL,MiddleEarth,live oak,2.47,17,2376,md,2022-04-25
LL,MiddleEarth,live oak,2.404,17,2376,md,2022-04-25
LL,MiddleEarth,live oak,2.508,17,2376,md,2022-04-25
LL,MiddleEarth,live oak,3.169,17,2377,md,2022-04-25
LL,MiddleEarth,live oak,2.961,17,2377,md,2022-04-25
LL,MiddleEarth,live oak,2.769,17,2377,md,2022-04-25
LL,MiddleEarth,blue oak,2.84,17,2378,md,2022-04-25
LL,MiddleEarth,blue oak,3.09,17,2378,md,2022-04-25
LL,MiddleEarth,blue oak,3.01,17,2378,md,2022-04-25
LL,MiddleEarth,blue oak,3.45,17,2378,md,2022-04-25
LL,MiddleEarth,blue oak,3.12,17,2379,md,2022-04-25
LL,MiddleEarth,blue oak,2.84,17,2379,md,2022-04-25
LL,MiddleEarth,blue oak,2.5,17,2379,md,2022-04-25
LL,MiddleEarth,live oak,3.05,17,2380,md,2022-04-25
LL,MiddleEarth,live oak,2,17,2380,md,2022-04-25
LL,MiddleEarth,live oak,2.68,17,2380,md,2022-04-25
LL,MiddleEarth,live oak,2.3,17,2380,md,2022-04-25
LL,Hobbiton,blue oak,2.783,17,2343,md,2022-04-25
LL,Hobbiton,blue oak,2.136,17,2343,md,2022-04-25
LL,Hobbiton,live oak,2.207,17,2345,md,2022-04-25
LL,Hobbiton,live oak,2.29,17,2345,md,2022-04-25
LL,Hobbiton,live oak,2.136,17,2345,md,2022-04-25
LL,Ridge,live oak,3.151,17,2331,md,2022-04-25
LL,Ridge,live oak,3.031,17,2331,md,2022-04-25
LL,Ridge,live oak,2.789,17,2331,md,2022-04-25
LL,Hobbiton,live oak,3.801,17,2301,md,2022-04-25
LL,Hobbiton,live oak,2.998,17,2301,md,2022-04-25
LL,Hobbiton,live oak,3.486,17,2301,md,2022-04-25
LL,Hobbiton,live oak,3.701,17,2301,md,2022-04-25
LL,Hobbiton,live oak,3.496,17,2301,md,2022-04-25
LL,Weathertop,blue oak,2.26,17,2370,md,2022-04-25
LL,Weathertop,blue oak,2.378,17,2370,md,2022-04-25
LL,Weathertop,blue oak,1.893,17,2370,md,2022-04-25
LL,Weathertop,blue oak,2.618,17,2370,md,2022-04-25
LL,Weathertop,blue oak,2.751,17,2371,md,2022-04-25
LL,Weathertop,blue oak,2.641,17,2371,md,2022-04-25
LL,Weathertop,blue oak,2,17,2372,md,2022-04-25
LL,Weathertop,blue oak,1.953,17,2372,md,2022-04-25
LL,Weathertop,blue oak,1.942,17,2381,md,2022-04-25
LL,Weathertop,blue oak,2.111,17,2381,md,2022-04-25
LL,Weathertop,blue oak,1.95,17,2381,md,2022-04-25
LL,Weathertop,blue oak,2.55,17,2382,md,2022-04-25
LL,Weathertop,blue oak,2.53,17,2382,md,2022-04-25
LL,Weathertop,blue oak,3,17,2382,md,2022-04-25
LL,Weathertop,blue oak,2.7,17,2382,md,2022-04-25
LL,Weathertop,blue oak,2.98,17,2383,md,2022-04-25
LL,Weathertop,blue oak,2.94,17,2383,md,2022-04-25
LL,Weathertop,blue oak,2.54,17,2384,md,2022-04-25
LL,Weathertop,blue oak,2.6,17,2384,md,2022-04-25
LL,Weathertop,blue oak,2.55,17,2384,md,2022-04-25
LL,Rohan,LEU,2.5,17,21,md,2022-04-25
LL,Rohan,LEU,1.81,17,21,md,2022-04-25
LL,Rohan,LEU,2,17,21,md,2022-04-25
LL,Rohan,LEU,2.55,17,21,md,2022-04-25
LL,Rohan,LEU,2.7,17,21,md,2022-04-25
LL,Rohan,ARCA,3.15,17,11,md,2022-04-25
LL,Rohan,ARCA,3.25,17,11,md,2022-04-25
LL,Weathertop,blue oak,1.69,17,2011,md,2022-04-25
LL,Weathertop,blue oak,1.7,17,2011,md,2022-04-25
LL,Weathertop,blue oak,2.64,17,2010,md,2022-04-25
LL,Weathertop,blue oak,2.51,17,2010,md,2022-04-25
LL,Weathertop,blue oak,2.73,17,2010,md,2022-04-25
LL,Hobbiton,blue oak,3.134,17,2009,md,2022-04-25
LL,Hobbiton,blue oak,2.924,17,2009,md,2022-04-25
LL,Hobbiton,blue oak,3.042,17,2009,md,2022-04-25
PineNeedle,Low,live oak,0.96,15,2093,md,2022-04-11
PineNeedle,Low,live oak,0.95,15,2093,md,2022-04-11
PineNeedle,Low,live oak,0.85,15,2093,md,2022-04-11
PineNeedle,Low,live oak,0.67,15,2093,md,2022-04-11
PineNeedle,Low,live oak,1.51,15,2093,md,2022-04-11
PineNeedle,Low,live oak,1.22,15,2093,md,2022-04-11
PineNeedle,Low,live oak,1.38,15,2093,md,2022-04-11
PineNeedle,Low,live oak,1.18,15,2092,md,2022-04-11
PineNeedle,Low,live oak,1.93,15,2092,md,2022-04-11
PineNeedle,Low,live oak,2.2,15,2092,md,2022-04-11
PineNeedle,Low,live oak,1.3,15,2092,md,2022-04-11
PineNeedle,Low,live oak,1.235,15,2092,md,2022-04-11
PineNeedle,Low,live oak,1.27,15,2092,md,2022-04-11
PineNeedle,Low,live oak,1.9,15,2092,md,2022-04-11
PineNeedle,Low,live oak,1.29,15,2091,md,2022-04-11
PineNeedle,Low,live oak,1.45,15,2091,md,2022-04-11
PineNeedle,Low,live oak,1.24,15,2091,md,2022-04-11
PineNeedle,Low,live oak,1.85,15,2091,md,2022-04-11
PineNeedle,Low,live oak,1.38,15,2091,md,2022-04-11
PineNeedle,Low,blue oak,2.04,15,2090,md,2022-04-11
PineNeedle,Low,blue oak,1.85,15,2090,md,2022-04-11
PineNeedle,Low,blue oak,1.8,15,2090,md,2022-04-11
PineNeedle,Low,blue oak,1.88,15,2090,md,2022-04-11
PineNeedle,Low,live oak,1.23,15,2089,md,2022-04-11
PineNeedle,Low,live oak,1.4,15,2089,md,2022-04-11
PineNeedle,Low,live oak,1.15,15,2089,md,2022-04-11
PineNeedle,Low,live oak,1.5,15,2089,md,2022-04-11
PineNeedle,Low,blue oak,1.43,15,2088,md,2022-04-11
PineNeedle,Low,blue oak,1.25,15,2088,md,2022-04-11
PineNeedle,Low,blue oak,1.24,15,2088,md,2022-04-11
PineNeedle,Low,blue oak,1.2,15,2088,md,2022-04-11
PineNeedle,Low,blue oak,1.4,15,2087,md,2022-04-11
PineNeedle,Low,blue oak,1.32,15,2087,md,2022-04-11
PineNeedle,Low,blue oak,1.2,15,2087,md,2022-04-11
PineNeedle,Low,blue oak,1.55,15,2086,md,2022-04-11
PineNeedle,Low,blue oak,1.56,15,2086,md,2022-04-11
PineNeedle,Low,blue oak,1.65,15,2086,md,2022-04-11
PineNeedle,Low,blue oak,1.45,15,2085,md,2022-04-11
PineNeedle,Low,blue oak,1.31,15,2085,md,2022-04-11
PineNeedle,Low,blue oak,1.68,15,2085,md,2022-04-11
PineNeedle,Low,blue oak,1.63,15,2085,md,2022-04-11
LL,MiddleEarth,live oak,2.202,15,2352,md,2022-04-13
LL,MiddleEarth,live oak,2.741,15,2352,md,2022-04-13
LL,MiddleEarth,live oak,2.591,15,2352,md,2022-04-13
LL,MiddleEarth,live oak,3.751,15,2352,md,2022-04-13
LL,MiddleEarth,live oak,1.465,15,2354,md,2022-04-13
LL,MiddleEarth,live oak,1.871,15,2354,md,2022-04-13
LL,MiddleEarth,live oak,1.576,15,2354,md,2022-04-13
LL,MiddleEarth,blue oak,2.371,15,2360,md,2022-04-13
LL,MiddleEarth,blue oak,2.84,15,2360,md,2022-04-13
LL,MiddleEarth,blue oak,2.481,15,2360,md,2022-04-13
LL,MiddleEarth,blue oak,2.389,15,2360,md,2022-04-13
LL,MiddleEarth,blue oak,1.565,15,2365,md,2022-04-13
LL,MiddleEarth,blue oak,1.406,15,2365,md,2022-04-13
LL,MiddleEarth,blue oak,1.781,15,2365,md,2022-04-13
LL,MiddleEarth,blue oak,2.234,15,2365,md,2022-04-13
LL,MiddleEarth,blue oak,2.148,15,2365,md,2022-04-13
LL,MiddleEarth,blue oak,1.668,15,2365,md,2022-04-13
LL,MiddleEarth,blue oak,2.371,15,2367,md,2022-04-13
LL,MiddleEarth,blue oak,2.345,15,2367,md,2022-04-13
LL,MiddleEarth,blue oak,2.138,15,2367,md,2022-04-13
LL,MiddleEarth,blue oak,1.433,15,2367,md,2022-04-13
LL,MiddleEarth,blue oak,2.491,15,2369,md,2022-04-13
LL,MiddleEarth,blue oak,2.831,15,2369,md,2022-04-13
LL,MiddleEarth,blue oak,2.887,15,2369,md,2022-04-13
LL,MiddleEarth,blue oak,2.458,15,2369,md,2022-04-13
LL,MiddleEarth,live oak,1.416,15,2376,md,2022-04-13
LL,MiddleEarth,live oak,1.671,15,2376,md,2022-04-13
LL,MiddleEarth,live oak,1.591,15,2376,md,2022-04-13
LL,MiddleEarth,live oak,2.007,15,2377,md,2022-04-13
LL,MiddleEarth,live oak,1.591,15,2377,md,2022-04-13
LL,MiddleEarth,live oak,1.843,15,2377,md,2022-04-13
LL,MiddleEarth,live oak,2.089,15,2377,md,2022-04-13
LL,MiddleEarth,live oak,2.1616,15,2377,md,2022-04-13
LL,MiddleEarth,live oak,1.69,15,2377,md,2022-04-13
LL,MiddleEarth,live oak,1.941,15,2377,md,2022-04-13
LL,MiddleEarth,blue oak,1.651,15,2378,md,2022-04-13
LL,MiddleEarth,blue oak,1.591,15,2378,md,2022-04-13
LL,MiddleEarth,blue oak,2.145,15,2379,md,2022-04-13
LL,MiddleEarth,blue oak,3.17,15,2379,md,2022-04-13
LL,MiddleEarth,blue oak,2.032,15,2379,md,2022-04-13
LL,MiddleEarth,blue oak,2.691,15,2379,md,2022-04-13
LL,MiddleEarth,blue oak,2.177,15,2379,md,2022-04-13
LL,MiddleEarth,live oak,0.961,15,2380,md,2022-04-13
LL,MiddleEarth,live oak,0.768,15,2380,md,2022-04-13
LL,MiddleEarth,live oak,0.766,15,2380,md,2022-04-13
LL,Hobbiton,blue oak,1.855,15,2343,md,2022-04-13
LL,Hobbiton,blue oak,1.791,15,2343,md,2022-04-13
LL,Hobbiton,blue oak,2.013,15,2343,md,2022-04-13
LL,Hobbiton,live oak,2.132,15,2345,md,2022-04-13
LL,Hobbiton,live oak,2.323,15,2345,md,2022-04-13
LL,Hobbiton,live oak,2.719,15,2345,md,2022-04-13
LL,Hobbiton,live oak,2.691,15,2345,md,2022-04-13
LL,Hobbiton,blue oak,1.912,15,2346,md,2022-04-13
LL,Hobbiton,blue oak,2.112,15,2346,md,2022-04-13
LL,Hobbiton,blue oak,1.92,15,2346,md,2022-04-13
LL,Hobbiton,blue oak,1.71,15,2347,md,2022-04-13
LL,Hobbiton,blue oak,1.411,15,2347,md,2022-04-13
LL,Hobbiton,blue oak,1.556,15,2347,md,2022-04-13
LL,Hobbiton,blue oak,2.101,15,2375,md,2022-04-13
LL,Hobbiton,blue oak,1.841,15,2375,md,2022-04-13
LL,Hobbiton,blue oak,1.845,15,2375,md,2022-04-13
LL,Ridge,live oak,2.621,15,2331,md,2022-04-13
LL,Ridge,live oak,3.201,15,2331,md,2022-04-13
LL,Ridge,live oak,3.31,15,2331,md,2022-04-13
LL,Ridge,live oak,1.716,15,2331,md,2022-04-13
LL,Ridge,live oak,4.381,15,2331,md,2022-04-13
LL,Ridge,blue oak,1.716,15,2376,md,2022-04-13
LL,Ridge,blue oak,1.665,15,2376,md,2022-04-13
LL,Hobbiton,live oak,1.687,15,2301,md,2022-04-13
LL,Hobbiton,live oak,1.354,15,2301,md,2022-04-13
LL,Hobbiton,live oak,1.695,15,2301,md,2022-04-13
LL,Hobbiton,live oak,1.761,15,2301,md,2022-04-13
LL,Weathertop,blue oak,1.381,15,2370,md,2022-04-13
LL,Weathertop,blue oak,1.491,15,2370,md,2022-04-13
LL,Weathertop,blue oak,1.341,15,2370,md,2022-04-13
LL,Weathertop,blue oak,1.41,15,2371,md,2022-04-13
LL,Weathertop,blue oak,1.287,15,2371,md,2022-04-13
LL,Weathertop,blue oak,1.542,15,2371,md,2022-04-13
LL,Weathertop,blue oak,1.541,15,2381,md,2022-04-13
LL,Weathertop,blue oak,1.726,15,2381,md,2022-04-13
LL,Weathertop,blue oak,1.515,15,2381,md,2022-04-13
LL,Weathertop,blue oak,2.341,15,2382,md,2022-04-13
LL,Weathertop,blue oak,1.472,15,2382,md,2022-04-13
LL,Weathertop,blue oak,2.129,15,2382,md,2022-04-13
LL,Weathertop,blue oak,1.541,15,2382,md,2022-04-13
LL,Weathertop,blue oak,1.338,15,2382,md,2022-04-13
LL,Weathertop,blue oak,2.041,15,2383,md,2022-04-13
LL,Weathertop,blue oak,1.379,15,2383,md,2022-04-13
LL,Weathertop,blue oak,2.187,15,2383,md,2022-04-13
LL,Weathertop,blue oak,1.531,15,2384,md,2022-04-13
LL,Weathertop,blue oak,1.476,15,2384,md,2022-04-13
LL,Weathertop,blue oak,1.372,15,2384,md,2022-04-13
Cucu Mesa,High,blue oak,2.2,15,2004,md,2022-04-13
Cucu Mesa,High,blue oak,1.666,15,2005,md,2022-04-13
Cucu Mesa,High,blue oak,1.561,15,2005,md,2022-04-13
Cucu Mesa,High,blue oak,1.623,15,2005,md,2022-04-13
Cucu Mesa,High,blue oak,1.94,15,2006,md,2022-04-13
Cucu Mesa,High,blue oak,1.641,15,2006,md,2022-04-13
Cucu Mesa,High,blue oak,1.6,15,2006,md,2022-04-13
Cucu Mesa,High,blue oak,1.8,15,2007,md,2022-04-13
Cucu Mesa,High,blue oak,1.72,15,2007,md,2022-04-13
Cucu Mesa,High,blue oak,1.6,15,2007,md,2022-04-13
Cucu Mesa,High,LEU,2.013,15,20,md,2022-04-13
Cucu Mesa,High,LEU,1.801,15,20,md,2022-04-13
Cucu Mesa,High,LEU,2.415,15,20,md,2022-04-13
Cucu Mesa,High,LEU,2.221,15,20,md,2022-04-13
Cucu Mesa,High,LEU,1.921,15,20,md,2022-04-13
Cucu Mesa,High,LEU,1.821,15,20,md,2022-04-13
LL,Rohan,ARCA,3.348,15,11,md,2022-04-13
LL,Rohan,ARCA,3.443,15,11,md,2022-04-13
LL,Rohan,ARCA,3.46,15,11,md,2022-04-13
LL,Rohan,ARCA,3.476,15,11,md,2022-04-13
LL,Rohan,ARCA,3.491,15,11,md,2022-04-13
Cucu Mesa,High,ARCA,2.721,15,12,md,2022-04-13
Cucu Mesa,High,ARCA,3.148,15,12,md,2022-04-13
Cucu Mesa,High,ARCA,2.901,15,12,md,2022-04-13
Cucu Mesa,High,ARCA,3.05,15,12,md,2022-04-13
Cucu Mesa,High,ARCA,3.017,15,12,md,2022-04-13
Cucu Mesa,High,ARCA,3.069,15,12,md,2022-04-13
Chamise,Chamise,blue oak,2.3,15,2020,md,2022-04-13
Chamise,Chamise,blue oak,2.2,15,2020,md,2022-04-13
Chamise,Chamise,blue oak,2,15,2020,md,2022-04-13
Chamise,Chamise,blue oak,2.4,15,2021,md,2022-04-13
Chamise,Chamise,blue oak,1.7,15,2021,md,2022-04-13
Chamise,Chamise,blue oak,1.83,15,2021,md,2022-04-13
Chamise,Chamise,blue oak,1.85,15,2024,md,2022-04-13
Chamise,Chamise,blue oak,2.56,15,2024,md,2022-04-13
Chamise,Chamise,blue oak,2.6,15,2024,md,2022-04-13
Chamise,Chamise,blue oak,1.471,15,2025,md,2022-04-13
Chamise,Chamise,blue oak,2.231,15,2025,md,2022-04-13
Chamise,Chamise,blue oak,1.447,15,2025,md,2022-04-13
Chamise,Chamise,blue oak,1.553,15,2025,md,2022-04-13
Chamise,Shedd,blue oak,1.731,15,2026,md,2022-04-13
Chamise,Shedd,blue oak,1.702,15,2026,md,2022-04-13
Chamise,Shedd,blue oak,1.658,15,2026,md,2022-04-13
Chamise,Shedd,blue oak,2.287,15,2027,md,2022-04-13
Chamise,Shedd,blue oak,2.371,15,2027,md,2022-04-13
Chamise,Shedd,blue oak,2.19,15,2027,md,2022-04-13
Chamise,Shedd,blue oak,2.314,15,2027,md,2022-04-13
Chamise,Shedd,blue oak,1.469,15,2028,md,2022-04-13
Chamise,Shedd,blue oak,1.762,15,2028,md,2022-04-13
Chamise,Shedd,blue oak,1.761,15,2028,md,2022-04-13
Chamise,Shedd,blue oak,1.731,15,2031,md,2022-04-13
Chamise,Shedd,blue oak,2.201,15,2031,md,2022-04-13
Chamise,Shedd,blue oak,2.081,15,2031,md,2022-04-13
Cucu Mesa,Low,blue oak,1.381,15,2012,md,2022-04-13
Cucu Mesa,Low,blue oak,1.461,15,2012,md,2022-04-13
Cucu Mesa,Low,blue oak,1.482,15,2012,md,2022-04-13
Cucu Mesa,Low,blue oak,1.334,15,2013,md,2022-04-13
Cucu Mesa,Low,blue oak,0.848,15,2013,md,2022-04-13
Cucu Mesa,Low,blue oak,1.231,15,2013,md,2022-04-13
Cucu Mesa,Low,blue oak,1.221,15,2013,md,2022-04-13
Cucu Mesa,Low,blue oak,1.82,15,2015,md,2022-04-13
Cucu Mesa,Low,blue oak,1.4,15,2015,md,2022-04-13
Cucu Mesa,Low,blue oak,2.04,15,2015,md,2022-04-13
Cucu Mesa,Low,blue oak,1.92,15,2015,md,2022-04-13
Cucu Mesa,Low,blue oak,1.8,15,1478,md,2022-04-13
Cucu Mesa,Low,blue oak,1.951,15,1478,md,2022-04-13
Cucu Mesa,Low,blue oak,1.295,15,1478,md,2022-04-13
Cucu Mesa,Low,blue oak,1.584,15,1478,md,2022-04-13
Cucu Mesa,Low,blue oak,1.822,15,1478,md,2022-04-13
LL,Weathertop,blue oak,1.672,15,2011,md,2022-04-13
LL,Weathertop,blue oak,1.721,15,2011,md,2022-04-13
LL,Weathertop,blue oak,1.951,15,2011,md,2022-04-13
LL,Weathertop,blue oak,2.681,15,2010,md,2022-04-13
LL,Weathertop,blue oak,2.551,15,2010,md,2022-04-13
LL,Hobbiton,blue oak,1.888,15,2009,md,2022-04-13
LL,Hobbiton,blue oak,2.091,15,2009,md,2022-04-13
LL,Hobbiton,blue oak,2.285,15,2009,md,2022-04-13
LL,MiddleEarth,live oak,3.51,14,2352,md,2022-04-06
LL,MiddleEarth,live oak,3.35,14,2352,md,2022-04-06
LL,MiddleEarth,live oak,4.1,14,2352,md,2022-04-06
LL,MiddleEarth,live oak,2.4,14,2352,md,2022-04-06
LL,MiddleEarth,live oak,3.55,14,2354,md,2022-04-06
LL,MiddleEarth,live oak,4.3,14,2354,md,2022-04-06
LL,MiddleEarth,live oak,3.75,14,2354,md,2022-04-06
LL,MiddleEarth,blue oak,3,14,2360,md,2022-04-06
LL,MiddleEarth,blue oak,3.25,14,2360,md,2022-04-06
LL,MiddleEarth,blue oak,3.15,14,2360,md,2022-04-06
LL,MiddleEarth,blue oak,2.45,14,2365,md,2022-04-06
LL,MiddleEarth,blue oak,2.35,14,2365,md,2022-04-06
LL,MiddleEarth,blue oak,2.4,14,2365,md,2022-04-06
LL,MiddleEarth,blue oak,2.25,14,2367,md,2022-04-06
LL,MiddleEarth,blue oak,2.9,14,2369,md,2022-04-06
LL,MiddleEarth,blue oak,2.35,14,2369,md,2022-04-06
LL,MiddleEarth,blue oak,2.65,14,2369,md,2022-04-06
LL,MiddleEarth,live oak,3.1,14,2376,md,2022-04-06
LL,MiddleEarth,live oak,2.6,14,2376,md,2022-04-06
LL,MiddleEarth,live oak,2.7,14,2376,md,2022-04-06
LL,MiddleEarth,live oak,2.78,14,2377,md,2022-04-06
LL,MiddleEarth,live oak,2.85,14,2377,md,2022-04-06
LL,MiddleEarth,blue oak,2.8,14,2378,md,2022-04-06
LL,MiddleEarth,blue oak,2.95,14,2378,md,2022-04-06
LL,MiddleEarth,blue oak,2.55,14,2379,md,2022-04-06
LL,MiddleEarth,live oak,3.5,14,2380,md,2022-04-06
LL,MiddleEarth,live oak,3.2,14,2380,md,2022-04-06
LL,MiddleEarth,live oak,2.9,14,2380,md,2022-04-06
LL,Hobbiton,blue oak,2.7,14,2343,md,2022-04-06
LL,Hobbiton,blue oak,2.6,14,2343,md,2022-04-06
LL,Hobbiton,live oak,3.7,14,2345,md,2022-04-06
LL,Hobbiton,live oak,3.6,14,2345,md,2022-04-06
LL,Hobbiton,blue oak,3.2,14,2346,md,2022-04-06
LL,Hobbiton,blue oak,2.9,14,2346,md,2022-04-06
LL,Hobbiton,blue oak,3,14,2346,md,2022-04-06
LL,Hobbiton,blue oak,2.2,14,2347,md,2022-04-06
LL,Hobbiton,blue oak,2.4,14,2347,md,2022-04-06
LL,Hobbiton,blue oak,2.5,14,2347,md,2022-04-06
LL,Hobbiton,blue oak,2.8,14,2375,md,2022-04-06
LL,Ridge,live oak,4.25,14,2331,md,2022-04-06
LL,Ridge,live oak,4.35,14,2331,md,2022-04-06
LL,Ridge,live oak,4.4,14,2331,md,2022-04-06
LL,Hobbiton,live oak,4,14,2301,md,2022-04-06
LL,Hobbiton,live oak,3.7,14,2301,md,2022-04-06
LL,Hobbiton,live oak,3.4,14,2301,md,2022-04-06
LL,Hobbiton,live oak,2.85,14,2301,md,2022-04-06
LL,Weathertop,blue oak,3.1,14,2370,md,2022-04-06
LL,Weathertop,blue oak,2.7,14,2371,md,2022-04-06
LL,Weathertop,blue oak,2.6,14,2371,md,2022-04-06
LL,Weathertop,blue oak,3.6,14,2372,md,2022-04-06
LL,Weathertop,blue oak,2.8,14,2372,md,2022-04-06
LL,Weathertop,blue oak,2.85,14,2372,md,2022-04-06
LL,Weathertop,blue oak,2.755,14,2381,md,2022-04-06
LL,Weathertop,blue oak,3.5,14,2381,md,2022-04-06
LL,Weathertop,blue oak,2.65,14,2381,md,2022-04-06
LL,Weathertop,blue oak,3.25,14,2382,md,2022-04-06
LL,Weathertop,blue oak,3.15,14,2382,md,2022-04-06
LL,Weathertop,blue oak,3.05,14,2382,md,2022-04-06
LL,Weathertop,blue oak,2.45,14,2383,md,2022-04-06
LL,Weathertop,blue oak,2.525,14,2383,md,2022-04-06
LL,Weathertop,blue oak,2.475,14,2383,md,2022-04-06
LL,Weathertop,blue oak,3.4,14,2383,md,2022-04-06
LL,Weathertop,blue oak,2.7,14,2383,md,2022-04-06
LL,Weathertop,blue oak,2.25,14,2384,md,2022-04-06
LL,Weathertop,blue oak,2.2,14,2384,md,2022-04-06
LL,Rohan,LEU,1.75,14,21,md,2022-04-06
LL,Rohan,LEU,2.05,14,21,md,2022-04-06
LL,Rohan,LEU,1.55,14,21,md,2022-04-06
LL,Rohan,LEU,1.85,14,21,md,2022-04-06
LL,Rohan,LEU,1.775,14,21,md,2022-04-06
LL,Rohan,LEU,1.45,14,21,md,2022-04-06
LL,Rohan,ARCA,2.75,14,11,md,2022-04-06
LL,Rohan,ARCA,2.45,14,11,md,2022-04-06
LL,Rohan,ARCA,2.6,14,11,md,2022-04-06
LL,Rohan,ARCA,2.55,14,11,md,2022-04-06
LL,Weathertop,blue oak,3.1,14,2011,md,2022-04-06
LL,Weathertop,blue oak,3.2,14,2011,md,2022-04-06
LL,Hobbiton,blue oak,2.9,14,2009,md,2022-04-06
LL,Hobbiton,blue oak,3,14,2009,md,2022-04-06
Cucu Mesa,High,blue oak,2.4,14,2004,md,2022-04-04
Cucu Mesa,High,blue oak,2.35,14,2004,md,2022-04-04
Cucu Mesa,High,blue oak,2.1,14,2005,md,2022-04-04
Cucu Mesa,High,blue oak,2.15,14,2005,md,2022-04-04
Cucu Mesa,High,blue oak,2.1,14,2006,md,2022-04-04
Cucu Mesa,High,blue oak,2.2,14,2006,md,2022-04-04
Cucu Mesa,High,blue oak,2.1,14,2007,md,2022-04-04
Cucu Mesa,High,LEU,1.45,14,20,md,2022-04-04
Chamise,Chamise,blue oak,2.3,14,2020,md,2022-04-04
Chamise,Chamise,blue oak,2.4,14,2020,md,2022-04-04
Chamise,Chamise,blue oak,2.6,14,2020,md,2022-04-04
Chamise,Chamise,blue oak,2.95,14,2021,md,2022-04-04
Chamise,Chamise,blue oak,2.8,14,2021,md,2022-04-04
Chamise,Chamise,blue oak,2.2,14,2024,md,2022-04-04
Chamise,Chamise,blue oak,2.3,14,2024,md,2022-04-04
Chamise,Shedd,blue oak,2.3,14,2026,md,2022-04-04
Chamise,Shedd,blue oak,2.5,14,2026,md,2022-04-04
Chamise,Shedd,blue oak,2.1,14,2026,md,2022-04-04
Cucu Mesa,Low,blue oak,1.45,14,2013,md,2022-04-04
Cucu Mesa,Low,blue oak,1.55,14,2013,md,2022-04-04
Cucu Mesa,Low,blue oak,1.8,14,2013,md,2022-04-04
Cucu Mesa,Low,blue oak,2.1,14,2014,md,2022-04-04
Cucu Mesa,Low,blue oak,2.5,14,2014,md,2022-04-04
Cucu Mesa,Low,blue oak,2.8,14,2014,md,2022-04-04
Cucu Mesa,High,blue oak,1.8,14,2008,md,2022-04-04
Cucu Mesa,High,blue oak,2.1,14,2008,md,2022-04-04
Cucu Mesa,High,blue oak,1.75,14,2008,md,2022-04-04
LL,MiddleEarth,live oak,2.3,12,2352,md,2022-03-25
LL,MiddleEarth,live oak,2.725,12,2354,md,2022-03-25
LL,MiddleEarth,live oak,2.4,12,2354,md,2022-03-25
LL,MiddleEarth,live oak,2.45,12,2354,md,2022-03-25
LL,MiddleEarth,live oak,3.25,12,2354,md,2022-03-25
LL,MiddleEarth,live oak,2.95,12,2354,md,2022-03-25
LL,MiddleEarth,blue oak,2.05,12,2365,md,2022-03-25
LL,MiddleEarth,blue oak,2.55,12,2365,md,2022-03-25
LL,MiddleEarth,blue oak,2,12,2365,md,2022-03-25
LL,MiddleEarth,blue oak,2.2,12,2365,md,2022-03-25
LL,MiddleEarth,blue oak,1.35,12,2367,md,2022-03-25
LL,MiddleEarth,blue oak,1.95,12,2367,md,2022-03-25
LL,MiddleEarth,blue oak,3.05,12,2369,md,2022-03-25
LL,MiddleEarth,blue oak,2.55,12,2369,md,2022-03-25
LL,MiddleEarth,blue oak,2.8,12,2369,md,2022-03-25
LL,MiddleEarth,live oak,2.35,12,2376,md,2022-03-25
LL,MiddleEarth,live oak,2.3,12,2376,md,2022-03-25
LL,MiddleEarth,live oak,2.55,12,2376,md,2022-03-25
LL,MiddleEarth,live oak,1.4,12,2377,md,2022-03-25
LL,MiddleEarth,live oak,1.6,12,2377,md,2022-03-25
LL,MiddleEarth,blue oak,2.8,12,2378,md,2022-03-25
LL,MiddleEarth,blue oak,3.025,12,2378,md,2022-03-25
LL,MiddleEarth,blue oak,3.55,12,2379,md,2022-03-25
LL,MiddleEarth,blue oak,3,12,2379,md,2022-03-25
LL,MiddleEarth,blue oak,3.025,12,2379,md,2022-03-25
LL,MiddleEarth,blue oak,3.2,12,2379,md,2022-03-25
LL,MiddleEarth,live oak,2.35,12,2380,md,2022-03-25
LL,MiddleEarth,live oak,1.7,12,2380,md,2022-03-25
LL,MiddleEarth,live oak,1.9,12,2380,md,2022-03-25
LL,MiddleEarth,live oak,2.2,12,2380,md,2022-03-25
LL,Hobbiton,blue oak,2.35,12,2343,md,2022-03-25
LL,Hobbiton,blue oak,2.1,12,2343,md,2022-03-25
LL,Hobbiton,blue oak,1.8,12,2343,md,2022-03-25
LL,Hobbiton,blue oak,2.257,12,2343,md,2022-03-25
LL,Hobbiton,live oak,1.85,12,2345,pd,2022-03-25
LL,Hobbiton,live oak,2.05,12,2345,pd,2022-03-25
LL,Hobbiton,live oak,1.3,12,2345,pd,2022-03-25
