"","tree","week","species","rep","date.x","mean_pd","mpa_pd","date_pd","date.y","mean_md","mpa_md","date_md"
"510",2127,17,"blue oak","2",2022-04-25,1.235,1.219,2022-04-25,NA,NA,NA,NA
"511",2301,9,"live oak","1",2022-02-28,0.975,1.12,2022-02-28,2022-02-28,1.806,1.7,2022-02-28
"512",2301,9,"live oak","2",2022-02-28,0.975,0.74,2022-02-28,2022-02-28,1.806,1.42,2022-02-28
"513",2301,9,"live oak","3",2022-02-28,0.975,1.23,2022-02-28,2022-02-28,1.806,1.7,2022-02-28
"514",2301,9,"live oak","4",2022-02-28,0.975,0.81,2022-02-28,2022-02-28,1.806,2.25,2022-02-28
"515",2301,9,"live oak","5",NA,NA,NA,NA,2022-02-28,1.806,1.96,2022-02-28
"516",2301,12,"live oak","1",2022-03-25,0.875,0.95,2022-03-25,2022-03-25,2.97,2.6,2022-03-25
"517",2301,12,"live oak","2",2022-03-25,0.875,0.775,2022-03-25,2022-03-25,2.97,2.95,2022-03-25
"518",2301,12,"live oak","3",2022-03-25,0.875,0.9,2022-03-25,2022-03-25,2.97,3.7,2022-03-25
"519",2301,12,"live oak","4",NA,NA,NA,NA,2022-03-25,2.97,3.2,2022-03-25
"520",2301,12,"live oak","5",NA,NA,NA,NA,2022-03-25,2.97,2.4,2022-03-25
"521",2301,13,"live oak","1",2022-03-30,0.48,0.35,2022-03-30,NA,NA,NA,NA
"522",2301,13,"live oak","2",2022-03-30,0.48,0.45,2022-03-30,NA,NA,NA,NA
"523",2301,13,"live oak","3",2022-03-30,0.48,0.5,2022-03-30,NA,NA,NA,NA
"524",2301,13,"live oak","4",2022-03-30,0.48,0.55,2022-03-30,NA,NA,NA,NA
"525",2301,13,"live oak","5",2022-03-30,0.48,0.55,2022-03-30,NA,NA,NA,NA
"526",2301,15,"live oak","1",2022-04-11,1.37466666666667,1.36,2022-04-11,2022-04-13,1.62425,1.687,2022-04-13
"527",2301,15,"live oak","2",2022-04-11,1.37466666666667,1.38,2022-04-11,2022-04-13,1.62425,1.354,2022-04-13
"528",2301,15,"live oak","3",2022-04-11,1.37466666666667,1.384,2022-04-11,2022-04-13,1.62425,1.695,2022-04-13
"529",2301,15,"live oak","4",NA,NA,NA,NA,2022-04-13,1.62425,1.761,2022-04-13
"530",2301,17,"live oak","1",NA,NA,NA,NA,2022-04-25,3.4964,3.801,2022-04-25
"531",2301,17,"live oak","2",NA,NA,NA,NA,2022-04-25,3.4964,2.998,2022-04-25
"532",2301,17,"live oak","3",NA,NA,NA,NA,2022-04-25,3.4964,3.486,2022-04-25
"533",2301,17,"live oak","4",NA,NA,NA,NA,2022-04-25,3.4964,3.701,2022-04-25
"534",2301,17,"live oak","5",NA,NA,NA,NA,2022-04-25,3.4964,3.496,2022-04-25
"535",2301,18,"live oak","1",NA,NA,NA,NA,2022-05-04,3.19333333333333,3.21,2022-05-04
"536",2301,18,"live oak","2",NA,NA,NA,NA,2022-05-04,3.19333333333333,3.2,2022-05-04
"537",2301,18,"live oak","3",NA,NA,NA,NA,2022-05-04,3.19333333333333,3.17,2022-05-04
"538",2301,19,"live oak","1",2022-05-09,1.87833333333333,1.973,2022-05-09,2022-05-09,3.13666666666667,3.301,2022-05-09
"539",2301,19,"live oak","2",2022-05-09,1.87833333333333,1.781,2022-05-09,2022-05-09,3.13666666666667,3.104,2022-05-09
"540",2301,19,"live oak","3",2022-05-09,1.87833333333333,1.881,2022-05-09,2022-05-09,3.13666666666667,3.005,2022-05-09
"541",2301,21,"live oak","1",2022-05-23,1.5725,1.94,2022-05-23,NA,NA,NA,NA
"542",2301,21,"live oak","2",2022-05-23,1.5725,1.39,2022-05-23,NA,NA,NA,NA
"543",2301,21,"live oak","3",2022-05-23,1.5725,1.45,2022-05-23,NA,NA,NA,NA
"544",2301,21,"live oak","4",2022-05-23,1.5725,1.51,2022-05-23,NA,NA,NA,NA
"545",2301,29,"live oak","1",2022-07-19,2.11333333333333,2.1,2022-07-19,2022-07-19,4.38333333333333,4.25,2022-07-19
"546",2301,29,"live oak","2",2022-07-19,2.11333333333333,2.15,2022-07-19,2022-07-19,4.38333333333333,4.4,2022-07-19
"547",2301,29,"live oak","3",2022-07-19,2.11333333333333,2.09,2022-07-19,2022-07-19,4.38333333333333,4.5,2022-07-19
"548",2309,9,"blue oak","1",2022-02-28,1.548,1.05,2022-02-28,NA,NA,NA,NA
"549",2309,9,"blue oak","2",2022-02-28,1.548,1.21,2022-02-28,NA,NA,NA,NA
"550",2309,9,"blue oak","3",2022-02-28,1.548,1.46,2022-02-28,NA,NA,NA,NA
"551",2309,9,"blue oak","4",2022-02-28,1.548,1.92,2022-02-28,NA,NA,NA,NA
"552",2309,9,"blue oak","5",2022-02-28,1.548,2.1,2022-02-28,NA,NA,NA,NA
"553",2313,9,"blue oak","1",2022-02-28,1.2625,1.14,2022-02-28,NA,NA,NA,NA
"554",2313,9,"blue oak","2",2022-02-28,1.2625,1.285,2022-02-28,NA,NA,NA,NA
"555",2313,9,"blue oak","3",2022-02-28,1.2625,1.505,2022-02-28,NA,NA,NA,NA
"556",2313,9,"blue oak","4",2022-02-28,1.2625,1.12,2022-02-28,NA,NA,NA,NA
"557",2322,9,"live oak","1",2022-02-28,0.626666666666667,0.62,2022-02-28,NA,NA,NA,NA
"558",2322,9,"live oak","2",2022-02-28,0.626666666666667,0.63,2022-02-28,NA,NA,NA,NA
"559",2322,9,"live oak","3",2022-02-28,0.626666666666667,0.63,2022-02-28,NA,NA,NA,NA
"560",2331,9,"live oak","1",2022-02-28,0.496666666666667,0.45,2022-02-28,2022-02-28,2.612,2.51,2022-02-28
"561",2331,9,"live oak","2",2022-02-28,0.496666666666667,0.48,2022-02-28,2022-02-28,2.612,2.3,2022-02-28
"562",2331,9,"live oak","3",2022-02-28,0.496666666666667,0.56,2022-02-28,2022-02-28,2.612,2.7,2022-02-28
"563",2331,9,"live oak","4",NA,NA,NA,NA,2022-02-28,2.612,2.83,2022-02-28
"564",2331,9,"live oak","5",NA,NA,NA,NA,2022-02-28,2.612,2.72,2022-02-28
"565",2331,12,"live oak","1",2022-03-25,1.76666666666667,1.9,2022-03-25,2022-03-25,2.38333333333333,2.75,2022-03-25
"566",2331,12,"live oak","2",2022-03-25,1.76666666666667,1.65,2022-03-25,2022-03-25,2.38333333333333,2.3,2022-03-25
"567",2331,12,"live oak","3",2022-03-25,1.76666666666667,1.75,2022-03-25,2022-03-25,2.38333333333333,2.1,2022-03-25
"568",2331,13,"live oak","1",2022-03-30,0.391666666666667,0.45,2022-03-30,NA,NA,NA,NA
"569",2331,13,"live oak","2",2022-03-30,0.391666666666667,0.3,2022-03-30,NA,NA,NA,NA
"570",2331,13,"live oak","3",2022-03-30,0.391666666666667,0.425,2022-03-30,NA,NA,NA,NA
"571",2331,15,"live oak","1",2022-04-11,1.30333333333333,1.471,2022-04-11,2022-04-13,3.0458,2.621,2022-04-13
"572",2331,15,"live oak","2",2022-04-11,1.30333333333333,1.15,2022-04-11,2022-04-13,3.0458,3.201,2022-04-13
"573",2331,15,"live oak","3",2022-04-11,1.30333333333333,1.289,2022-04-11,2022-04-13,3.0458,3.31,2022-04-13
"574",2331,15,"live oak","4",NA,NA,NA,NA,2022-04-13,3.0458,1.716,2022-04-13
"575",2331,15,"live oak","5",NA,NA,NA,NA,2022-04-13,3.0458,4.381,2022-04-13
"576",2331,17,"live oak","1",NA,NA,NA,NA,2022-04-25,2.99033333333333,3.151,2022-04-25
"577",2331,17,"live oak","2",NA,NA,NA,NA,2022-04-25,2.99033333333333,3.031,2022-04-25
"578",2331,17,"live oak","3",NA,NA,NA,NA,2022-04-25,2.99033333333333,2.789,2022-04-25
"579",2331,18,"live oak","1",NA,NA,NA,NA,2022-05-04,2.93333333333333,2.95,2022-05-04
"580",2331,18,"live oak","2",NA,NA,NA,NA,2022-05-04,2.93333333333333,2.76,2022-05-04
"581",2331,18,"live oak","3",NA,NA,NA,NA,2022-05-04,2.93333333333333,3.09,2022-05-04
"582",2331,19,"live oak","1",2022-05-09,1.26966666666667,1.23,2022-05-09,2022-05-09,2.3625,2.377,2022-05-09
"583",2331,19,"live oak","2",2022-05-09,1.26966666666667,1.3,2022-05-09,2022-05-09,2.3625,2.348,2022-05-09
"584",2331,19,"live oak","3",2022-05-09,1.26966666666667,1.279,2022-05-09,NA,NA,NA,NA
"585",2331,21,"live oak","1",2022-05-23,1.898,2.24,2022-05-23,NA,NA,NA,NA
"586",2331,21,"live oak","2",2022-05-23,1.898,1.65,2022-05-23,NA,NA,NA,NA
"587",2331,21,"live oak","3",2022-05-23,1.898,1.45,2022-05-23,NA,NA,NA,NA
"588",2331,21,"live oak","4",2022-05-23,1.898,1.75,2022-05-23,NA,NA,NA,NA
"589",2331,21,"live oak","5",2022-05-23,1.898,2.4,2022-05-23,NA,NA,NA,NA
"590",2331,29,"live oak","1",2022-07-19,3.19666666666667,3.9,2022-07-19,2022-07-19,3.63333333333333,3.5,2022-07-19
"591",2331,29,"live oak","2",2022-07-19,3.19666666666667,2.84,2022-07-19,2022-07-19,3.63333333333333,3.6,2022-07-19
"592",2331,29,"live oak","3",2022-07-19,3.19666666666667,2.85,2022-07-19,2022-07-19,3.63333333333333,3.8,2022-07-19
"593",2343,9,"blue oak","1",2022-02-28,1.13333333333333,1.2,2022-02-28,NA,NA,NA,NA
"594",2343,9,"blue oak","2",2022-02-28,1.13333333333333,1.1,2022-02-28,NA,NA,NA,NA
"595",2343,9,"blue oak","3",2022-02-28,1.13333333333333,1.1,2022-02-28,NA,NA,NA,NA
"596",2343,12,"blue oak","1",2022-03-25,1.25,1.2,2022-03-25,2022-03-25,2.12675,2.35,2022-03-25
"597",2343,12,"blue oak","2",2022-03-25,1.25,1.15,2022-03-25,2022-03-25,2.12675,2.1,2022-03-25
"598",2343,12,"blue oak","3",2022-03-25,1.25,1.45,2022-03-25,2022-03-25,2.12675,1.8,2022-03-25
"599",2343,12,"blue oak","4",2022-03-25,1.25,1.2,2022-03-25,2022-03-25,2.12675,2.257,2022-03-25
"600",2343,13,"blue oak","1",2022-03-30,0.906666666666667,0.8,2022-03-30,NA,NA,NA,NA
"601",2343,13,"blue oak","2",2022-03-30,0.906666666666667,1.05,2022-03-30,NA,NA,NA,NA
"602",2343,13,"blue oak","3",2022-03-30,0.906666666666667,0.87,2022-03-30,NA,NA,NA,NA
"603",2343,15,"blue oak","1",2022-04-11,1.5,1.3,2022-04-11,2022-04-13,1.88633333333333,1.855,2022-04-13
"604",2343,15,"blue oak","2",2022-04-11,1.5,1.6,2022-04-11,2022-04-13,1.88633333333333,1.791,2022-04-13
"605",2343,15,"blue oak","3",2022-04-11,1.5,1.6,2022-04-11,2022-04-13,1.88633333333333,2.013,2022-04-13
"606",2343,17,"blue oak","1",2022-04-25,1.15466666666667,1.228,2022-04-25,2022-04-25,2.51766666666667,2.783,2022-04-25
"607",2343,17,"blue oak","2",2022-04-25,1.15466666666667,1.098,2022-04-25,2022-04-25,2.51766666666667,2.634,2022-04-25
"608",2343,17,"blue oak","3",2022-04-25,1.15466666666667,1.138,2022-04-25,2022-04-25,2.51766666666667,2.136,2022-04-25
"609",2343,18,"blue oak","1",2022-05-04,1.51633333333333,1.547,2022-05-04,2022-05-04,2.50066666666667,2.034,2022-05-04
"610",2343,18,"blue oak","2",2022-05-04,1.51633333333333,1.448,2022-05-04,2022-05-04,2.50066666666667,2.484,2022-05-04
"611",2343,18,"blue oak","3",2022-05-04,1.51633333333333,1.554,2022-05-04,2022-05-04,2.50066666666667,2.308,2022-05-04
"612",2343,18,"blue oak","4",NA,NA,NA,NA,2022-05-04,2.50066666666667,2.671,2022-05-04
"613",2343,18,"blue oak","5",NA,NA,NA,NA,2022-05-04,2.50066666666667,2.667,2022-05-04
"614",2343,18,"blue oak","6",NA,NA,NA,NA,2022-05-04,2.50066666666667,2.84,2022-05-04
"615",2343,19,"blue oak","1",2022-05-09,1.48633333333333,1.448,2022-05-09,2022-05-09,2.27533333333333,2.034,2022-05-09
"616",2343,19,"blue oak","2",2022-05-09,1.48633333333333,1.554,2022-05-09,2022-05-09,2.27533333333333,2.484,2022-05-09
"617",2343,19,"blue oak","3",2022-05-09,1.48633333333333,1.457,2022-05-09,2022-05-09,2.27533333333333,2.308,2022-05-09
"618",2343,21,"blue oak","1",2022-05-23,1.9245,1.888,2022-05-23,2022-05-23,3.71616666666667,3.778,2022-05-23
"619",2343,21,"blue oak","2",2022-05-23,1.9245,1.843,2022-05-23,2022-05-23,3.71616666666667,3.692,2022-05-23
"620",2343,21,"blue oak","3",2022-05-23,1.9245,1.983,2022-05-23,2022-05-23,3.71616666666667,3.938,2022-05-23
"621",2343,21,"blue oak","4",2022-05-23,1.9245,1.984,2022-05-23,2022-05-23,3.71616666666667,3.692,2022-05-23
"622",2343,21,"blue oak","5",NA,NA,NA,NA,2022-05-23,3.71616666666667,3.662,2022-05-23
"623",2343,21,"blue oak","6",NA,NA,NA,NA,2022-05-23,3.71616666666667,3.535,2022-05-23
"624",2343,29,"blue oak","1",2022-07-19,3.15,3.3,2022-07-19,2022-07-19,3.175,3.1,2022-07-19
"625",2343,29,"blue oak","2",2022-07-19,3.15,3.25,2022-07-19,2022-07-19,3.175,3.1,2022-07-19
"626",2343,29,"blue oak","3",2022-07-19,3.15,2.9,2022-07-19,2022-07-19,3.175,3.2,2022-07-19
"627",2343,29,"blue oak","4",NA,NA,NA,NA,2022-07-19,3.175,3.3,2022-07-19
"628",2344,9,"blue oak","1",2022-02-28,1.414,1.47,2022-02-28,NA,NA,NA,NA
"629",2344,9,"blue oak","2",2022-02-28,1.414,1.65,2022-02-28,NA,NA,NA,NA
"630",2344,9,"blue oak","3",2022-02-28,1.414,1.47,2022-02-28,NA,NA,NA,NA
"631",2344,9,"blue oak","4",2022-02-28,1.414,1.14,2022-02-28,NA,NA,NA,NA
"632",2344,9,"blue oak","5",2022-02-28,1.414,1.34,2022-02-28,NA,NA,NA,NA
"633",2345,9,"live oak","1",2022-02-28,0.5335,0.564,2022-02-28,2022-02-28,1.63,1.88,2022-02-28
"634",2345,9,"live oak","2",2022-02-28,0.5335,0.62,2022-02-28,2022-02-28,1.63,1.83,2022-02-28
"635",2345,9,"live oak","3",2022-02-28,0.5335,0.45,2022-02-28,2022-02-28,1.63,1.04,2022-02-28
"636",2345,9,"live oak","4",2022-02-28,0.5335,0.5,2022-02-28,2022-02-28,1.63,1.77,2022-02-28
"637",2345,12,"live oak","1",2022-03-25,2.7625,3.1,2022-03-25,2022-03-25,2.00714285714286,1.85,2022-03-25
"638",2345,12,"live oak","2",2022-03-25,2.7625,3.45,2022-03-25,2022-03-25,2.00714285714286,2.05,2022-03-25
"639",2345,12,"live oak","3",2022-03-25,2.7625,1.8,2022-03-25,2022-03-25,2.00714285714286,1.3,2022-03-25
"640",2345,12,"live oak","4",2022-03-25,2.7625,2.7,2022-03-25,2022-03-25,2.00714285714286,1.5,2022-03-25
"641",2345,12,"live oak","5",NA,NA,NA,NA,2022-03-25,2.00714285714286,2.5,2022-03-25
"642",2345,12,"live oak","6",NA,NA,NA,NA,2022-03-25,2.00714285714286,2.4,2022-03-25
"643",2345,12,"live oak","7",NA,NA,NA,NA,2022-03-25,2.00714285714286,2.45,2022-03-25
"644",2345,13,"live oak","1",2022-03-30,0.2225,0.23,2022-03-30,NA,NA,NA,NA
"645",2345,13,"live oak","2",2022-03-30,0.2225,0.215,2022-03-30,NA,NA,NA,NA
"646",2345,15,"live oak","1",2022-04-11,0.533333333333333,0.6,2022-04-11,2022-04-13,2.46625,2.132,2022-04-13
"647",2345,15,"live oak","2",2022-04-11,0.533333333333333,0.5,2022-04-11,2022-04-13,2.46625,2.323,2022-04-13
"648",2345,15,"live oak","3",2022-04-11,0.533333333333333,0.5,2022-04-11,2022-04-13,2.46625,2.719,2022-04-13
"649",2345,15,"live oak","4",NA,NA,NA,NA,2022-04-13,2.46625,2.691,2022-04-13
"650",2345,17,"live oak","1",2022-04-25,0.7015,0.892,2022-04-25,2022-04-25,2.211,2.207,2022-04-25
"651",2345,17,"live oak","2",2022-04-25,0.7015,0.618,2022-04-25,2022-04-25,2.211,2.29,2022-04-25
"652",2345,17,"live oak","3",2022-04-25,0.7015,0.668,2022-04-25,2022-04-25,2.211,2.136,2022-04-25
"653",2345,17,"live oak","4",2022-04-25,0.7015,0.628,2022-04-25,NA,NA,NA,NA
"654",2345,18,"live oak","1",NA,NA,NA,NA,2022-05-04,1.51014285714286,1.204,2022-05-04
"655",2345,18,"live oak","2",NA,NA,NA,NA,2022-05-04,1.51014285714286,1.233,2022-05-04
"656",2345,18,"live oak","3",NA,NA,NA,NA,2022-05-04,1.51014285714286,2.064,2022-05-04
"657",2345,18,"live oak","4",NA,NA,NA,NA,2022-05-04,1.51014285714286,1.48,2022-05-04
"658",2345,18,"live oak","5",NA,NA,NA,NA,2022-05-04,1.51014285714286,1.44,2022-05-04
"659",2345,18,"live oak","6",NA,NA,NA,NA,2022-05-04,1.51014285714286,1.45,2022-05-04
"660",2345,18,"live oak","7",NA,NA,NA,NA,2022-05-04,1.51014285714286,1.7,2022-05-04
"661",2345,19,"live oak","1",2022-05-09,0.845571428571429,0.648,2022-05-09,2022-05-09,1.2185,1.204,2022-05-09
"662",2345,19,"live oak","2",2022-05-09,0.845571428571429,1.306,2022-05-09,2022-05-09,1.2185,1.233,2022-05-09
"663",2345,19,"live oak","3",2022-05-09,0.845571428571429,0.982,2022-05-09,NA,NA,NA,NA
"664",2345,19,"live oak","4",2022-05-09,0.845571428571429,0.698,2022-05-09,NA,NA,NA,NA
"665",2345,19,"live oak","5",2022-05-09,0.845571428571429,1.054,2022-05-09,NA,NA,NA,NA
"666",2345,19,"live oak","6",2022-05-09,0.845571428571429,0.715,2022-05-09,NA,NA,NA,NA
"667",2345,19,"live oak","7",2022-05-09,0.845571428571429,0.516,2022-05-09,NA,NA,NA,NA
"668",2345,21,"live oak","1",2022-05-23,0.716,0.678,2022-05-23,2022-05-23,2.16975,2.471,2022-05-23
"669",2345,21,"live oak","2",2022-05-23,0.716,0.788,2022-05-23,2022-05-23,2.16975,2.077,2022-05-23
"670",2345,21,"live oak","3",2022-05-23,0.716,0.682,2022-05-23,2022-05-23,2.16975,2.088,2022-05-23
"671",2345,21,"live oak","4",NA,NA,NA,NA,2022-05-23,2.16975,2.043,2022-05-23
"672",2345,29,"live oak","1",2022-07-19,1.11666666666667,1.1,2022-07-19,2022-07-19,3.45,3.4,2022-07-19
"673",2345,29,"live oak","2",2022-07-19,1.11666666666667,1,2022-07-19,2022-07-19,3.45,3.1,2022-07-19
"674",2345,29,"live oak","3",2022-07-19,1.11666666666667,1.25,2022-07-19,2022-07-19,3.45,3.7,2022-07-19
"675",2345,29,"live oak","4",NA,NA,NA,NA,2022-07-19,3.45,3.6,2022-07-19
"676",2346,9,"blue oak","1",2022-02-28,1.00875,1.13,2022-02-28,NA,NA,NA,NA
"677",2346,9,"blue oak","2",2022-02-28,1.00875,0.935,2022-02-28,NA,NA,NA,NA
"678",2346,9,"blue oak","3",2022-02-28,1.00875,1.03,2022-02-28,NA,NA,NA,NA
"679",2346,9,"blue oak","4",2022-02-28,1.00875,0.94,2022-02-28,NA,NA,NA,NA
"680",2346,11,"blue oak","1",2022-03-15,1.73375,0.89,2022-03-15,2022-03-15,2.70425,1.819,2022-03-15
"681",2346,11,"blue oak","2",2022-03-15,1.73375,0.925,2022-03-15,2022-03-15,2.70425,3.09,2022-03-15
"682",2346,11,"blue oak","3",2022-03-15,1.73375,1.22,2022-03-15,2022-03-15,2.70425,2.305,2022-03-15
"683",2346,11,"blue oak","4",2022-03-15,1.73375,3.9,2022-03-15,2022-03-15,2.70425,3.603,2022-03-15
"684",2346,12,"blue oak","1",2022-03-25,1.78333333333333,2.2,2022-03-25,2022-03-25,2.68333333333333,2.9,2022-03-25
"685",2346,12,"blue oak","2",2022-03-25,1.78333333333333,1.55,2022-03-25,2022-03-25,2.68333333333333,2.9,2022-03-25
"686",2346,12,"blue oak","3",2022-03-25,1.78333333333333,1.6,2022-03-25,2022-03-25,2.68333333333333,3.3,2022-03-25
"687",2346,12,"blue oak","4",NA,NA,NA,NA,2022-03-25,2.68333333333333,2.35,2022-03-25
"688",2346,12,"blue oak","5",NA,NA,NA,NA,2022-03-25,2.68333333333333,2.35,2022-03-25
"689",2346,12,"blue oak","6",NA,NA,NA,NA,2022-03-25,2.68333333333333,2.3,2022-03-25
"690",2346,13,"blue oak","1",2022-03-30,1.06666666666667,1.1,2022-03-30,NA,NA,NA,NA
"691",2346,13,"blue oak","2",2022-03-30,1.06666666666667,1,2022-03-30,NA,NA,NA,NA
"692",2346,13,"blue oak","3",2022-03-30,1.06666666666667,1.1,2022-03-30,NA,NA,NA,NA
"693",2346,15,"blue oak","1",2022-04-11,1.77575,1.89,2022-04-11,2022-04-13,1.98133333333333,1.912,2022-04-13
"694",2346,15,"blue oak","2",2022-04-11,1.77575,1.9,2022-04-11,2022-04-13,1.98133333333333,2.112,2022-04-13
"695",2346,15,"blue oak","3",2022-04-11,1.77575,1.593,2022-04-11,2022-04-13,1.98133333333333,1.92,2022-04-13
"696",2346,15,"blue oak","4",2022-04-11,1.77575,1.72,2022-04-11,NA,NA,NA,NA
"697",2346,17,"blue oak","1",2022-04-25,2.00033333333333,1.971,2022-04-25,2022-04-25,2.211,2.207,2022-04-25
"698",2346,17,"blue oak","2",2022-04-25,2.00033333333333,2.022,2022-04-25,2022-04-25,2.211,2.29,2022-04-25
"699",2346,17,"blue oak","3",2022-04-25,2.00033333333333,2.008,2022-04-25,2022-04-25,2.211,2.136,2022-04-25
"700",2346,18,"blue oak","1",2022-05-04,1.90175,1.689,2022-05-04,2022-05-04,2.271,2.222,2022-05-04
"701",2346,18,"blue oak","2",2022-05-04,1.90175,1.846,2022-05-04,2022-05-04,2.271,2.29,2022-05-04
"702",2346,18,"blue oak","3",2022-05-04,1.90175,1.974,2022-05-04,2022-05-04,2.271,2.301,2022-05-04
"703",2346,18,"blue oak","4",2022-05-04,1.90175,2.098,2022-05-04,NA,NA,NA,NA
"704",2346,19,"blue oak","1",2022-05-09,1.90625,1.689,2022-05-09,2022-05-09,2.48133333333333,2.715,2022-05-09
"705",2346,19,"blue oak","2",2022-05-09,1.90625,1.864,2022-05-09,2022-05-09,2.48133333333333,2.144,2022-05-09
"706",2346,19,"blue oak","3",2022-05-09,1.90625,1.974,2022-05-09,2022-05-09,2.48133333333333,2.585,2022-05-09
"707",2346,19,"blue oak","4",2022-05-09,1.90625,2.098,2022-05-09,NA,NA,NA,NA
"708",2346,21,"blue oak","1",2022-05-23,2.0605,2.078,2022-05-23,2022-05-23,3.3165,3.268,2022-05-23
"709",2346,21,"blue oak","2",2022-05-23,2.0605,2.043,2022-05-23,2022-05-23,3.3165,3.365,2022-05-23
"710",2346,29,"blue oak","1",2022-07-19,3.8,3.8,2022-07-19,2022-07-19,4.7,4.8,2022-07-19
"711",2346,29,"blue oak","2",2022-07-19,3.8,3.6,2022-07-19,2022-07-19,4.7,4.6,2022-07-19
"712",2346,29,"blue oak","3",2022-07-19,3.8,4,2022-07-19,NA,NA,NA,NA
"713",2347,9,"blue oak","1",2022-02-28,1.786,1.46,2022-02-28,NA,NA,NA,NA
"714",2347,9,"blue oak","2",2022-02-28,1.786,1.395,2022-02-28,NA,NA,NA,NA
"715",2347,9,"blue oak","3",2022-02-28,1.786,3.1,2022-02-28,NA,NA,NA,NA
"716",2347,9,"blue oak","4",2022-02-28,1.786,1.465,2022-02-28,NA,NA,NA,NA
"717",2347,9,"blue oak","5",2022-02-28,1.786,1.51,2022-02-28,NA,NA,NA,NA
"718",2347,11,"blue oak","1",NA,NA,NA,NA,2022-03-15,1.9725,1.24,2022-03-15
"719",2347,11,"blue oak","2",NA,NA,NA,NA,2022-03-15,1.9725,3.31,2022-03-15
"720",2347,11,"blue oak","3",NA,NA,NA,NA,2022-03-15,1.9725,1.68,2022-03-15
"721",2347,11,"blue oak","4",NA,NA,NA,NA,2022-03-15,1.9725,1.66,2022-03-15
"722",2347,12,"blue oak","1",2022-03-25,1.2,1.1,2022-03-25,2022-03-25,2.3125,2.4,2022-03-25
"723",2347,12,"blue oak","2",2022-03-25,1.2,1.5,2022-03-25,2022-03-25,2.3125,2.5,2022-03-25
"724",2347,12,"blue oak","3",2022-03-25,1.2,1,2022-03-25,2022-03-25,2.3125,2,2022-03-25
"725",2347,12,"blue oak","4",NA,NA,NA,NA,2022-03-25,2.3125,2.35,2022-03-25
"726",2347,13,"blue oak","1",2022-03-30,1.23233333333333,1.177,2022-03-30,NA,NA,NA,NA
"727",2347,13,"blue oak","2",2022-03-30,1.23233333333333,1.28,2022-03-30,NA,NA,NA,NA
"728",2347,13,"blue oak","3",2022-03-30,1.23233333333333,1.24,2022-03-30,NA,NA,NA,NA
"729",2347,15,"blue oak","1",2022-04-11,1.6,1.5,2022-04-11,2022-04-13,1.559,1.71,2022-04-13
"730",2347,15,"blue oak","2",2022-04-11,1.6,1.8,2022-04-11,2022-04-13,1.559,1.411,2022-04-13
"731",2347,15,"blue oak","3",2022-04-11,1.6,1.5,2022-04-11,2022-04-13,1.559,1.556,2022-04-13
"732",2347,17,"blue oak","1",2022-04-25,1.36066666666667,1.171,2022-04-25,2022-04-25,2.396,2.554,2022-04-25
"733",2347,17,"blue oak","2",2022-04-25,1.36066666666667,1.468,2022-04-25,2022-04-25,2.396,2.43,2022-04-25
"734",2347,17,"blue oak","3",2022-04-25,1.36066666666667,1.443,2022-04-25,2022-04-25,2.396,2.204,2022-04-25
"735",2347,18,"blue oak","1",2022-05-04,1.5664,1.35,2022-05-04,2022-05-04,2.87285714285714,2.987,2022-05-04
"736",2347,18,"blue oak","2",2022-05-04,1.5664,1.782,2022-05-04,2022-05-04,2.87285714285714,2.781,2022-05-04
"737",2347,18,"blue oak","3",2022-05-04,1.5664,1.47,2022-05-04,2022-05-04,2.87285714285714,2.813,2022-05-04
"738",2347,18,"blue oak","4",2022-05-04,1.5664,1.778,2022-05-04,2022-05-04,2.87285714285714,3.01,2022-05-04
"739",2347,18,"blue oak","5",2022-05-04,1.5664,1.452,2022-05-04,2022-05-04,2.87285714285714,2.59,2022-05-04
"740",2347,18,"blue oak","6",NA,NA,NA,NA,2022-05-04,2.87285714285714,3.019,2022-05-04
"741",2347,18,"blue oak","7",NA,NA,NA,NA,2022-05-04,2.87285714285714,2.91,2022-05-04
"742",2347,19,"blue oak","1",2022-05-09,1.5556,1.35,2022-05-09,2022-05-09,2.86033333333333,2.987,2022-05-09
"743",2347,19,"blue oak","2",2022-05-09,1.5556,1.728,2022-05-09,2022-05-09,2.86033333333333,2.781,2022-05-09
"744",2347,19,"blue oak","3",2022-05-09,1.5556,1.47,2022-05-09,2022-05-09,2.86033333333333,2.813,2022-05-09
"745",2347,19,"blue oak","4",2022-05-09,1.5556,1.778,2022-05-09,NA,NA,NA,NA
"746",2347,19,"blue oak","5",2022-05-09,1.5556,1.452,2022-05-09,NA,NA,NA,NA
"747",2347,21,"blue oak","1",2022-05-23,1.934,1.762,2022-05-23,2022-05-23,2.86,3.13,2022-05-23
"748",2347,21,"blue oak","2",2022-05-23,1.934,2.168,2022-05-23,2022-05-23,2.86,2.7,2022-05-23
"749",2347,21,"blue oak","3",2022-05-23,1.934,1.872,2022-05-23,2022-05-23,2.86,2.75,2022-05-23
"750",2347,29,"blue oak","1",2022-07-19,3.375,3.7,2022-07-19,2022-07-19,4.2,4.5,2022-07-19
"751",2347,29,"blue oak","2",2022-07-19,3.375,3.4,2022-07-19,2022-07-19,4.2,4.3,2022-07-19
"752",2347,29,"blue oak","3",2022-07-19,3.375,3.2,2022-07-19,2022-07-19,4.2,3.8,2022-07-19
