"","site","plot","plot_number","species","tag","mpa","date","week","tree","time","rep"
"1664","LL","MiddleEarth","AT001","blue oak","2369.0",2.86,2022-03-08,10,2369,"md",4
"1665","LL","MiddleEarth","AT001","blue oak","2369.0",2.156,2022-03-08,10,2369,"md",5
"1666","LL","MiddleEarth","AT001","blue oak","2369.0",2.396,2022-03-08,10,2369,"md",6
"1667","LL","MiddleEarth","near AT001","live oak","2376.0",2.504,2022-03-08,10,2376,"md",1
"1668","LL","MiddleEarth","near AT001","live oak","2376.0",2.231,2022-03-08,10,2376,"md",2
"1669","LL","MiddleEarth","near AT001","live oak","2376.0",2.017,2022-03-08,10,2376,"md",3
"1670","LL","MiddleEarth","near AT001","live oak","2376.0",4.306,2022-03-08,10,2376,"md",4
"1671","LL","MiddleEarth","near AT001","live oak","2376.0",2.836,2022-03-08,10,2376,"md",5
"1672","LL","MiddleEarth","near AT001","live oak","2376.0",2.204,2022-03-08,10,2376,"md",6
"1673","LL","MiddleEarth","near AT001","live oak","2377.0",1.4,2022-03-08,10,2377,"md",1
"1674","LL","MiddleEarth","near AT001","live oak","2377.0",1.45,2022-03-08,10,2377,"md",2
"1675","LL","MiddleEarth","near AT001","live oak","2377.0",3,2022-03-08,10,2377,"md",3
"1676","LL","MiddleEarth","near AT001","live oak","2377.0",3.15,2022-03-08,10,2377,"md",4
"1677","LL","MiddleEarth","near AT001","live oak","2377.0",1.55,2022-03-08,10,2377,"md",5
"1678","LL","MiddleEarth","near AT001","live oak","2377.0",2.75,2022-03-08,10,2377,"md",6
"1679","LL","MiddleEarth","near AT001","blue oak","2378.0",1.85,2022-03-08,10,2378,"md",1
"1680","LL","MiddleEarth","near AT001","blue oak","2378.0",2,2022-03-08,10,2378,"md",2
"1681","LL","MiddleEarth","near AT001","blue oak","2378.0",1.8,2022-03-08,10,2378,"md",3
"1682","LL","MiddleEarth","near AT001","blue oak","2378.0",1.5,2022-03-08,10,2378,"md",4
"1683","LL","MiddleEarth","near AT001","live oak","2380.0",2.37,2022-03-08,10,2380,"md",1
"1684","LL","MiddleEarth","near AT001","live oak","2380.0",2.94,2022-03-08,10,2380,"md",2
"1685","LL","MiddleEarth","near AT001","live oak","2380.0",2.87,2022-03-08,10,2380,"md",3
"1686","LL","MiddleEarth","near AT001","live oak","2380.0",3.139,2022-03-08,10,2380,"md",4
"1687","LL","Hobbiton","AT002","live oak","2345.0",1.053,2022-03-08,10,2345,"md",1
"1688","LL","Hobbiton","AT002","live oak","2345.0",1.618,2022-03-08,10,2345,"md",2
"1689","LL","Hobbiton","AT002","live oak","2345.0",1.4,2022-03-08,10,2345,"md",3
"1690","LL","Hobbiton","AT002","live oak","2345.0",1.02,2022-03-08,10,2345,"md",4
"1691","LL","Hobbiton","AT002","live oak","2345.0",1.493,2022-03-08,10,2345,"md",5
"1692","LL","Hobbiton","AT002","live oak","2345.0",1.53,2022-03-08,10,2345,"md",6
"1693","LL","Hobbiton","AT002","blue oak","2346.0",2.23,2022-03-08,10,2346,"md",1
"1694","LL","Hobbiton","AT002","blue oak","2346.0",2.26,2022-03-08,10,2346,"md",2
"1695","LL","Hobbiton","AT002","blue oak","2346.0",2.409,2022-03-08,10,2346,"md",3
"1696","LL","Hobbiton","AT002","blue oak","2347.0",3.18,2022-03-08,10,2347,"md",1
"1697","LL","Hobbiton","AT002","blue oak","2347.0",1.984,2022-03-08,10,2347,"md",2
"1698","LL","Hobbiton","AT002","blue oak","2347.0",1.941,2022-03-08,10,2347,"md",3
"1699","LL","Hobbiton","AT002","blue oak","2347.0",1.922,2022-03-08,10,2347,"md",4
"1700","LL","Ridge","AT003","live oak","2331.0",2.14,2022-03-08,10,2331,"md",1
"1701","LL","Ridge","AT003","live oak","2331.0",2.342,2022-03-08,10,2331,"md",2
"1702","LL","Ridge","AT003","live oak","2331.0",2.206,2022-03-08,10,2331,"md",3
"1703","LL","Hobbiton","AT004","live oak","2301.0",2.26,2022-03-08,10,2301,"md",1
"1704","LL","Hobbiton","AT004","live oak","2301.0",2.61,2022-03-08,10,2301,"md",2
"1705","LL","Hobbiton","AT004","live oak","2301.0",2.112,2022-03-08,10,2301,"md",3
"1706","LL","Hobbiton","AT004","live oak","2301.0",2.19,2022-03-08,10,2301,"md",4
"1707","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",1.856,2022-03-08,10,2381,"md",1
"1708","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",1.829,2022-03-08,10,2381,"md",2
"1709","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",1.818,2022-03-08,10,2381,"md",3
"1710","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",2.006,2022-03-08,10,2382,"md",1
"1711","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",2.23,2022-03-08,10,2382,"md",2
"1712","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",1.967,2022-03-08,10,2382,"md",3
"1713","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",2.096,2022-03-08,10,2382,"md",4
"1714","LL","Weathertop","ExtraBlueHilltop","blue oak","2383.0",2.48,2022-03-08,10,2383,"md",1
"1715","LL","Weathertop","ExtraBlueHilltop","blue oak","2383.0",2.16,2022-03-08,10,2383,"md",2
"1716","LL","Weathertop","ExtraBlueHilltop","blue oak","2383.0",2.441,2022-03-08,10,2383,"md",3
"1717","LL","Weathertop","ExtraBlueHilltop","blue oak","2384.0",2.197,2022-03-08,10,2384,"md",1
"1718","LL","Weathertop","ExtraBlueHilltop","blue oak","2384.0",2.23,2022-03-08,10,2384,"md",2
"1719","LL","Weathertop","ExtraBlueHilltop","blue oak","2384.0",2.16,2022-03-08,10,2384,"md",3
"1720","Cucu Mesa","High","Cucu Mesa","blue oak","2004.0",1.68,2022-03-08,10,2004,"md",1
"1721","Cucu Mesa","High","Cucu Mesa","blue oak","2004.0",1.76,2022-03-08,10,2004,"md",2
"1722","Cucu Mesa","High","Cucu Mesa","blue oak","2004.0",1.52,2022-03-08,10,2004,"md",3
"1723","Cucu Mesa","High","Cucu Mesa","blue oak","2005.0",1.38,2022-03-08,10,2005,"md",1
"1724","Cucu Mesa","High","Cucu Mesa","blue oak","2005.0",1.51,2022-03-08,10,2005,"md",2
"1725","Cucu Mesa","High","Cucu Mesa","blue oak","2005.0",1.51,2022-03-08,10,2005,"md",3
"1726","Cucu Mesa","High","Cucu Mesa","blue oak","2006.0",1.51,2022-03-08,10,2006,"md",1
"1727","Cucu Mesa","High","Cucu Mesa","blue oak","2006.0",1.41,2022-03-08,10,2006,"md",2
"1728","Cucu Mesa","High","Cucu Mesa","blue oak","2006.0",1.3,2022-03-08,10,2006,"md",3
"1729","Cucu Mesa","High","Cucu Mesa","blue oak","2007.0",1.8,2022-03-08,10,2007,"md",1
"1730","Cucu Mesa","High","Cucu Mesa","blue oak","2007.0",1.61,2022-03-08,10,2007,"md",2
"1731","Cucu Mesa","High","Cucu Mesa","blue oak","2007.0",1.9,2022-03-08,10,2007,"md",3
"1732","Cucu Mesa","High","Cucu Mesa","LEU","Cucu-LEU",2.45,2022-03-08,10,20,"md",1
"1733","Cucu Mesa","High","Cucu Mesa","LEU","Cucu-LEU",1.97,2022-03-08,10,20,"md",2
"1734","Cucu Mesa","High","Cucu Mesa","LEU","Cucu-LEU",2.02,2022-03-08,10,20,"md",3
"1735","Cucu Mesa","High","Cucu Mesa","LEU","Cucu-LEU",2.21,2022-03-08,10,20,"md",4
"1736","Cucu Mesa","High","Cucu Mesa","LEU","Cucu-LEU",2.064,2022-03-08,10,20,"md",5
"1737","Cucu Mesa","High","Cucu Mesa","LEU","Cucu-LEU",2.14,2022-03-08,10,20,"md",6
"1738","Cucu Mesa","High","Cucu Mesa","LEU","Cucu-LEU",2.14,2022-03-08,10,20,"md",7
"1739","LL","Rohan","LL","LEU","LL-LEU",1.58,2022-03-08,10,21,"md",1
"1740","LL","Rohan","LL","LEU","LL-LEU",1.76,2022-03-08,10,21,"md",2
"1741","LL","Rohan","LL","LEU","LL-LEU",1.74,2022-03-08,10,21,"md",3
"1742","LL","Rohan","LL","LEU","LL-LEU",1.723,2022-03-08,10,21,"md",4
"1743","LL","Rohan","LL","LEU","LL-LEU",1.95,2022-03-08,10,21,"md",5
"1744","LL","Rohan","LL","LEU","LL-LEU",1.438,2022-03-08,10,21,"md",6
"1745","LL","Rohan","LL","LEU","LL-LEU",1.41,2022-03-08,10,21,"md",7
"1746","LL","Rohan","LL","ARCA","LL-ARCA",2.131,2022-03-08,10,11,"md",1
"1747","LL","Rohan","LL","ARCA","LL-ARCA",2.442,2022-03-08,10,11,"md",2
"1748","LL","Rohan","LL","ARCA","LL-ARCA",2.289,2022-03-08,10,11,"md",3
"1749","LL","Rohan","LL","ARCA","LL-ARCA",2.436,2022-03-08,10,11,"md",4
"1750","LL","Rohan","LL","ARCA","LL-ARCA",2.629,2022-03-08,10,11,"md",5
"1751","LL","Rohan","LL","ARCA","LL-ARCA",2.142,2022-03-08,10,11,"md",6
"1752","LL","Rohan","LL","ARCA","LL-ARCA",2.138,2022-03-08,10,11,"md",7
"1753","Chamise","Chamise","Chamise","ARCA","Chamise-ARCA",3.51,2022-03-08,10,10,"md",1
"1754","Chamise","Chamise","Chamise","ARCA","Chamise-ARCA",3.01,2022-03-08,10,10,"md",2
"1755","Chamise","Chamise","Chamise","ARCA","Chamise-ARCA",2.07,2022-03-08,10,10,"md",3
"1756","Chamise","Chamise","Chamise","ARCA","Chamise-ARCA",3.117,2022-03-08,10,10,"md",4
"1757","Chamise","Chamise","Chamise","ARCA","Chamise-ARCA",2.87,2022-03-08,10,10,"md",5
"1758","Cucu Mesa","High","Cucu Mesa","ARCA","Cucu-ARCA",2.12,2022-03-08,10,12,"md",1
"1759","Cucu Mesa","High","Cucu Mesa","ARCA","Cucu-ARCA",2.3,2022-03-08,10,12,"md",2
"1760","Cucu Mesa","High","Cucu Mesa","ARCA","Cucu-ARCA",2.14,2022-03-08,10,12,"md",3
"1761","Cucu Mesa","High","Cucu Mesa","ARCA","Cucu-ARCA",2.302,2022-03-08,10,12,"md",4
"1762","Cucu Mesa","High","Cucu Mesa","ARCA","Cucu-ARCA",2.52,2022-03-08,10,12,"md",5
"1763","Cucu Mesa","High","Cucu Mesa","ARCA","Cucu-ARCA",2.46,2022-03-08,10,12,"md",6
"1764","PineNeedle","Low","low Pine Needle","live oak","2093.0",2.6,2022-03-08,10,2093,"md",1
"1765","PineNeedle","Low","low Pine Needle","live oak","2093.0",2.16,2022-03-08,10,2093,"md",2
"1766","PineNeedle","Low","low Pine Needle","live oak","2093.0",2.01,2022-03-08,10,2093,"md",3
"1767","PineNeedle","Low","low Pine Needle","live oak","2093.0",1.7,2022-03-08,10,2093,"md",4
"1768","PineNeedle","Low","low Pine Needle","live oak","2093.0",1.85,2022-03-08,10,2093,"md",5
"1769","PineNeedle","Low","low Pine Needle","live oak","2092.0",1.5,2022-03-08,10,2092,"md",1
"1770","PineNeedle","Low","low Pine Needle","live oak","2092.0",1.52,2022-03-08,10,2092,"md",2
"1771","PineNeedle","Low","low Pine Needle","live oak","2092.0",1.81,2022-03-08,10,2092,"md",3
"1772","PineNeedle","Low","low Pine Needle","live oak","2092.0",1.55,2022-03-08,10,2092,"md",4
"1773","PineNeedle","Low","low Pine Needle","live oak","2092.0",1.85,2022-03-08,10,2092,"md",5
"1774","PineNeedle","Low","low Pine Needle","live oak","2092.0",2.4,2022-03-08,10,2092,"md",6
"1775","PineNeedle","Low","low Pine Needle","live oak","2091.0",1.35,2022-03-08,10,2091,"md",1
"1776","PineNeedle","Low","low Pine Needle","live oak","2091.0",0.85,2022-03-08,10,2091,"md",2
"1777","PineNeedle","Low","low Pine Needle","live oak","2091.0",1.1,2022-03-08,10,2091,"md",3
"1778","PineNeedle","Low","low Pine Needle","live oak","2091.0",0.91,2022-03-08,10,2091,"md",4
"1779","PineNeedle","Low","low Pine Needle","live oak","2089.0",1.92,2022-03-08,10,2089,"md",1
"1780","PineNeedle","Low","low Pine Needle","live oak","2089.0",3,2022-03-08,10,2089,"md",2
"1781","PineNeedle","Low","low Pine Needle","live oak","2089.0",1.34,2022-03-08,10,2089,"md",3
"1782","PineNeedle","Low","low Pine Needle","live oak","2089.0",1.95,2022-03-08,10,2089,"md",4
"1783","PineNeedle","Low","low Pine Needle","live oak","2089.0",2.65,2022-03-08,10,2089,"md",5
"1784","PineNeedle","Low","low Pine Needle","live oak","2089.0",1.75,2022-03-08,10,2089,"md",6
"1785","Chamise","Chamise","Chamise","blue oak","2020.0",2.2,2022-03-08,10,2020,"md",1
"1786","Chamise","Chamise","Chamise","blue oak","2020.0",2.02,2022-03-08,10,2020,"md",2
"1787","Chamise","Chamise","Chamise","blue oak","2020.0",2.3,2022-03-08,10,2020,"md",3
"1788","Chamise","Chamise","Chamise","blue oak","2021.0",1.91,2022-03-08,10,2021,"md",1
"1789","Chamise","Chamise","Chamise","blue oak","2021.0",1.81,2022-03-08,10,2021,"md",2
"1790","Chamise","Chamise","Chamise","blue oak","2021.0",1.9,2022-03-08,10,2021,"md",3
"1791","Chamise","Chamise","Chamise","live oak","2022.0",2.05,2022-03-08,10,2022,"md",1
"1792","Chamise","Chamise","Chamise","live oak","2022.0",1.85,2022-03-08,10,2022,"md",2
"1793","Chamise","Chamise","Chamise","live oak","2022.0",1.95,2022-03-08,10,2022,"md",3
"1794","Chamise","Chamise","Chamise","live oak","2022.0",2.1,2022-03-08,10,2022,"md",4
"1795","Chamise","Chamise","Chamise","live oak","2022.0",2.1,2022-03-08,10,2022,"md",5
"1796","Chamise","Chamise","Chamise","live oak","2023.0",1.43,2022-03-08,10,2023,"md",1
"1797","Chamise","Chamise","Chamise","live oak","2023.0",1.55,2022-03-08,10,2023,"md",2
"1798","Chamise","Chamise","Chamise","live oak","2023.0",1.75,2022-03-08,10,2023,"md",3
"1799","Chamise","Chamise","Chamise","live oak","2023.0",1.85,2022-03-08,10,2023,"md",4
"1800","Chamise","Chamise","Chamise","live oak","2023.0",1.7,2022-03-08,10,2023,"md",5
"1801","Chamise","Chamise","Chamise","blue oak","2024.0",1.65,2022-03-08,10,2024,"md",1
"1802","Chamise","Chamise","Chamise","blue oak","2024.0",1.72,2022-03-08,10,2024,"md",2
"1803","Chamise","Chamise","Chamise","blue oak","2025.0",2.07,2022-03-08,10,2025,"md",1
"1804","Chamise","Chamise","Chamise","blue oak","2025.0",1.71,2022-03-08,10,2025,"md",2
"1805","Chamise","Chamise","Chamise","blue oak","2025.0",1.64,2022-03-08,10,2025,"md",3
"1806","Chamise","Chamise","Chamise","blue oak","2025.0",1.79,2022-03-08,10,2025,"md",4
"1807","Chamise","Shedd","Chamise (Shedd soil)","blue oak","2026.0",1.96,2022-03-08,10,2026,"md",1
"1808","Chamise","Shedd","Chamise (Shedd soil)","blue oak","2026.0",1.93,2022-03-08,10,2026,"md",2
"1809","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",1.74,2022-03-03,9,2381,"md",1
"1810","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",1.53,2022-03-03,9,2381,"md",2
"1811","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",1.69,2022-03-03,9,2381,"md",3
"1812","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",2.91,2022-03-03,9,2381,"md",4
"1813","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",1.2,2022-03-03,9,2381,"md",5
"1814","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",0.4,2022-03-03,9,2381,"md",6
"1815","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",0.4,2022-03-03,9,2381,"md",7
"1816","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",1.44,2022-03-03,9,2382,"md",1
"1817","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",1.3,2022-03-03,9,2382,"md",2
"1818","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",1.35,2022-03-03,9,2382,"md",3
"1819","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",1.55,2022-03-03,9,2382,"md",4
"1820","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",1.6,2022-03-03,9,2382,"md",5
"1821","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",1.95,2022-03-03,9,2382,"md",6
"1822","LL","Weathertop","ExtraBlueHilltop","blue oak","2382.0",1.96,2022-03-03,9,2382,"md",7
"1823","LL","Weathertop","ExtraBlueHilltop","blue oak","2384.0",1.55,2022-03-03,9,2384,"md",1
"1824","LL","Weathertop","ExtraBlueHilltop","blue oak","2384.0",1.35,2022-03-03,9,2384,"md",2
"1825","LL","Weathertop","ExtraBlueHilltop","blue oak","2384.0",1.35,2022-03-03,9,2384,"md",3
"1826","LL","MiddleEarth","AT001","live oak","2352.0",2.47,2022-02-28,9,2352,"md",1
"1827","LL","MiddleEarth","AT001","live oak","2352.0",2.5,2022-02-28,9,2352,"md",2
"1828","LL","MiddleEarth","AT001","live oak","2352.0",1.96,2022-02-28,9,2352,"md",3
"1829","LL","MiddleEarth","AT001","live oak","2352.0",2.04,2022-02-28,9,2352,"md",4
"1830","LL","MiddleEarth","AT001","live oak","2352.0",2.4,2022-02-28,9,2352,"md",5
"1831","LL","MiddleEarth","AT001","live oak","2354.0",1.78,2022-02-28,9,2354,"md",1
"1832","LL","MiddleEarth","AT001","live oak","2354.0",0.962,2022-02-28,9,2354,"md",2
"1833","LL","MiddleEarth","AT001","live oak","2354.0",2.64,2022-02-28,9,2354,"md",3
"1834","LL","MiddleEarth","AT001","live oak","2354.0",1.92,2022-02-28,9,2354,"md",4
"1835","LL","MiddleEarth","AT001","live oak","2354.0",1.54,2022-02-28,9,2354,"md",5
"1836","LL","MiddleEarth","near AT001","live oak","2376.0",2.19,2022-02-28,9,2376,"md",1
"1837","LL","MiddleEarth","near AT001","live oak","2376.0",1.73,2022-02-28,9,2376,"md",2
"1838","LL","MiddleEarth","near AT001","live oak","2376.0",1.7,2022-02-28,9,2376,"md",3
"1839","LL","MiddleEarth","near AT001","live oak","2376.0",1.65,2022-02-28,9,2376,"md",4
"1840","LL","MiddleEarth","near AT001","live oak","2376.0",1.58,2022-02-28,9,2376,"md",5
"1841","LL","MiddleEarth","near AT001","live oak","2376.0",1.3,2022-02-28,9,2376,"md",6
"1842","LL","MiddleEarth","near AT001","live oak","2377.0",2.18,2022-02-28,9,2377,"md",1
"1843","LL","MiddleEarth","near AT001","live oak","2377.0",2.71,2022-02-28,9,2377,"md",2
"1844","LL","MiddleEarth","near AT001","live oak","2377.0",1.7,2022-02-28,9,2377,"md",3
"1845","LL","MiddleEarth","near AT001","live oak","2377.0",1.64,2022-02-28,9,2377,"md",4
"1846","LL","MiddleEarth","near AT001","live oak","2377.0",2.51,2022-02-28,9,2377,"md",5
"1847","LL","MiddleEarth","near AT001","live oak","2377.0",2.1,2022-02-28,9,2377,"md",6
"1848","LL","MiddleEarth","near AT001","live oak","2380.0",1.66,2022-02-28,9,2380,"md",1
"1849","LL","MiddleEarth","near AT001","live oak","2380.0",1.65,2022-02-28,9,2380,"md",2
"1850","LL","MiddleEarth","near AT001","live oak","2380.0",1.88,2022-02-28,9,2380,"md",3
"1851","LL","MiddleEarth","near AT001","live oak","2380.0",2.27,2022-02-28,9,2380,"md",4
"1852","LL","Hobbiton","AT002","live oak","2345.0",1.88,2022-02-28,9,2345,"md",1
"1853","LL","Hobbiton","AT002","live oak","2345.0",1.83,2022-02-28,9,2345,"md",2
"1854","LL","Hobbiton","AT002","live oak","2345.0",1.04,2022-02-28,9,2345,"md",3
"1855","LL","Hobbiton","AT002","live oak","2345.0",1.77,2022-02-28,9,2345,"md",4
"1856","LL","Ridge","AT003","live oak","2331.0",2.51,2022-02-28,9,2331,"md",1
"1857","LL","Ridge","AT003","live oak","2331.0",2.3,2022-02-28,9,2331,"md",2
"1858","LL","Ridge","AT003","live oak","2331.0",2.7,2022-02-28,9,2331,"md",3
"1859","LL","Ridge","AT003","live oak","2331.0",2.83,2022-02-28,9,2331,"md",4
"1860","LL","Ridge","AT003","live oak","2331.0",2.72,2022-02-28,9,2331,"md",5
"1861","LL","Hobbiton","AT004","live oak","2301.0",1.7,2022-02-28,9,2301,"md",1
"1862","LL","Hobbiton","AT004","live oak","2301.0",1.42,2022-02-28,9,2301,"md",2
"1863","LL","Hobbiton","AT004","live oak","2301.0",1.7,2022-02-28,9,2301,"md",3
"1864","LL","Hobbiton","AT004","live oak","2301.0",2.25,2022-02-28,9,2301,"md",4
"1865","LL","Hobbiton","AT004","live oak","2301.0",1.96,2022-02-28,9,2301,"md",5
"1866","LL","MiddleEarth","AT001","live oak","2352.0",2.22,2022-08-18,33,2352,"pd",1
"1867","LL","MiddleEarth","AT001","live oak","2352.0",2.5,2022-08-18,33,2352,"pd",2
"1868","LL","MiddleEarth","AT001","live oak","2352.0",2.75,2022-08-18,33,2352,"pd",3
"1869","LL","MiddleEarth","AT001","live oak","2352.0",2.7,2022-08-18,33,2352,"pd",4
"1870","LL","MiddleEarth","AT001","live oak","2354.0",2.7,2022-08-18,33,2354,"pd",1
"1871","LL","MiddleEarth","AT001","live oak","2354.0",2.6,2022-08-18,33,2354,"pd",2
"1872","LL","MiddleEarth","AT001","live oak","2354.0",2.6,2022-08-18,33,2354,"pd",3
"1873","LL","MiddleEarth","AT001","blue oak","2360.0",4.2,2022-08-18,33,2360,"pd",1
"1874","LL","MiddleEarth","AT001","blue oak","2360.0",3.7,2022-08-18,33,2360,"pd",2
"1875","LL","MiddleEarth","AT001","blue oak","2360.0",3.6,2022-08-18,33,2360,"pd",3
"1876","LL","MiddleEarth","AT001","blue oak","2365.0",4,2022-08-18,33,2365,"pd",1
"1877","LL","MiddleEarth","AT001","blue oak","2365.0",3.8,2022-08-18,33,2365,"pd",2
"1878","LL","MiddleEarth","AT001","blue oak","2365.0",3.9,2022-08-18,33,2365,"pd",3
"1879","LL","MiddleEarth","AT001","blue oak","2367.0",3.2,2022-08-18,33,2367,"pd",1
"1880","LL","MiddleEarth","AT001","blue oak","2367.0",3.4,2022-08-18,33,2367,"pd",2
"1881","LL","MiddleEarth","AT001","blue oak","2367.0",3.2,2022-08-18,33,2367,"pd",3
"1882","LL","MiddleEarth","AT001","blue oak","2369.0",4.85,2022-08-18,33,2369,"pd",1
"1883","LL","MiddleEarth","AT001","blue oak","2369.0",4.37,2022-08-18,33,2369,"pd",2
"1884","LL","MiddleEarth","AT001","blue oak","2369.0",4.8,2022-08-18,33,2369,"pd",3
"1885","LL","MiddleEarth","AT001","blue oak","2369.0",4.5,2022-08-18,33,2369,"pd",4
"1886","LL","MiddleEarth","near AT001","live oak","2376.0",2,2022-08-18,33,2376,"pd",1
"1887","LL","MiddleEarth","near AT001","live oak","2376.0",2.25,2022-08-18,33,2376,"pd",2
"1888","LL","MiddleEarth","near AT001","live oak","2376.0",1.9,2022-08-18,33,2376,"pd",3
"1889","LL","MiddleEarth","near AT001","live oak","2377.0",2.4,2022-08-18,33,2377,"pd",1
"1890","LL","MiddleEarth","near AT001","live oak","2377.0",2.3,2022-08-18,33,2377,"pd",2
"1891","LL","MiddleEarth","near AT001","live oak","2377.0",2.4,2022-08-18,33,2377,"pd",3
"1892","LL","MiddleEarth","near AT001","blue oak","2378.0",1.78,2022-08-18,33,2378,"pd",1
"1893","LL","MiddleEarth","near AT001","blue oak","2378.0",2.33,2022-08-18,33,2378,"pd",2
"1894","LL","MiddleEarth","near AT001","blue oak","2378.0",1.89,2022-08-18,33,2378,"pd",3
"1895","LL","MiddleEarth","near AT001","blue oak","2378.0",2.02,2022-08-18,33,2378,"pd",4
"1896","LL","MiddleEarth","near AT001","blue oak","2379.0",4.2,2022-08-18,33,2379,"pd",1
"1897","LL","MiddleEarth","near AT001","blue oak","2379.0",4,2022-08-18,33,2379,"pd",2
"1898","LL","MiddleEarth","near AT001","blue oak","2379.0",4,2022-08-18,33,2379,"pd",3
"1899","LL","MiddleEarth","near AT001","live oak","2380.0",1.39,2022-08-18,33,2380,"pd",1
"1900","LL","MiddleEarth","near AT001","live oak","2380.0",1.78,2022-08-18,33,2380,"pd",2
"1901","LL","MiddleEarth","near AT001","live oak","2380.0",2.21,2022-08-18,33,2380,"pd",3
"1902","LL","MiddleEarth","near AT001","live oak","2380.0",2.3,2022-08-18,33,2380,"pd",4
"1903","LL","MiddleEarth","near AT001","live oak","2380.0",1.4,2022-08-18,33,2380,"pd",5
"1904","LL","Hobbiton","AT002","blue oak","2343.0",3.3,2022-08-18,33,2343,"pd",1
"1905","LL","Hobbiton","AT002","blue oak","2343.0",3.25,2022-08-18,33,2343,"pd",2
"1906","LL","Hobbiton","AT002","blue oak","2343.0",2.9,2022-08-18,33,2343,"pd",3
"1907","LL","Hobbiton","AT002","live oak","2345.0",1.1,2022-08-18,33,2345,"pd",1
"1908","LL","Hobbiton","AT002","live oak","2345.0",1,2022-08-18,33,2345,"pd",2
"1909","LL","Hobbiton","AT002","live oak","2345.0",1.25,2022-08-18,33,2345,"pd",3
"1910","LL","Hobbiton","AT002","blue oak","2346.0",3.8,2022-08-18,33,2346,"pd",1
"1911","LL","Hobbiton","AT002","blue oak","2346.0",3.6,2022-08-18,33,2346,"pd",2
"1912","LL","Hobbiton","AT002","blue oak","2346.0",4,2022-08-18,33,2346,"pd",3
"1913","LL","Hobbiton","AT002","blue oak","2347.0",3.7,2022-08-18,33,2347,"pd",1
"1914","LL","Hobbiton","AT002","blue oak","2347.0",3.4,2022-08-18,33,2347,"pd",2
"1915","LL","Hobbiton","AT002","blue oak","2347.0",3.2,2022-08-18,33,2347,"pd",3
"1916","LL","Hobbiton","AT002","blue oak","2347.0",3.2,2022-08-18,33,2347,"pd",4
"1917","LL","Hobbiton","near AT002","blue oak","2375.0",2.18,2022-08-18,33,2375,"pd",1
"1918","LL","Hobbiton","near AT002","blue oak","2375.0",2.2,2022-08-18,33,2375,"pd",2
"1919","LL","Hobbiton","near AT002","blue oak","2375.0",2.18,2022-08-18,33,2375,"pd",3
"1920","LL","Ridge","AT003","live oak","2331.0",3.9,2022-08-18,33,2331,"pd",1
"1921","LL","Ridge","AT003","live oak","2331.0",2.84,2022-08-18,33,2331,"pd",2
"1922","LL","Ridge","AT003","live oak","2331.0",2.85,2022-08-18,33,2331,"pd",3
"1923","LL","Hobbiton","AT004","live oak","2301.0",2.1,2022-08-18,33,2301,"pd",1
"1924","LL","Hobbiton","AT004","live oak","2301.0",2.15,2022-08-18,33,2301,"pd",2
"1925","LL","Hobbiton","AT004","live oak","2301.0",2.09,2022-08-18,33,2301,"pd",3
"1926","LL","Weathertop","B1","blue oak","2370.0",3.3,2022-08-18,33,2370,"pd",1
"1927","LL","Weathertop","B1","blue oak","2370.0",3.7,2022-08-18,33,2370,"pd",2
"1928","LL","Weathertop","B1","blue oak","2370.0",3.6,2022-08-18,33,2370,"pd",3
"1929","LL","Weathertop","B2","blue oak","2371.0",3.2,2022-08-18,33,2371,"pd",1
"1930","LL","Weathertop","B2","blue oak","2371.0",3.2,2022-08-18,33,2371,"pd",2
"1931","LL","Weathertop","B2","blue oak","2371.0",3,2022-08-18,33,2371,"pd",3
"1932","LL","Weathertop","B3","blue oak","2372.0",2.9,2022-08-18,33,2372,"pd",1
"1933","LL","Weathertop","B3","blue oak","2372.0",2.7,2022-08-18,33,2372,"pd",2
"1934","LL","Weathertop","B3","blue oak","2372.0",2.7,2022-08-18,33,2372,"pd",3
"1935","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",3.6,2022-08-18,33,2381,"pd",1
"1936","LL","Weathertop","ExtraBlueHilltop","blue oak","2381.0",3.4,2022-08-18,33,2381,"pd",2
