tag,site,plot,species,date,pd_md,water_potential_mpa,year
2088,PineNeedle,Low,blue oak,2023-05-12,pd,0.306,2023
2088,PineNeedle,Low,blue oak,2023-07-28,pd,0.496,2023
2088,PineNeedle,Low,blue oak,2023-07-28,pd,0.855,2023
2088,PineNeedle,Low,blue oak,2023-05-12,md,1.1,2023
2088,PineNeedle,Low,blue oak,2023-04-14,pd,0.507,2023
2088,PineNeedle,Low,blue oak,2023-04-14,pd,0.614,2023
2088,PineNeedle,Low,blue oak,2023-09-29,pd,0.55,2023
2088,PineNeedle,Low,blue oak,2023-04-14,pd,0.369,2023
2088,PineNeedle,Low,blue oak,2023-07-28,pd,0.894,2023
2088,PineNeedle,Low,blue oak,2023-07-28,md,1.898,2023
2088,PineNeedle,Low,blue oak,2023-07-28,md,2.179,2023
2088,PineNeedle,Low,blue oak,2023-07-28,md,1.88,2023
2089,PineNeedle,Low,live oak,2023-04-14,md,2.24,2023
2089,PineNeedle,Low,live oak,2023-04-14,md,1.52,2023
2089,PineNeedle,Low,live oak,2023-04-14,md,2.36,2023
2089,PineNeedle,Low,live oak,2023-09-29,md,1.757,2023
2089,PineNeedle,Low,live oak,2023-09-29,pd,0.3,2023
2089,PineNeedle,Low,live oak,2023-09-29,md,1.35,2023
2089,PineNeedle,Low,live oak,2023-04-14,md,1.98,2023
2089,PineNeedle,Low,live oak,2023-04-14,pd,0.514,2023
2089,PineNeedle,Low,live oak,2023-05-12,pd,0.14,2023
2089,PineNeedle,Low,live oak,2023-04-14,pd,0.328,2023
2089,PineNeedle,Low,live oak,2023-05-12,pd,0.13,2023
2089,PineNeedle,Low,live oak,2023-09-29,pd,0.3,2023
2089,PineNeedle,Low,live oak,2023-07-28,pd,0.5,2023
2089,PineNeedle,Low,live oak,2023-09-29,pd,0.25,2023
2089,PineNeedle,Low,live oak,2023-04-14,pd,0.489,2023
2089,PineNeedle,Low,live oak,2023-05-12,md,2.1,2023
2089,PineNeedle,Low,live oak,2023-07-28,pd,0.3,2023
2089,PineNeedle,Low,live oak,2023-05-12,pd,0.19,2023
2089,PineNeedle,Low,live oak,2023-05-12,md,2.3,2023
2089,PineNeedle,Low,live oak,2023-07-28,pd,0.75,2023
2089,PineNeedle,Low,live oak,2023-09-29,md,1.55,2023
2089,PineNeedle,Low,live oak,2023-04-14,pd,0.389,2023
2089,PineNeedle,Low,live oak,2023-07-28,pd,1.1,2023
2089,PineNeedle,Low,live oak,2023-09-29,md,1.45,2023
2089,PineNeedle,Low,live oak,2023-05-12,md,2,2023
2090,PineNeedle,Low,blue oak,2023-09-29,pd,0.65,2023
2090,PineNeedle,Low,blue oak,2023-09-29,md,2.5,2023
2090,PineNeedle,Low,blue oak,2023-07-28,md,1.731,2023
2090,PineNeedle,Low,blue oak,2023-07-28,md,2.258,2023
2090,PineNeedle,Low,blue oak,2023-07-28,md,2.51,2023
2090,PineNeedle,Low,blue oak,2023-09-29,pd,0.6,2023
2090,PineNeedle,Low,blue oak,2023-04-14,md,1.12,2023
2090,PineNeedle,Low,blue oak,2023-04-14,md,0.95,2023
2090,PineNeedle,Low,blue oak,2023-09-29,md,2.6,2023
2090,PineNeedle,Low,blue oak,2023-07-28,md,3.012,2023
2090,PineNeedle,Low,blue oak,2023-05-12,md,2.6,2023
2090,PineNeedle,Low,blue oak,2023-04-14,pd,0.266,2023
2090,PineNeedle,Low,blue oak,2023-04-14,md,1.54,2023
2090,PineNeedle,Low,blue oak,2023-09-29,md,2.8,2023
2090,PineNeedle,Low,blue oak,2023-04-14,pd,0.33,2023
2090,PineNeedle,Low,blue oak,2023-07-28,md,2.06,2023
2090,PineNeedle,Low,blue oak,2023-09-29,pd,0.7,2023
2090,PineNeedle,Low,blue oak,2023-07-28,md,2.523,2023
2090,PineNeedle,Low,blue oak,2023-04-14,md,1.01,2023
2090,PineNeedle,Low,blue oak,2023-09-29,pd,0.35,2023
2090,PineNeedle,Low,blue oak,2023-04-14,pd,0.334,2023
2090,PineNeedle,Low,blue oak,2023-05-12,md,2.4,2023
2090,PineNeedle,Low,blue oak,2023-05-12,md,2.5,2023
2091,PineNeedle,Low,live oak,2023-09-29,pd,0.4,2023
2091,PineNeedle,Low,live oak,2023-04-14,md,0.7,2023
2091,PineNeedle,Low,live oak,2023-04-14,md,1,2023
2091,PineNeedle,Low,live oak,2023-05-12,pd,0.14,2023
2091,PineNeedle,Low,live oak,2023-09-29,pd,0.25,2023
2091,PineNeedle,Low,live oak,2023-04-14,md,1.08,2023
2091,PineNeedle,Low,live oak,2023-09-29,pd,0.3,2023
2091,PineNeedle,Low,live oak,2023-09-29,md,1.85,2023
2091,PineNeedle,Low,live oak,2023-09-29,md,2.15,2023
2091,PineNeedle,Low,live oak,2023-07-28,md,1.402,2023
2091,PineNeedle,Low,live oak,2023-04-14,pd,0.227,2023
2091,PineNeedle,Low,live oak,2023-09-29,pd,0.5,2023
2091,PineNeedle,Low,live oak,2023-07-28,md,1.763,2023
2091,PineNeedle,Low,live oak,2023-07-28,md,1.689,2023
2091,PineNeedle,Low,live oak,2023-04-14,pd,0.193,2023
2091,PineNeedle,Low,live oak,2023-04-14,md,0.76,2023
2091,PineNeedle,Low,live oak,2023-05-12,pd,0.16,2023
