Plot Title: Chamise2_2023,,,,,,,,
#,"Date Time, GMT-07:00","Temp, ¡F (LGR S/N: 21308627, SEN S/N: 21308627)","RH, % (LGR S/N: 21308627, SEN S/N: 21308627)",Coupler Detached (LGR S/N: 21308627),Coupler Attached (LGR S/N: 21308627),Host Connected (LGR S/N: 21308627),Stopped (LGR S/N: 21308627),End Of File (LGR S/N: 21308627)
7309,12/14/23 17:00,68.482,27.888,,,,,
7310,12/14/23 17:15,67.788,33.162,,,,,
7311,12/14/23 17:30,65.856,35.971,,,,,
7312,12/14/23 17:45,64.389,38.315,,,,,
7313,12/14/23 18:00,62.922,40.195,,,,,
7314,12/14/23 18:15,61.84,41.294,,,,,
7315,12/14/23 18:30,60.913,41.734,,,,,
7316,12/14/23 18:45,59.911,42.466,,,,,
7317,12/14/23 19:00,59.293,43.346,,,,,
7318,12/14/23 19:15,59.679,42.54,,,,,
7319,12/14/23 19:30,59.139,42.833,,,,,
7320,12/14/23 19:45,58.906,42.857,,,,,
7321,12/14/23 20:00,57.594,44.786,,,,,
7322,12/14/23 20:15,56.667,45.617,,,,,
7323,12/14/23 20:30,55.123,47.057,,,,,
7324,12/14/23 20:45,54.505,47.717,,,,,
7325,12/14/23 21:00,54.041,48.425,,,,,
7326,12/14/23 21:15,53.346,50.842,,,,,
7327,12/14/23 21:30,53.038,55.8,,,,,
7328,12/14/23 21:45,52.497,53.309,,,,,
7329,12/14/23 22:00,51.339,53.187,,,,,
7330,12/14/23 22:15,51.03,52.772,,,,,
7331,12/14/23 22:30,51.724,53.382,,,,,
7332,12/14/23 22:45,52.342,51.502,,,,,
7333,12/14/23 23:00,52.806,53.016,,,,,
7334,12/14/23 23:15,53.191,52.576,,,,,
7335,12/14/23 23:30,53.038,52.503,,,,,
7336,12/14/23 23:45,52.034,52.747,,,,,
7337,12/15/23 0:00,52.342,51.38,,,,,
7338,12/15/23 0:15,52.034,49.573,,,,,
7339,12/15/23 0:30,52.729,46.764,,,,,
7340,12/15/23 0:45,54.658,42.002,,,,,
7341,12/15/23 1:00,55.2,41.123,,,,,
7342,12/15/23 1:15,54.813,42.686,,,,,
7343,12/15/23 1:30,54.351,41.954,,,,,
7344,12/15/23 1:45,54.813,42.149,,,,,
7345,12/15/23 2:00,54.583,42.173,,,,,
7346,12/15/23 2:15,54.118,43.907,,,,,
7347,12/15/23 2:30,54.196,42.662,,,,,
7348,12/15/23 2:45,53.269,42.711,,,,,
7349,12/15/23 3:00,54.196,41.074,,,,,
7350,12/15/23 3:15,54.505,40.098,,,,,
7351,12/15/23 3:30,54.583,40.977,,,,,
7352,12/15/23 3:45,54.658,41.026,,,,,
7353,12/15/23 4:00,55.2,40.415,,,,,
7354,12/15/23 4:15,54.583,40.806,,,,,
7355,12/15/23 4:30,54.041,39.316,,,,,
7356,12/15/23 4:45,54.658,35.702,,,,,
7357,12/15/23 5:00,55.818,32.943,,,,,
7358,12/15/23 5:15,55.508,33.602,,,,,
7359,12/15/23 5:30,54.736,33.065,,,,,
7360,12/15/23 5:45,55.355,30.427,,,,,
7361,12/15/23 6:00,55.818,29.353,,,,,
7362,12/15/23 6:15,55.508,29.573,,,,,
7363,12/15/23 6:30,55.663,27.521,,,,,
7364,12/15/23 6:45,55.818,26.496,,,,,
7365,12/15/23 7:00,55.818,26.081,,,,,
7366,12/15/23 7:15,55.431,25.446,,,,,
7367,12/15/23 7:30,55.818,25.275,,,,,
7368,12/15/23 7:45,55.74,25.006,,,,,
7369,12/15/23 8:00,56.127,24.249,,,,,
7370,12/15/23 8:15,56.822,24.127,,,,,
7371,12/15/23 8:30,57.439,23.785,,,,,
7372,12/15/23 8:45,58.906,23.907,,,,,
7373,12/15/23 9:00,59.293,23.541,,,,,
7374,12/15/23 9:15,59.679,23.297,,,,,
7375,12/15/23 9:30,61.068,23.175,,,,,
7376,12/15/23 9:45,63,21.49,,,,,
7377,12/15/23 10:00,65.624,19.634,,,,,
7378,12/15/23 10:15,66.861,19.365,,,,,
7379,12/15/23 10:30,67.478,19.829,,,,,
7380,12/15/23 10:45,68.482,19.194,,,,,
7381,12/15/23 11:00,69.485,18.608,,,,,
7382,12/15/23 11:15,70.722,17.631,,,,,
7383,12/15/23 11:30,72.034,16.484,,,,,
7384,12/15/23 11:45,73.423,16.581,,,,,
7385,12/15/23 12:00,74.737,16.581,,,,,
7386,12/15/23 12:15,74.89,16.703,,,,,
7387,12/15/23 12:30,75.123,16.63,,,,,
7388,12/15/23 12:45,76.204,15.018,,,,,
7389,12/15/23 13:00,76.667,14.164,,,,,
7390,12/15/23 13:15,77.362,13.236,,,,,
7391,12/15/23 13:30,77.131,14.115,,,,,
7392,12/15/23 13:45,77.749,13.602,,,,,
7393,12/15/23 14:00,78.906,13.993,,,,,
7394,12/15/23 14:15,77.826,14.188,,,,,
7395,12/15/23 14:30,75.123,15.458,,,,,
7396,12/15/23 14:45,74.968,15.873,,,,,
7397,12/15/23 15:00,74.583,16.703,,,,,
7398,12/15/23 15:15,74.273,16.996,,,,,
7399,12/15/23 15:30,74.118,17.387,,,,,
7400,12/15/23 15:45,73.81,17.143,,,,,
7401,12/15/23 16:00,73.116,17.167,,,,,
7402,12/15/23 16:15,72.266,17.387,,,,,
7403,12/15/23 16:30,71.879,17.802,,,,,
7404,12/15/23 16:45,71.649,18.242,,,,,
7405,12/15/23 17:00,71.416,18.632,,,,,
7406,12/15/23 17:15,70.952,20.44,,,,,
7407,12/15/23 17:30,69.022,21.856,,,,,
7408,12/15/23 17:45,67.168,22.491,,,,,
7409,12/15/23 18:00,66.319,23.101,,,,,
7410,12/15/23 18:15,65.239,23.321,,,,,
7411,12/15/23 18:30,64.621,23.858,,,,,
7412,12/15/23 18:45,64.389,24.103,,,,,
7413,12/15/23 19:00,62.767,25.226,,,,,
7414,12/15/23 19:15,63,26.422,,,,,
7415,12/15/23 19:30,62.845,26.252,,,,,
7416,12/15/23 19:45,61.146,27.277,,,,,
7417,12/15/23 20:00,60.991,27.399,,,,,
7418,12/15/23 20:15,60.066,28.107,,,,,
7419,12/15/23 20:30,59.524,28.864,,,,,
7420,12/15/23 20:45,59.446,29.255,,,,,
7421,12/15/23 21:00,59.988,28.767,,,,,
7422,12/15/23 21:15,58.521,30.11,,,,,
7423,12/15/23 21:30,58.289,29.89,,,,,
7424,12/15/23 21:45,58.674,29.597,,,,,
7425,12/15/23 22:00,59.139,28.889,,,,,
7426,12/15/23 22:15,59.679,28.181,,,,,
7427,12/15/23 22:30,60.296,27.643,,,,,
7428,12/15/23 22:45,59.756,27.79,,,,,
7429,12/15/23 23:00,58.521,28.791,,,,,
7430,12/15/23 23:15,55.972,30.891,,,,,
7431,12/15/23 23:30,57.052,28.742,,,,,
7432,12/15/23 23:45,59.911,25.348,,,,,
7433,12/16/23 0:00,58.674,25.592,,,,,
7434,12/16/23 0:15,60.838,23.248,,,,,
7435,12/16/23 0:30,61.61,22.344,,,,,
7436,12/16/23 0:45,62.845,21.538,,,,,
7437,12/16/23 1:00,62.535,21.807,,,,,
7438,12/16/23 1:15,61.61,22.295,,,,,
7439,12/16/23 1:30,59.833,23.541,,,,,
7440,12/16/23 1:45,57.979,25.006,,,,,
7441,12/16/23 2:00,59.601,23.443,,,,,
7442,12/16/23 2:15,61.995,21.783,,,,,
7443,12/16/23 2:30,62.922,21.368,,,,,
7444,12/16/23 2:45,61.918,22.002,,,,,
7445,12/16/23 3:00,60.219,22.955,,,,,
7446,12/16/23 3:15,60.991,22.491,,,,,
7447,12/16/23 3:30,60.838,22.149,,,,,
7448,12/16/23 3:45,61.533,21.734,,,,,
7449,12/16/23 4:00,61.223,21.734,,,,,
7450,12/16/23 4:15,60.991,21.832,,,,,
7451,12/16/23 4:30,60.76,22.149,,,,,
7452,12/16/23 4:45,60.219,22.808,,,,,
7453,12/16/23 5:00,58.521,23.712,,,,,
7454,12/16/23 5:15,58.752,23.443,,,,,
7455,12/16/23 5:30,58.906,23.321,,,,,
7456,12/16/23 5:45,57.902,23.785,,,,,
7457,12/16/23 6:00,57.13,24.518,,,,,
7458,12/16/23 6:15,55.431,25.861,,,,,
7459,12/16/23 6:30,56.667,24.469,,,,,
7460,12/16/23 6:45,59.988,22.149,,,,,
7461,12/16/23 7:00,58.444,23.175,,,,,
7462,12/16/23 7:15,56.59,24.591,,,,,
7463,12/16/23 7:30,56.358,24.933,,,,,
7464,12/16/23 7:45,57.13,24.127,,,,,
7465,12/16/23 8:00,57.825,23.541,,,,,
7466,12/16/23 8:15,58.752,22.955,,,,,
7467,12/16/23 8:30,61.3,22.442,,,,,
7468,12/16/23 8:45,62.922,21.978,,,,,
7469,12/16/23 9:00,63.694,22.735,,,,,
7470,12/16/23 9:15,65.394,20.855,,,,,
7471,12/16/23 9:30,67.015,19.512,,,,,
7472,12/16/23 9:45,67.941,18.681,,,,,
7473,12/16/23 10:00,69.022,19.316,,,,,
7474,12/16/23 10:15,70.489,17.46,,,,,
7475,12/16/23 10:30,72.266,16.899,,,,,
7476,12/16/23 10:45,72.266,21.587,,,,,
7477,12/16/23 11:00,69.872,24.103,,,,,
7478,12/16/23 11:15,69.872,21.954,,,,,
7479,12/16/23 11:30,70.489,20.464,,,,,
7480,12/16/23 11:45,71.494,19.194,,,,,
7481,12/16/23 12:00,72.806,18.095,,,,,
7482,12/16/23 12:15,73.888,17.875,,,,,
7483,12/16/23 12:30,74.505,17.436,,,,,
7484,12/16/23 12:45,75.972,15.922,,,,,
7485,12/16/23 13:00,76.359,15.946,,,,,
7486,12/16/23 13:15,76.59,16.752,,,,,
7487,12/16/23 13:30,76.127,17.265,,,,,
7488,12/16/23 13:45,76.899,19.414,,,,,
7489,12/16/23 14:00,76.744,18.73,,,,,
7490,12/16/23 14:15,76.204,18.95,,,,,
7491,12/16/23 14:30,75.895,18.388,,,,,
7492,12/16/23 14:45,76.282,18.608,,,,,
7493,12/16/23 15:00,75.355,18.388,,,,,
7494,12/16/23 15:15,75.355,18.168,,,,,
7495,12/16/23 15:30,75.123,18.193,,,,,
7496,12/16/23 15:45,75.123,17.338,,,,,
7497,12/16/23 16:00,74.505,17.387,,,,,
7498,12/16/23 16:15,74.505,17.582,,,,,
7499,12/16/23 16:30,73.423,18.071,,,,,
7500,12/16/23 16:45,71.956,18.926,,,,,
7501,12/16/23 17:00,70.876,19.853,,,,,
7502,12/16/23 17:15,69.717,23.175,,,,,
7503,12/16/23 17:30,68.482,24.347,,,,,
7504,12/16/23 17:45,67.633,25.153,,,,,
7505,12/16/23 18:00,67.401,25.397,,,,,
7506,12/16/23 18:15,66.474,25.934,,,,,
7507,12/16/23 18:30,66.011,26.178,,,,,
7508,12/16/23 18:45,66.088,26.227,,,,,
7509,12/16/23 19:00,64.852,26.862,,,,,
7510,12/16/23 19:15,63.694,27.79,,,,,
7511,12/16/23 19:30,63.23,28.571,,,,,
7512,12/16/23 19:45,60.838,31.038,,,,,
7513,12/16/23 20:00,60.066,31.111,,,,,
7514,12/16/23 20:15,59.756,31.136,,,,,
7515,12/16/23 20:30,59.216,31.624,,,,,
7516,12/16/23 20:45,59.369,31.941,,,,,
7517,12/16/23 21:00,58.906,33.138,,,,,
7518,12/16/23 21:15,57.825,34.066,,,,,
7519,12/16/23 21:30,57.285,34.554,,,,,
7520,12/16/23 21:45,57.052,34.945,,,,,
7521,12/16/23 22:00,55.972,36.313,,,,,
7522,12/16/23 22:15,55.972,36.117,,,,,
7523,12/16/23 22:30,55.2,36.386,,,,,
7524,12/16/23 22:45,56.435,35.116,,,,,
7525,12/16/23 23:00,56.745,34.481,,,,,
7526,12/16/23 23:15,57.517,35.043,,,,,
7527,12/16/23 23:30,58.057,34.383,,,,,
7528,12/16/23 23:45,58.752,32.894,,,,,
7529,12/17/23 0:00,59.216,31.697,,,,,
7530,12/17/23 0:15,59.139,31.941,,,,,
7531,12/17/23 0:30,59.139,29.841,,,,,
7532,12/17/23 0:45,59.446,29.084,,,,,
7533,12/17/23 1:00,56.512,31.38,,,,,
7534,12/17/23 1:15,56.435,29.377,,,,,
7535,12/17/23 1:30,57.517,29.768,,,,,
7536,12/17/23 1:45,56.59,30.281,,,,,
7537,12/17/23 2:00,57.902,27.839,,,,,
7538,12/17/23 2:15,60.219,24.249,,,,,
7539,12/17/23 2:30,62.227,23.101,,,,,
7540,12/17/23 2:45,60.838,23.687,,,,,
7541,12/17/23 3:00,61.84,22.882,,,,,
7542,12/17/23 3:15,59.216,26.276,,,,,
7543,12/17/23 3:30,57.672,27.839,,,,,
7544,12/17/23 3:45,57.439,27.814,,,,,
7545,12/17/23 4:00,57.517,27.814,,,,,
7546,12/17/23 4:15,57.362,27.399,,,,,
7547,12/17/23 4:30,57.207,27.863,,,,,
7548,12/17/23 4:45,57.052,26.813,,,,,
7549,12/17/23 5:00,57.594,25.568,,,,,
7550,12/17/23 5:15,59.833,23.883,,,,,
7551,12/17/23 5:30,59.679,23.834,,,,,
7552,12/17/23 5:45,59.216,24.127,,,,,
7553,12/17/23 6:00,59.139,23.932,,,,,
7554,12/17/23 6:15,58.289,25.665,,,,,
7555,12/17/23 6:30,58.444,25.788,,,,,
7556,12/17/23 6:45,57.13,26.593,,,,,
7557,12/17/23 7:00,59.756,24.176,,,,,
7558,12/17/23 7:15,60.451,23.248,,,,,
7559,12/17/23 7:30,60.606,24.274,,,,,
7560,12/17/23 7:45,58.444,26.447,,,,,
7561,12/17/23 8:00,58.444,25.69,,,,,
7562,12/17/23 8:15,59.293,24.762,,,,,
7563,12/17/23 8:30,59.756,24.493,,,,,
7564,12/17/23 8:45,59.988,25.128,,,,,
7565,12/17/23 9:00,60.066,25.861,,,,,
7566,12/17/23 9:15,60.913,28.034,,,,,
7567,12/17/23 9:30,61.995,25.91,,,,,
7568,12/17/23 9:45,62.227,25.275,,,,,
7569,12/17/23 10:00,62.535,25.177,,,,,
7570,12/17/23 10:15,62.767,26.105,,,,,
7571,12/17/23 10:30,63.307,27.082,,,,,
7572,12/17/23 10:45,63.849,26.838,,,,,
7573,12/17/23 11:00,64.234,26.984,,,,,
7574,12/17/23 11:15,64.774,28.742,,,,,
7575,12/17/23 11:30,64.544,30.012,,,,,
7576,12/17/23 11:45,64.467,30.769,,,,,
7577,12/17/23 12:00,65.084,30.061,,,,,
7578,12/17/23 12:15,66.551,28.107,,,,,
7579,12/17/23 12:30,69.177,22.808,,,,,
7580,12/17/23 12:45,69.795,21.465,,,,,
7581,12/17/23 13:00,70.567,21.343,,,,,
7582,12/17/23 13:15,69.949,21.343,,,,,
7583,12/17/23 13:30,69.717,21.05,,,,,
7584,12/17/23 13:45,70.257,21.319,,,,,
7585,12/17/23 14:00,71.184,20.024,,,,,
7586,12/17/23 14:15,70.489,21.099,,,,,
7587,12/17/23 14:30,70.644,21.221,,,,,
7588,12/17/23 14:45,70.644,21.978,,,,,
7589,12/17/23 15:00,70.257,23.883,,,,,
7590,12/17/23 15:15,69.717,23.785,,,,,
7591,12/17/23 15:30,69.255,23.98,,,,,
7592,12/17/23 15:45,68.713,23.834,,,,,
7593,12/17/23 16:00,68.56,23.932,,,,,
7594,12/17/23 16:15,69.022,23.541,,,,,
7595,12/17/23 16:30,70.027,23.346,,,,,
7596,12/17/23 16:45,70.722,22.686,,,,,
7597,12/17/23 17:00,69.872,23.663,,,,,
7598,12/17/23 17:15,68.945,24.078,,,,,
7599,12/17/23 17:30,68.018,24.42,,,,,
7600,12/17/23 17:45,67.015,25.543,,,,,
7601,12/17/23 18:00,66.088,25.568,,,,,
7602,12/17/23 18:15,65.471,26.52,,,,,
7603,12/17/23 18:30,65.779,25.275,,,,,
7604,12/17/23 18:45,63.54,28.889,,,,,
7605,12/17/23 19:00,62.305,30.037,,,,,
7606,12/17/23 19:15,61.763,30.085,,,,,
7607,12/17/23 19:30,62.767,28.669,,,,,
7608,12/17/23 19:45,63.462,27.595,,,,,
7609,12/17/23 20:00,64.234,26.862,,,,,
7610,12/17/23 20:15,64.852,26.618,,,,,
7611,12/17/23 20:30,63.772,26.764,,,,,
7612,12/17/23 20:45,64.234,26.032,,,,,
7613,12/17/23 21:00,64.234,25.836,,,,,
7614,12/17/23 21:15,63.927,26.3,,,,,
7615,12/17/23 21:30,64.312,25.812,,,,,
7616,12/17/23 21:45,66.011,23.492,,,,,
7617,12/17/23 22:00,67.246,22.1,,,,,
7618,12/17/23 22:15,65.394,25.299,,,,,
7619,12/17/23 22:30,64.002,26.593,,,,,
7620,12/17/23 22:45,61.918,28.62,,,,,
7621,12/17/23 23:00,61.378,28.913,,,,,
7622,12/17/23 23:15,63.23,25.421,,,,,
7623,12/17/23 23:30,64.312,25.226,,,,,
7624,12/17/23 23:45,63.927,25.763,,,,,
7625,12/18/23 0:00,63.077,27.057,,,,,
7626,12/18/23 0:15,62.767,27.302,,,,,
7627,12/18/23 0:30,61.918,28.547,,,,,
7628,12/18/23 0:45,61.533,29.402,,,,,
7629,12/18/23 1:00,60.913,29.573,,,,,
7630,12/18/23 1:15,60.373,29.28,,,,,
7631,12/18/23 1:30,60.606,28.425,,,,,
7632,12/18/23 1:45,61.3,28.254,,,,,
7633,12/18/23 2:00,59.833,29.915,,,,,
7634,12/18/23 2:15,60.838,29.841,,,,,
7635,12/18/23 2:30,60.76,31.722,,,,,
7636,12/18/23 2:45,60.606,31.6,,,,,
7637,12/18/23 3:00,59.988,32.43,,,,,
7638,12/18/23 3:15,59.679,32.405,,,,,
7639,12/18/23 3:30,60.141,30.525,,,,,
7640,12/18/23 3:45,60.76,29.915,,,,,
7641,12/18/23 4:00,61.3,28.889,,,,,
7642,12/18/23 4:15,61.61,28.62,,,,,
7643,12/18/23 4:30,62.15,28.938,,,,,
7644,12/18/23 4:45,63.077,27.668,,,,,
7645,12/18/23 5:00,63.927,24.591,,,,,
7646,12/18/23 5:15,63.927,26.764,,,,,
7647,12/18/23 5:30,62.767,29.597,,,,,
7648,12/18/23 5:45,60.141,32.503,,,,,
7649,12/18/23 6:00,60.451,29.035,,,,,
7650,12/18/23 6:15,60.373,31.526,,,,,
7651,12/18/23 6:30,59.601,31.453,,,,,
7652,12/18/23 6:45,59.833,30.061,,,,,
7653,12/18/23 7:00,60.373,29.255,,,,,
7654,12/18/23 7:15,60.373,29.988,,,,,
7655,12/18/23 7:30,60.528,30.061,,,,,
7656,12/18/23 7:45,60.683,31.77,,,,,
7657,12/18/23 8:00,61.068,36.484,,,,,
7658,12/18/23 8:15,60.991,36.166,,,,,
7659,12/18/23 8:30,61.146,36.337,,,,,
7660,12/18/23 8:45,60.991,36.41,,,,,
7661,12/18/23 9:00,60.838,35.995,,,,,
7662,12/18/23 9:15,59.911,37.216,,,,,
7663,12/18/23 9:30,60.373,34.603,,,,,
7664,12/18/23 9:45,60.528,39.756,,,,,
7665,12/18/23 10:00,56.28,65.079,,,,,
7666,12/18/23 10:15,53.424,79.463,,,,,
7667,12/18/23 10:30,53.578,87.619,,,,,
7668,12/18/23 10:45,54.736,91.306,,,,,
7669,12/18/23 11:00,55.045,90.623,,,,,
7670,12/18/23 11:15,54.891,88.132,,,,,
7671,12/18/23 11:30,55.355,85.153,,,,,
7672,12/18/23 11:45,55.972,83.394,,,,,
7673,12/18/23 12:00,56.512,82.369,,,,,
7674,12/18/23 12:15,57.13,81.954,,,,,
7675,12/18/23 12:30,57.285,82.637,,,,,
7676,12/18/23 12:45,58.289,81.954,,,,,
7677,12/18/23 13:00,59.601,80.488,,,,,
7678,12/18/23 13:15,60.141,78.877,,,,,
7679,12/18/23 13:30,59.524,80.415,,,,,
7680,12/18/23 13:45,59.524,81.661,,,,,
7681,12/18/23 14:00,59.988,79.536,,,,,
7682,12/18/23 14:15,60.373,78.071,,,,,
7683,12/18/23 14:30,60.683,78.608,,,,,
7684,12/18/23 14:45,60.76,78.535,,,,,
7685,12/18/23 15:00,60.528,78.803,,,,,
7686,12/18/23 15:15,60.606,78.388,,,,,
7687,12/18/23 15:30,60.606,79.243,,,,,
7688,12/18/23 15:45,59.139,84.103,,,,,
7689,12/18/23 16:00,58.289,88.645,,,,,
7690,12/18/23 16:15,57.902,90.208,,,,,
7691,12/18/23 16:30,57.749,91.355,,,,,
7692,12/18/23 16:45,57.672,91.429,,,,,
7693,12/18/23 17:00,57.594,92.039,,,,,
7694,12/18/23 17:15,57.207,91.111,,,,,
7695,12/18/23 17:30,56.667,90.134,,,,,
7696,12/18/23 17:45,56.203,90.085,,,,,
7697,12/18/23 18:00,56.822,89.89,,,,,
7698,12/18/23 18:15,56.899,89.255,,,,,
7699,12/18/23 18:30,56.667,91.6,,,,,
7700,12/18/23 18:45,56.512,92.43,,,,,
7701,12/18/23 19:00,56.667,92.357,,,,,
7702,12/18/23 19:15,56.59,92.454,,,,,
7703,12/18/23 19:30,56.745,92.283,,,,,
7704,12/18/23 19:45,56.745,91.746,,,,,
7705,12/18/23 20:00,56.822,90.037,,,,,
7706,12/18/23 20:15,56.667,89.231,,,,,
7707,12/18/23 20:30,56.822,88.498,,,,,
7708,12/18/23 20:45,56.977,88.913,,,,,
7709,12/18/23 21:00,57.285,89.499,,,,,
7710,12/18/23 21:15,57.749,89.011,,,,,
7711,12/18/23 21:30,57.825,89.402,,,,,
7712,12/18/23 21:45,57.902,89.084,,,,,
7713,12/18/23 22:00,57.902,89.377,,,,,
7714,12/18/23 22:15,58.057,89.06,,,,,
7715,12/18/23 22:30,58.212,88.816,,,,,
7716,12/18/23 22:45,58.366,88.327,,,,,
7717,12/18/23 23:00,58.366,88.4,,,,,
7718,12/18/23 23:15,58.057,88.987,,,,,
7719,12/18/23 23:30,58.057,89.402,,,,,
7720,12/18/23 23:45,57.902,89.988,,,,,
7721,12/19/23 0:00,57.979,89.939,,,,,
7722,12/19/23 0:15,57.979,89.915,,,,,
7723,12/19/23 0:30,58.289,89.451,,,,,
7724,12/19/23 0:45,58.212,89.499,,,,,
7725,12/19/23 1:00,58.057,89.28,,,,,
7726,12/19/23 1:15,58.057,89.158,,,,,
7727,12/19/23 1:30,58.134,89.353,,,,,
7728,12/19/23 1:45,58.134,89.451,,,,,
7729,12/19/23 2:00,58.212,89.28,,,,,
7730,12/19/23 2:15,58.212,89.304,,,,,
7731,12/19/23 2:30,58.289,89.158,,,,,
7732,12/19/23 2:45,58.366,89.035,,,,,
7733,12/19/23 3:00,58.366,88.816,,,,,
7734,12/19/23 3:15,58.212,89.377,,,,,
7735,12/19/23 3:30,57.672,90.549,,,,,
7736,12/19/23 3:45,57.362,89.841,,,,,
7737,12/19/23 4:00,57.285,88.767,,,,,
7738,12/19/23 4:15,56.899,88.84,,,,,
7739,12/19/23 4:30,56.745,88.938,,,,,
7740,12/19/23 4:45,56.899,88.645,,,,,
7741,12/19/23 5:00,56.899,88.571,,,,,
7742,12/19/23 5:15,56.977,88.645,,,,,
7743,12/19/23 5:30,57.13,88.645,,,,,
7744,12/19/23 5:45,57.285,87.961,,,,,
7745,12/19/23 6:00,57.594,86.813,,,,,
7746,12/19/23 6:15,57.594,87.35,,,,,
7747,12/19/23 6:30,56.667,90.672,,,,,
7748,12/19/23 6:45,56.358,92.698,,,,,
7749,12/19/23 7:00,56.203,93.944,,,,,
7750,12/19/23 7:15,56.05,94.603,,,,,
7751,12/19/23 7:30,55.895,95.311,,,,,
7752,12/19/23 7:45,55.818,95.824,,,,,
7753,12/19/23 8:00,55.663,96.142,,,,,
7754,12/19/23 8:15,55.585,96.459,,,,,
7755,12/19/23 8:30,55.508,96.728,,,,,
7756,12/19/23 8:45,55.663,96.85,,,,,
7757,12/19/23 9:00,55.74,96.85,,,,,
7758,12/19/23 9:15,55.74,96.777,,,,,
7759,12/19/23 9:30,55.818,96.63,,,,,
7760,12/19/23 9:45,55.972,96.508,,,,,
7761,12/19/23 10:00,56.203,95.971,,,,,
7762,12/19/23 10:15,56.358,95.922,,,,,
7763,12/19/23 10:30,56.435,95.409,,,,,
7764,12/19/23 10:45,56.822,95.36,,,,,
7765,12/19/23 11:00,57.13,94.921,,,,,
7766,12/19/23 11:15,57.207,95.092,,,,,
7767,12/19/23 11:30,57.825,94.799,,,,,
7768,12/19/23 11:45,58.057,93.358,,,,,
7769,12/19/23 12:00,57.825,93.309,,,,,
7770,12/19/23 12:15,57.439,93.919,,,,,
7771,12/19/23 12:30,57.749,94.408,,,,,
7772,12/19/23 12:45,58.597,95.043,,,,,
7773,12/19/23 13:00,58.984,94.115,,,,,
7774,12/19/23 13:15,60.141,92.601,,,,,
7775,12/19/23 13:30,59.601,89.939,,,,,
7776,12/19/23 13:45,59.524,89.255,,,,,
7777,12/19/23 14:00,59.293,89.402,,,,,
7778,12/19/23 14:15,59.061,88.449,,,,,
7779,12/19/23 14:30,58.597,89.915,,,,,
7780,12/19/23 14:45,59.524,88.278,,,,,
7781,12/19/23 15:00,59.216,88.694,,,,,
7782,12/19/23 15:15,59.216,88.181,,,,,
7783,12/19/23 15:30,59.369,88.645,,,,,
7784,12/19/23 15:45,59.216,88.694,,,,,
7785,12/19/23 16:00,58.674,89.06,,,,,
7786,12/19/23 16:15,58.444,89.426,,,,,
7787,12/19/23 16:30,58.521,88.938,,,,,
7788,12/19/23 16:45,58.366,88.645,,,,,
7789,12/19/23 17:00,58.289,89.084,,,,,
7790,12/19/23 17:15,58.212,89.011,,,,,
7791,12/19/23 17:30,58.134,89.158,,,,,
7792,12/19/23 17:45,57.979,88.84,,,,,
7793,12/19/23 18:00,57.439,89.426,,,,,
7794,12/19/23 18:15,57.13,90.037,,,,,
7795,12/19/23 18:30,57.13,90.085,,,,,
7796,12/19/23 18:45,57.207,88.938,,,,,
7797,12/19/23 19:00,57.13,88.62,,,,,
7798,12/19/23 19:15,57.052,88.889,,,,,
7799,12/19/23 19:30,57.052,88.547,,,,,
7800,12/19/23 19:45,57.13,88.278,,,,,
7801,12/19/23 20:00,57.052,88.474,,,,,
7802,12/19/23 20:15,56.822,88.596,,,,,
7803,12/19/23 20:30,56.435,88.791,,,,,
7804,12/19/23 20:45,56.28,89.475,,,,,
7805,12/19/23 21:00,56.203,89.963,,,,,
7806,12/19/23 21:15,56.28,89.426,,,,,
7807,12/19/23 21:30,56.28,89.304,,,,,
7808,12/19/23 21:45,56.203,89.353,,,,,
7809,12/19/23 22:00,55.972,89.719,,,,,
7810,12/19/23 22:15,55.74,90.818,,,,,
7811,12/19/23 22:30,55.74,92.332,,,,,
7812,12/19/23 22:45,55.663,92.967,,,,,
7813,12/19/23 23:00,55.585,93.089,,,,,
7814,12/19/23 23:15,55.585,93.114,,,,,
7815,12/19/23 23:30,55.2,93.431,,,,,
7816,12/19/23 23:45,54.736,93.919,,,,,
7817,12/20/23 0:00,54.505,94.75,,,,,
7818,12/20/23 0:15,54.351,94.896,,,,,
7819,12/20/23 0:30,54.583,95.385,,,,,
7820,12/20/23 0:45,54.736,95.36,,,,,
7821,12/20/23 1:00,54.813,95.189,,,,,
7822,12/20/23 1:15,54.658,95.165,,,,,
7823,12/20/23 1:30,54.428,95.311,,,,,
7824,12/20/23 1:45,54.273,95.849,,,,,
7825,12/20/23 2:00,54.196,96.166,,,,,
7826,12/20/23 2:15,54.118,95.995,,,,,
7827,12/20/23 2:30,53.886,96.386,,,,,
7828,12/20/23 2:45,53.964,96.85,,,,,
7829,12/20/23 3:00,54.196,97.118,,,,,
7830,12/20/23 3:15,54.273,96.972,,,,,
7831,12/20/23 3:30,54.196,96.777,,,,,
7832,12/20/23 3:45,54.118,96.972,,,,,
7833,12/20/23 4:00,54.351,96.899,,,,,
7834,12/20/23 4:15,54.428,96.825,,,,,
7835,12/20/23 4:30,54.505,96.85,,,,,
7836,12/20/23 4:45,54.583,96.777,,,,,
7837,12/20/23 5:00,54.891,96.63,,,,,
7838,12/20/23 5:15,55.2,95.995,,,,,
7839,12/20/23 5:30,55.355,95.482,,,,,
